"Status","Year","Disability","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Registers of Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Scottish Courts and Tribunals Service","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Scottish Prison Service","Outside London","110","100","34090","35000"
"In post","2022","Unknown","Human Resources","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","The National Archives","London","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","UK Health Security Agency","London","35","35","38030","32790"
"In post","2022","Unknown","Human Resources","UK Health Security Agency","Outside London","55","55","51080","50210"
"In post","2022","Unknown","Human Resources","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","UK Statistics Authority","Outside London","40","35","32470","30210"
"In post","2022","Unknown","Human Resources","Valuation Office Agency","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Welsh Revenue Authority","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HM Revenue and Customs (excl. agencies)","London","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Ministry of Defence (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Scottish Prison Service","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Attorney General's Office","London","25","25","[c]","[c]"
"In post","2022","Unknown","Legal","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Charity Commission","London","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Companies House","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Crown Office and Procurator Fiscal Service","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","Crown Prosecution Service","London","315","300","39700","30110"
"In post","2022","Unknown","Legal","Crown Prosecution Service","Outside London","1015","965","38710","38000"
"In post","2022","Unknown","Legal","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Department for Education (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Foreign, Commonwealth and Development Office (excl. agencies)","London","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Government Legal Department","London","305","280","58760","63730"
"In post","2022","Unknown","Legal","Government Legal Department","Outside London","20","15","[c]","[c]"
"In post","2022","Unknown","Legal","HM Crown Prosecution Service Inspectorate","London","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","HM Crown Prosecution Service Inspectorate","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","HM Land Registry","London","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","HM Land Registry","Outside London","50","45","44400","38550"
"In post","2022","Unknown","Legal","HM Revenue and Customs (excl. agencies)","London","165","155","47720","40910"
"In post","2022","Unknown","Legal","HM Revenue and Customs (excl. agencies)","Outside London","210","195","35790","33370"
"In post","2022","Unknown","Legal","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Intellectual Property Office","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Medicines and Healthcare Products Regulatory Agency","London","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","National Crime Agency","London","40","35","53090","60960"
"In post","2022","Unknown","Legal","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Registers of Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Scottish Courts and Tribunals Service","Outside London","25","20","[c]","[c]"
"In post","2022","Unknown","Legal","Scottish Prison Service","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Serious Fraud Office","London","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","The Insolvency Service","London","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","The Insolvency Service","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Advisory, Conciliation and Arbitration Service","London","50","50","37550","38670"
"In post","2022","Unknown","No function","Advisory, Conciliation and Arbitration Service","Outside London","280","255","29960","30950"
"In post","2022","Unknown","No function","Animal and Plant Health Agency","London","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Animal and Plant Health Agency","Outside London","180","165","28270","24920"
"In post","2022","Unknown","No function","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Cabinet Office (excl. agencies)","London","1605","1600","37160","32000"
"In post","2022","Unknown","No function","Cabinet Office (excl. agencies)","Outside London","370","370","29770","29250"
"In post","2022","Unknown","No function","Cabinet Office (excl. agencies)","Unknown","240","240","31460","29250"
"In post","2022","Unknown","No function","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Charity Commission","London","15","15","[c]","[c]"
"In post","2022","Unknown","No function","Charity Commission","Outside London","120","115","27630","26860"
"In post","2022","Unknown","No function","Companies House","Outside London","135","120","23760","22740"
"In post","2022","Unknown","No function","Criminal Injuries Compensation Authority","Outside London","55","50","27000","25120"
"In post","2022","Unknown","No function","Crown Commercial Service","London","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Crown Commercial Service","Outside London","110","105","37570","31110"
"In post","2022","Unknown","No function","Crown Office and Procurator Fiscal Service","Outside London","25","25","[c]","[c]"
"In post","2022","Unknown","No function","Defence Electronics and Components Agency","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Defence Equipment and Support","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","570","565","46200","40050"
