"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Other ethnicity","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Justice","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northern Ireland Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of the Secretary of State for Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","The National Archives","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","The National Archives","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","The National Archives","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","The National Archives","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","The National Archives","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Welsh Government","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Welsh Government","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Welsh Government","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Attorney General's Departments","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Attorney General's Departments","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Cabinet Office","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Cabinet Office","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","AO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","AO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","EO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Transport","AO","35","30","25200","26840"
"In post","2022","60-64","Undeclared","Department for Transport","EO","50","45","28850","26780"
"In post","2022","60-64","Undeclared","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Transport","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Transport","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Transport","SEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","AO","200","155","21510","21260"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","EO","290","230","28280","27570"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","G7","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","HEO","40","30","34570","34290"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","SEO","30","25","43160","40840"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","HEO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Land Registry","EO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Land Registry","G7","[c]","[c]","[c]","[c]"
