"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South Yorkshire","Female","40","40","48810","50430"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South Yorkshire","Male","60","60","54450","54890"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Central Scotland","Male","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands","Male","55","55","46830","47100"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Cheshire","Female","25","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Cheshire","Male","35","35","39180","37940"
"In post","2022","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Inner London - East","Female","55","50","46850","43240"
"In post","2022","Digital, Data & Technology","National Crime Agency","Inner London - East","Male","40","40","52370","50200"
"In post","2022","Digital, Data & Technology","National Crime Agency","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Kent","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Male","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","West Midlands","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","West Midlands","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Savings and Investments","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Savings and Investments","Inner London - West","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Savings and Investments","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Savings and Investments","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Savings and Investments","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Savings and Investments","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Inner London - West","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","Male","30","30","59070","59250"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Rail and Road","Inner London - East","Female","[c]","[c]","[c]","[c]"
