"Status","Year","Age","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Companies House","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Companies House","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Criminal Injuries Compensation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Criminal Injuries Compensation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Commercial Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Commercial Service","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Office and Procurator Fiscal Service","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Office and Procurator Fiscal Service","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","Outside London","Female","45","[c]","24710","22200"
"Leaver CS","2022","20-29","Crown Prosecution Service","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Electronics and Components Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Electronics and Components Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","Outside London","Female","70","[c]","23570","22990"
"Leaver CS","2022","20-29","Defence Equipment and Support","Outside London","Male","170","[c]","24900","25310"
"Leaver CS","2022","20-29","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Science and Technology Laboratory","Outside London","Female","30","[c]","25300","23490"
"Leaver CS","2022","20-29","Defence Science and Technology Laboratory","Outside London","Male","80","[c]","25680","27010"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","50","[c]","37100","33610"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","50","[c]","37380","33570"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","Female","40","[c]","33650","34020"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","London","Female","45","[c]","31740","28500"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","Outside London","Female","35","[c]","27640","25000"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","London","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","30","[c]","33070","28530"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport (excl. agencies)","London","Female","35","[c]","34310","34710"
"Leaver CS","2022","20-29","Department for Transport (excl. agencies)","London","Male","30","[c]","36340","34710"
"Leaver CS","2022","20-29","Department for Transport (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Female","225","[c]","29910","31060"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Male","130","[c]","30240","31060"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Outside London","Female","870","[c]","24200","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Outside London","Male","715","[c]","24020","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care (excl. agencies)","London","Female","95","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care (excl. agencies)","London","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care (excl. agencies)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care (excl. agencies)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care (excl. agencies)","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care (excl. agencies)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Disclosure Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Disclosure Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Driver and Vehicle Licensing Agency","Unknown","Female","55","[c]","21170","21590"
"Leaver CS","2022","20-29","Driver and Vehicle Licensing Agency","Unknown","Male","50","[c]","22430","21840"
"Leaver CS","2022","20-29","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Driver and Vehicle Standards Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Driver and Vehicle Standards Agency","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Education and Skills Funding Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Education and Skills Funding Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","FCDO Services","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","FCDO Services","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","FCDO Services","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","FCDO Services","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Internal Audit Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Property Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Property Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","London","Female","145","[c]","24580","23720"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","London","Male","85","[c]","24910","23720"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","Outside London","Female","290","[c]","20280","20370"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","Outside London","Male","135","[c]","21100","20370"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","London","Female","10","[c]","[c]","[c]"
