"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Asian","Project Delivery","SEO","75","75","41280","41300"
"In post","2022","40-49","Asian","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Property","AO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Property","EO","25","25","[c]","[c]"
"In post","2022","40-49","Asian","Property","G6","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Property","G7","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Property","HEO","25","20","[c]","[c]"
"In post","2022","40-49","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Property","SEO","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Psychology","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Psychology","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Psychology","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Psychology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Psychology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Science and Engineering","EO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Science and Engineering","G6","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Science and Engineering","G7","30","25","[c]","[c]"
"In post","2022","40-49","Asian","Science and Engineering","HEO","35","35","32700","33000"
"In post","2022","40-49","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Science and Engineering","SEO","50","45","41220","40850"
"In post","2022","40-49","Asian","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Security","AA","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Security","AO","20","20","[c]","[c]"
"In post","2022","40-49","Asian","Security","EO","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Security","G7","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Security","HEO","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Security","SEO","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Social Research","G7","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Statistics","G6","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Statistics","G7","20","15","[c]","[c]"
"In post","2022","40-49","Asian","Statistics","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Statistics","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Tax","AO","60","55","21410","21250"
"In post","2022","40-49","Asian","Tax","EO","100","95","27850","26820"
"In post","2022","40-49","Asian","Tax","G6","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Tax","G7","30","30","55920","55210"
"In post","2022","40-49","Asian","Tax","HEO","125","125","34540","33370"
"In post","2022","40-49","Asian","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Tax","SEO","55","55","41340","40520"
"In post","2022","40-49","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","AO","25","25","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","EO","50","50","27850","27390"
"In post","2022","40-49","Asian","Unknown","G6","35","35","67540","66440"
"In post","2022","40-49","Asian","Unknown","G7","65","65","55960","54700"
"In post","2022","40-49","Asian","Unknown","HEO","85","80","34530","34290"
"In post","2022","40-49","Asian","Unknown","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","SEO","55","55","42210","41340"
"In post","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Veterinarian","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Commercial","EO","10","10","[c]","[c]"
"In post","2022","40-49","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Commercial","G7","5","5","[c]","[c]"
"In post","2022","40-49","Black","Commercial","HEO","15","15","[c]","[c]"
"In post","2022","40-49","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Commercial","SEO","15","15","[c]","[c]"
"In post","2022","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Communications","G7","5","5","[c]","[c]"
"In post","2022","40-49","Black","Communications","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Communications","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Counter Fraud","AO","15","15","[c]","[c]"
"In post","2022","40-49","Black","Counter Fraud","EO","30","30","30000","30090"
"In post","2022","40-49","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Counter Fraud","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Digital, Data and Technology","AO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Digital, Data and Technology","EO","25","25","[c]","[c]"
"In post","2022","40-49","Black","Digital, Data and Technology","G6","5","5","[c]","[c]"
"In post","2022","40-49","Black","Digital, Data and Technology","G7","40","40","56840","56160"
"In post","2022","40-49","Black","Digital, Data and Technology","HEO","35","35","34250","33520"
"In post","2022","40-49","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Digital, Data and Technology","SEO","50","50","41230","41700"
"In post","2022","40-49","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Economics","G7","5","5","[c]","[c]"
"In post","2022","40-49","Black","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Finance","AO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Finance","EO","20","15","[c]","[c]"
"In post","2022","40-49","Black","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Finance","G7","20","20","[c]","[c]"
"In post","2022","40-49","Black","Finance","HEO","40","40","34730","33510"
"In post","2022","40-49","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Finance","SEO","40","40","43510","43030"
"In post","2022","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Geography","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Geography","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Geography","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","AO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","EO","15","15","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","G7","15","15","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","HEO","25","25","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","SEO","20","20","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Inspector of Education and Training","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Intelligence Analysis","EO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Black","International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","International Trade","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Knowledge and Information Management","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Legal","EO","15","15","[c]","[c]"
"In post","2022","40-49","Black","Legal","G6","5","5","[c]","[c]"
"In post","2022","40-49","Black","Legal","G7","65","60","56320","54000"
