"Status","Year","Disability","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","London","25","25","[c]","[c]"
"In post","2022","Unknown","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","London","30","25","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","London","15","15","[c]","[c]"
"In post","2022","Unknown","Black","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","London","45","45","39430","35480"
"In post","2022","Unknown","Black","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","North West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","South East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","London","20","20","[c]","[c]"
"In post","2022","Unknown","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Finance","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Finance","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","London","15","15","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","North West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","London","50","50","35180","29530"
"In post","2022","Unknown","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","North West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","South East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Legal","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Unknown","Black","No function","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Black","No function","East of England","15","15","[c]","[c]"
"In post","2022","Unknown","Black","No function","London","310","300","38370","34490"
"In post","2022","Unknown","Black","No function","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","No function","North West (England)","35","35","32770","29260"
"In post","2022","Unknown","Black","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","No function","Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Black","No function","South East (England)","25","20","[c]","[c]"
"In post","2022","Unknown","Black","No function","South West (England)","20","15","[c]","[c]"
"In post","2022","Unknown","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","No function","Wales","5","5","[c]","[c]"
"In post","2022","Unknown","Black","No function","West Midlands (England)","55","55","38870","29490"
"In post","2022","Unknown","Black","No function","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","London","45","45","43390","40170"
"In post","2022","Unknown","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","South West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Property","London","5","5","[c]","[c]"
"In post","2022","Unknown","Black","Property","North East (England)","[c]","[c]","[c]","[c]"
