"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","AO","Heterosexual / straight","55","[c]","21180","21260"
"Leaver CS","2022","Declared disabled","Wales","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","EO","Heterosexual / straight","45","[c]","26950","27570"
"Leaver CS","2022","Declared disabled","Wales","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","AO","Heterosexual / straight","75","[c]","20960","21170"
"Leaver CS","2022","Declared disabled","West Midlands (England)","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","EO","Heterosexual / straight","65","[c]","27070","27570"
"Leaver CS","2022","Declared disabled","West Midlands (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","AO","Heterosexual / straight","80","[c]","21220","21260"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","EO","Heterosexual / straight","75","[c]","26920","27570"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","AA","Heterosexual / straight","85","[c]","18830","19030"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","AO","Heterosexual / straight","415","[c]","21200","21260"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","AO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","EO","Heterosexual / straight","245","[c]","27260","27570"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","EO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","G7","Heterosexual / straight","30","[c]","59740","57510"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","HEO","Heterosexual / straight","65","[c]","33250","33460"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","SEO","Heterosexual / straight","70","[c]","42510","40860"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
