"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","East of England","Essex Haven Gateway","Outside London","80","80","33750","26670"
"In post","2022","Security","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Hertfordshire CC","Outside London","60","60","30130","25640"
"In post","2022","Security","East of England","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","North and West Norfolk","Outside London","95","95","32520","33200"
"In post","2022","Security","East of England","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2022","Security","East of England","Peterborough","Outside London","40","35","31930","29060"
"In post","2022","Security","East of England","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Suffolk CC","Outside London","75","75","26930","21170"
"In post","2022","Security","East of England","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Bexley and Greenwich","London","45","45","34790","33950"
"In post","2022","Security","London","Camden and City of London","London","45","45","40540","41570"
"In post","2022","Security","London","Croydon","London","40","40","37870","33560"
"In post","2022","Security","London","Hackney and Newham","London","25","20","43620","38240"
"In post","2022","Security","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Harrow and Hillingdon","London","20","20","29190","23150"
"In post","2022","Security","London","Hounslow and Richmond upon Thames","London","250","235","32530","29250"
"In post","2022","Security","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Lambeth","London","30","30","35060","33090"
"In post","2022","Security","London","Lewisham and Southwark","London","10","10","40110","41060"
"In post","2022","Security","London","Tower Hamlets","London","50","50","44150","41750"
"In post","2022","Security","London","Wandsworth","London","10","10","26020","21400"
"In post","2022","Security","London","Westminster","London","1415","1400","43450","40600"
"In post","2022","Security","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","North East (England)","Durham","Outside London","40","40","35430","34060"
"In post","2022","Security","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2022","Security","North East (England)","Northumberland","Outside London","15","15","21290","20060"
"In post","2022","Security","North East (England)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","North East (England)","Sunderland","Outside London","10","10","27420","27570"
"In post","2022","Security","North East (England)","Tyneside","Outside London","40","40","38870","37170"
"In post","2022","Security","North West (England)","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2022","Security","North West (England)","Cheshire East","Outside London","15","15","29160","21170"
"In post","2022","Security","North West (England)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Chorley and West Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","Security","North West (England)","East Cumbria","Outside London","45","45","25170","20310"
"In post","2022","Security","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Greater Manchester North East","Outside London","10","10","[c]","[c]"
"In post","2022","Security","North West (England)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Greater Manchester South East","Outside London","10","10","[c]","[c]"
"In post","2022","Security","North West (England)","Greater Manchester South West","Outside London","40","40","37640","33370"
"In post","2022","Security","North West (England)","Lancaster and Wyre","Outside London","15","15","29400","30960"
"In post","2022","Security","North West (England)","Liverpool","Outside London","50","45","26460","21310"
"In post","2022","Security","North West (England)","Manchester","Outside London","35","30","38350","34290"
"In post","2022","Security","North West (England)","Mid Lancashire","Outside London","40","35","26350","22080"
"In post","2022","Security","North West (England)","Sefton","Outside London","15","10","25340","20310"
"In post","2022","Security","North West (England)","Warrington","Outside London","10","10","33180","36690"
"In post","2022","Security","North West (England)","West Cumbria","Outside London","55","55","32160","31050"
"In post","2022","Security","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Antrim and Newtownabbey","Outside London","70","70","21160","20560"
"In post","2022","Security","Northern Ireland","Ards and North Down","Outside London","100","100","21450","20560"
"In post","2022","Security","Northern Ireland","Belfast","Outside London","25","25","29560","20560"
"In post","2022","Security","Northern Ireland","Causeway Coast and Glens","Outside London","60","60","20750","20560"
"In post","2022","Security","Northern Ireland","Fermanagh and Omagh","Outside London","15","15","20640","20560"
"In post","2022","Security","Northern Ireland","Lisburn and Castlereagh","Outside London","70","70","23360","20560"
"In post","2022","Security","Northern Ireland","Newry, Mourne and Down","Outside London","60","60","20820","20560"
"In post","2022","Security","Overseas","Overseas","Overseas","160","160","40030","34450"
"In post","2022","Security","Scotland","Aberdeen City and Aberdeenshire","Outside London","90","85","41430","44070"
"In post","2022","Security","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","20","15","32730","35200"
"In post","2022","Security","Scotland","City of Edinburgh","Outside London","25","25","29050","20310"
"In post","2022","Security","Scotland","Clackmannanshire and Fife","Outside London","55","50","26760","20310"
"In post","2022","Security","Scotland","Dumfries and Galloway","Outside London","10","10","19950","19810"
"In post","2022","Security","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","35","35","28730","21830"
"In post","2022","Security","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","1070","1035","30650","26750"
"In post","2022","Security","Scotland","Glasgow City","Outside London","110","105","31390","26670"
"In post","2022","Security","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","20","20","22040","20060"
"In post","2022","Security","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","10","10","19910","19810"
"In post","2022","Security","Scotland","Perth and Kinross, and Stirling","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Scotland","South Ayrshire","Outside London","10","10","22180","19810"
"In post","2022","Security","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Berkshire","Outside London","615","615","35210","35200"
"In post","2022","Security","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Buckinghamshire","Outside London","10","10","30770","24860"
"In post","2022","Security","South East (England)","Central Hampshire","Outside London","100","100","29330","26350"
"In post","2022","Security","South East (England)","East Kent","Outside London","25","25","21810","19810"
"In post","2022","Security","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","East Sussex CC","Outside London","10","10","33470","22400"
"In post","2022","Security","South East (England)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","Security","South East (England)","Medway","Outside London","15","15","27250","20310"
"In post","2022","Security","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Milton Keynes","Outside London","325","310","34100","33300"
"In post","2022","Security","South East (England)","North Hampshire","Outside London","60","60","25210","20060"
"In post","2022","Security","South East (England)","Oxfordshire CC","Outside London","155","155","30660","26670"
"In post","2022","Security","South East (England)","Portsmouth","Outside London","430","420","30690","28080"
"In post","2022","Security","South East (England)","South Hampshire","Outside London","140","140","27060","23880"
"In post","2022","Security","South East (England)","West Kent","Outside London","25","25","42570","43570"
"In post","2022","Security","South East (England)","West Surrey","Outside London","25","25","23900","19810"
"In post","2022","Security","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","215","210","31510","29060"
"In post","2022","Security","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","Bristol, City of","Outside London","30","30","33680","32560"
