"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","Food Standards Agency","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Internal Audit","London","10","10","49000","42150"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","25","25","41610","38500"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Internal Audit","South East (England)","5","5","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Internal Audit","East Midlands (England)","10","10","43750","42120"
"In post","2022","Internal Audit","HM Revenue and Customs","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Internal Audit","London","20","15","50420","43810"
"In post","2022","Internal Audit","HM Revenue and Customs","Internal Audit","North East (England)","15","15","45820","43280"
"In post","2022","Internal Audit","HM Revenue and Customs","Internal Audit","North West (England)","10","10","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Internal Audit","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","East of England","5","5","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","London","125","120","56030","53070"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","North East (England)","25","25","44680","43610"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","North West (England)","30","25","44180","41030"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","Scotland","10","10","47900","46320"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","South East (England)","15","15","42700","39870"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","South West (England)","35","35","48530","45390"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","Wales","20","15","50100","49220"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","West Midlands (England)","25","20","53000","45390"
"In post","2022","Internal Audit","HM Treasury","Internal Audit","Yorkshire and The Humber","45","40","48400","48780"
"In post","2022","Internal Audit","HM Treasury","Other","London","20","20","33250","30600"
"In post","2022","Internal Audit","HM Treasury","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","East of England","15","15","34450","33300"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","London","25","25","49230","44500"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","North West (England)","10","10","32570","33300"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","Scotland","10","10","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","South East (England)","25","20","33650","34880"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","South West (England)","50","50","40510","40290"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Internal Audit","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Internal Audit","East Midlands (England)","10","5","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Internal Audit","East of England","5","5","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Internal Audit","London","20","20","49430","35900"
"In post","2022","Internal Audit","Ministry of Justice","Internal Audit","North West (England)","10","10","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Internal Audit","South West (England)","5","5","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Internal Audit","Scotland","5","5","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Security","Scotland","5","5","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Communications","London","5","5","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Finance","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Finance","East of England","15","15","26550","23770"
"In post","2022","Legal","Attorney General's Departments","Finance","London","15","15","29070","27760"
