"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","G7","145","135","49880","48370"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","HEO","170","165","30320","29750"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","SEO","195","185","38300","36970"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","London","EO","90","90","27550","26250"
"In post","2022","Unknown","Department for International Trade","London","G6","70","70","65960","65440"
"In post","2022","Unknown","Department for International Trade","London","G7","280","275","53870","51970"
"In post","2022","Unknown","Department for International Trade","London","HEO","220","220","32880","31800"
"In post","2022","Unknown","Department for International Trade","London","SCS level","35","35","92570","80630"
"In post","2022","Unknown","Department for International Trade","London","SEO","220","220","40220","38160"
"In post","2022","Unknown","Department for International Trade","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Outside London","G7","20","20","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Overseas","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Overseas","G7","25","25","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Overseas","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Overseas","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Overseas","SEO","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","London","EO","45","45","28210","27850"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","London","G6","45","40","65340","64500"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","London","G7","95","90","54910","54700"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","London","HEO","75","70","33630","33210"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","London","SCS level","30","30","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","London","SEO","55","50","40440","40050"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","AO","45","45","21760","21520"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","EO","30","30","25910","26050"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","G6","40","35","63650","58810"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","G7","55","55","48080","47660"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","HEO","40","40","31450","30360"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","SEO","35","35","38550","38160"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","London","AO","75","65","32520","33390"
"In post","2022","Unknown","Department for Transport","London","EO","125","125","30140","30270"
"In post","2022","Unknown","Department for Transport","London","G6","55","55","66020","65440"
"In post","2022","Unknown","Department for Transport","London","G7","125","125","55390","54110"
"In post","2022","Unknown","Department for Transport","London","HEO","135","135","34400","34710"
"In post","2022","Unknown","Department for Transport","London","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Transport","London","SEO","120","120","42540","42470"
"In post","2022","Unknown","Department for Transport","Outside London","AA","250","215","18650","18310"
"In post","2022","Unknown","Department for Transport","Outside London","AO","735","690","23040","21840"
"In post","2022","Unknown","Department for Transport","Outside London","EO","655","635","27040","26470"
"In post","2022","Unknown","Department for Transport","Outside London","G6","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Outside London","G7","70","70","59430","54240"
"In post","2022","Unknown","Department for Transport","Outside London","HEO","155","155","32730","31770"
"In post","2022","Unknown","Department for Transport","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Outside London","SEO","90","90","42700","41110"
"In post","2022","Unknown","Department for Work and Pensions","London","AO","45","45","25040","25110"
"In post","2022","Unknown","Department for Work and Pensions","London","EO","305","295","31050","31060"
"In post","2022","Unknown","Department for Work and Pensions","London","G6","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","London","G7","45","40","57390","56120"
"In post","2022","Unknown","Department for Work and Pensions","London","HEO","70","70","36790","36650"
"In post","2022","Unknown","Department for Work and Pensions","London","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","London","SEO","30","30","42680","41000"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","AO","930","880","21390","21260"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","EO","1395","1330","27690","27570"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","G6","35","35","71890","71020"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","G7","110","105","55920","55240"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","HEO","140","140","32160","31990"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","SEO","175","170","41270","39960"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","London","AA","25","20","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","London","AO","65","60","23900","23780"
"In post","2022","Unknown","Department of Health and Social Care","London","EO","465","450","27880","27270"
"In post","2022","Unknown","Department of Health and Social Care","London","G6","440","425","68060","66230"
"In post","2022","Unknown","Department of Health and Social Care","London","G7","905","885","54290","53360"
"In post","2022","Unknown","Department of Health and Social Care","London","HEO","685","670","33410","32790"
"In post","2022","Unknown","Department of Health and Social Care","London","SCS level","280","265","96990","89980"
"In post","2022","Unknown","Department of Health and Social Care","London","SEO","695","675","41290","40650"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","AA","25","20","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","AO","90","80","21540","22050"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","EO","250","235","25470","24610"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","G6","255","245","67590","65260"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","G7","635","610","51930","50420"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","HEO","435","415","31260","30320"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","SCS level","145","140","102460","101430"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","SEO","500","475","39180","38720"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Estyn","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Outside London","HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Outside London","SEO","25","25","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","London","AO","40","40","26920","28250"
