"Status","Year","Age","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Declared disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Human Resources","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Human Resources","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Intelligence Analysis","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Legal","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Operational Delivery","Heterosexual / straight","940","700","26590","25320"
"In post","2022","65+","Declared disabled","Operational Delivery","LGBO","35","30","28090","28200"
"In post","2022","65+","Declared disabled","Operational Delivery","Undeclared","145","105","25930","25110"
"In post","2022","65+","Declared disabled","Operational Delivery","Unknown","125","90","25740","23860"
"In post","2022","65+","Declared disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other","Heterosexual / straight","105","85","25360","22110"
"In post","2022","65+","Declared disabled","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Other","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Policy","Heterosexual / straight","35","35","40850","33640"
"In post","2022","65+","Declared disabled","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Project Delivery","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Property","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Science and Engineering","Heterosexual / straight","40","30","36350","35770"
"In post","2022","65+","Declared disabled","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Science and Engineering","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Security","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Tax","Heterosexual / straight","35","25","40330","35980"
"In post","2022","65+","Declared disabled","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Tax","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Tax","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Commercial","Heterosexual / straight","45","35","40910","37640"
"In post","2022","65+","Declared non-disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Communications","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Communications","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Counter Fraud","Heterosexual / straight","130","90","28520","27570"
"In post","2022","65+","Declared non-disabled","Counter Fraud","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Counter Fraud","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Counter Fraud","Unknown","75","50","28560","27570"
"In post","2022","65+","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","175","145","40340","35980"
"In post","2022","65+","Declared non-disabled","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Digital, Data and Technology","Undeclared","20","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Digital, Data and Technology","Unknown","25","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Finance","Heterosexual / straight","170","145","36200","33300"
"In post","2022","65+","Declared non-disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Finance","Undeclared","25","25","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Human Resources","Heterosexual / straight","85","70","36840","33170"
"In post","2022","65+","Declared non-disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Human Resources","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","30","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Intelligence Analysis","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Internal Audit","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","International Trade","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","35","30","31560","28310"
"In post","2022","65+","Declared non-disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Legal","Heterosexual / straight","120","85","50310","53430"
"In post","2022","65+","Declared non-disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
