"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Home Office","Essex","SEO/HEO","160","155","32940","30980"
"In post","2022","Home Office","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","35","30","21650","21680"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","145","130","26680","25310"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","15","56540","53930"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","40","40","33990","31960"
"In post","2022","Home Office","Greater Manchester","AA/AO","110","105","21520","21680"
"In post","2022","Home Office","Greater Manchester","EO","845","800","26010","25220"
"In post","2022","Home Office","Greater Manchester","G6/G7","175","175","57050","53630"
"In post","2022","Home Office","Greater Manchester","SCS level","10","10","[c]","[c]"
"In post","2022","Home Office","Greater Manchester","SEO/HEO","585","570","34270","31960"
"In post","2022","Home Office","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Hampshire and Isle of Wight","AA/AO","30","25","21560","21680"
"In post","2022","Home Office","Hampshire and Isle of Wight","EO","410","400","27080","25260"
"In post","2022","Home Office","Hampshire and Isle of Wight","G6/G7","15","15","56620","52340"
"In post","2022","Home Office","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Hampshire and Isle of Wight","SEO/HEO","120","115","36150","32330"
"In post","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","AA/AO","45","45","21680","21680"
"In post","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","EO","40","35","25840","25040"
"In post","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","15","15","33630","30980"
"In post","2022","Home Office","Highlands and Islands","EO","5","5","[c]","[c]"
"In post","2022","Home Office","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Inner London - East","AA/AO","45","40","25250","25630"
"In post","2022","Home Office","Inner London - East","EO","220","205","29320","28990"
"In post","2022","Home Office","Inner London - East","G6/G7","45","45","62770","59670"
"In post","2022","Home Office","Inner London - East","SCS level","10","10","[c]","[c]"
"In post","2022","Home Office","Inner London - East","SEO/HEO","105","100","38650","37560"
"In post","2022","Home Office","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Inner London - West","AA/AO","255","225","24840","25630"
"In post","2022","Home Office","Inner London - West","EO","610","585","29510","28990"
"In post","2022","Home Office","Inner London - West","G6/G7","1565","1530","61920","57680"
"In post","2022","Home Office","Inner London - West","SCS level","215","210","90630","83550"
"In post","2022","Home Office","Inner London - West","SEO/HEO","1890","1860","39570","41950"
"In post","2022","Home Office","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2022","Home Office","Kent","AA/AO","365","350","21570","21680"
"In post","2022","Home Office","Kent","EO","1660","1500","26370","25310"
"In post","2022","Home Office","Kent","G6/G7","45","45","54440","52280"
"In post","2022","Home Office","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Kent","SEO/HEO","450","430","33460","31720"
"In post","2022","Home Office","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Home Office","Leicestershire, Rutland and Northamptonshire","AA/AO","30","30","21680","21680"
"In post","2022","Home Office","Leicestershire, Rutland and Northamptonshire","EO","150","130","26620","25310"
"In post","2022","Home Office","Leicestershire, Rutland and Northamptonshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Home Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","55","50","33290","31080"
"In post","2022","Home Office","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Lincolnshire","EO","5","5","[c]","[c]"
"In post","2022","Home Office","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Merseyside","AA/AO","1995","1785","21240","21680"
"In post","2022","Home Office","Merseyside","EO","2095","1960","25180","24890"
"In post","2022","Home Office","Merseyside","G6/G7","235","230","55430","52280"
"In post","2022","Home Office","Merseyside","SCS level","10","10","[c]","[c]"
"In post","2022","Home Office","Merseyside","SEO/HEO","1155","1120","33690","30980"
"In post","2022","Home Office","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","North Eastern Scotland","EO","30","25","25930","25220"
"In post","2022","Home Office","North Eastern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Home Office","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","North Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Home Office","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northern Ireland","AA/AO","180","155","21500","21680"
"In post","2022","Home Office","Northern Ireland","EO","275","270","25450","24890"
"In post","2022","Home Office","Northern Ireland","G6/G7","15","15","54850","52070"
"In post","2022","Home Office","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northern Ireland","SEO/HEO","85","80","33400","30980"
"In post","2022","Home Office","Northumberland, and Tyne and Wear","AA/AO","30","30","21570","21680"
"In post","2022","Home Office","Northumberland, and Tyne and Wear","EO","250","240","25660","24890"
"In post","2022","Home Office","Northumberland, and Tyne and Wear","G6/G7","15","15","55010","52070"
"In post","2022","Home Office","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northumberland, and Tyne and Wear","SEO/HEO","90","90","33390","30980"
"In post","2022","Home Office","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outer London - South","AA/AO","885","790","25100","25630"
"In post","2022","Home Office","Outer London - South","EO","1505","1420","29190","28990"
"In post","2022","Home Office","Outer London - South","G6/G7","1070","1050","62640","58950"
"In post","2022","Home Office","Outer London - South","SCS level","35","35","86800","81060"
"In post","2022","Home Office","Outer London - South","SEO/HEO","2090","2030","39150","37600"
"In post","2022","Home Office","Outer London - South","Unknown","15","15","[c]","[c]"
"In post","2022","Home Office","Outer London - West and North West","AA/AO","425","390","25100","25630"
"In post","2022","Home Office","Outer London - West and North West","EO","1685","1525","29570","28990"
"In post","2022","Home Office","Outer London - West and North West","G6/G7","100","95","62860","60840"
"In post","2022","Home Office","Outer London - West and North West","SEO/HEO","725","695","38110","36140"
"In post","2022","Home Office","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","AA/AO","10","10","21340","21680"
"In post","2022","Home Office","Overseas","EO","105","100","27130","27370"
"In post","2022","Home Office","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SEO/HEO","15","15","36100","35050"
"In post","2022","Home Office","Overseas","Unknown","165","165","[c]","[c]"
"In post","2022","Home Office","Shropshire and Staffordshire","EO","15","15","25550","25000"
"In post","2022","Home Office","Shropshire and Staffordshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Home Office","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Shropshire and Staffordshire","SEO/HEO","15","10","34670","35090"
"In post","2022","Home Office","South Yorkshire","AA/AO","905","800","21490","21680"
"In post","2022","Home Office","South Yorkshire","EO","920","850","25360","25040"
"In post","2022","Home Office","South Yorkshire","G6/G7","230","225","56840","54050"
"In post","2022","Home Office","South Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2022","Home Office","South Yorkshire","SEO/HEO","620","595","34030","30980"
"In post","2022","Home Office","South Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2022","Home Office","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Southern Scotland","EO","20","20","25880","24890"
"In post","2022","Home Office","Southern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Home Office","Surrey, East and West Sussex","AA/AO","70","65","22300","22610"
"In post","2022","Home Office","Surrey, East and West Sussex","EO","610","525","27650","26310"
"In post","2022","Home Office","Surrey, East and West Sussex","G6/G7","15","15","57670","54610"
"In post","2022","Home Office","Surrey, East and West Sussex","SEO/HEO","160","150","35040","33360"
"In post","2022","Home Office","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Tees Valley and Durham","AA/AO","545","440","21320","21680"
"In post","2022","Home Office","Tees Valley and Durham","EO","255","235","25300","25220"
"In post","2022","Home Office","Tees Valley and Durham","G6/G7","30","30","54620","52280"
"In post","2022","Home Office","Tees Valley and Durham","SEO/HEO","155","150","33780","30980"
"In post","2022","Home Office","West Central Scotland","AA/AO","235","210","21440","21680"
"In post","2022","Home Office","West Central Scotland","EO","420","390","25680","24890"
"In post","2022","Home Office","West Central Scotland","G6/G7","35","35","55720","52180"
"In post","2022","Home Office","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Central Scotland","SEO/HEO","205","200","33630","31050"
"In post","2022","Home Office","West Midlands","AA/AO","185","165","21440","21680"
"In post","2022","Home Office","West Midlands","EO","485","450","25870","25050"
"In post","2022","Home Office","West Midlands","G6/G7","50","50","55060","52070"
"In post","2022","Home Office","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Midlands","SEO/HEO","280","265","33730","31260"
"In post","2022","Home Office","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Wales and The Valleys","AA/AO","15","15","21450","21680"
"In post","2022","Home Office","West Wales and The Valleys","EO","90","85","26320","25040"
"In post","2022","Home Office","West Wales and The Valleys","G6/G7","5","5","[c]","[c]"
"In post","2022","Home Office","West Wales and The Valleys","SEO/HEO","30","30","33990","32080"
"In post","2022","Home Office","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Yorkshire","AA/AO","120","110","21450","21680"
"In post","2022","Home Office","West Yorkshire","EO","415","390","25510","24890"
"In post","2022","Home Office","West Yorkshire","G6/G7","40","40","55300","52280"
"In post","2022","Home Office","West Yorkshire","SEO/HEO","265","260","33330","30980"
"In post","2022","Home Office","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Bedfordshire and Hertfordshire","AA/AO","185","180","21970","21170"
"In post","2022","Ministry of Defence","Bedfordshire and Hertfordshire","EO","160","160","29490","30200"
"In post","2022","Ministry of Defence","Bedfordshire and Hertfordshire","G6/G7","90","90","63030","59730"
"In post","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SCS level","10","10","82230","77790"
"In post","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","365","360","39390","37640"
"In post","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","1145","1115","26630","23170"
"In post","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","460","445","30250","28350"
"In post","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","175","165","62360","57010"
"In post","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SCS level","20","20","89550","84560"
"In post","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","875","855","38440","36700"
"In post","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Cheshire","AA/AO","205","185","21330","21170"
"In post","2022","Ministry of Defence","Cheshire","EO","65","65","26640","26670"
"In post","2022","Ministry of Defence","Cheshire","G6/G7","15","15","62210","57150"
"In post","2022","Ministry of Defence","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Cheshire","SEO/HEO","105","105","35970","33300"
"In post","2022","Ministry of Defence","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","275","260","21030","21170"
"In post","2022","Ministry of Defence","Cornwall and Isles of Scilly","EO","85","80","27130","26670"
"In post","2022","Ministry of Defence","Cornwall and Isles of Scilly","G6/G7","10","10","79940","84080"
"In post","2022","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","75","70","35480","33300"
"In post","2022","Ministry of Defence","Cumbria","AA/AO","95","95","26160","23540"
"In post","2022","Ministry of Defence","Cumbria","EO","85","80","24230","21340"
"In post","2022","Ministry of Defence","Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Cumbria","SEO/HEO","35","35","34790","33300"
"In post","2022","Ministry of Defence","Cumbria","Unknown","165","160","42950","40340"
"In post","2022","Ministry of Defence","Derbyshire and Nottinghamshire","AA/AO","200","190","23230","21170"
"In post","2022","Ministry of Defence","Derbyshire and Nottinghamshire","EO","50","50","29930","26670"
"In post","2022","Ministry of Defence","Derbyshire and Nottinghamshire","G6/G7","15","15","60330","54760"
"In post","2022","Ministry of Defence","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Derbyshire and Nottinghamshire","SEO/HEO","115","110","39970","39870"
"In post","2022","Ministry of Defence","Derbyshire and Nottinghamshire","Unknown","15","15","43010","41000"
