"Status","Year","Organisation","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Home Office","Counter Fraud","EO","Female","80","70","25660","25310"
"In post","2022","Home Office","Counter Fraud","EO","Male","40","40","26180","25310"
"In post","2022","Home Office","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","HEO","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","HEO","Male","15","15","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Digital, Data and Technology","EO","Female","35","30","28230","28650"
"In post","2022","Home Office","Digital, Data and Technology","EO","Male","60","60","27870","28650"
"In post","2022","Home Office","Digital, Data and Technology","G6","Female","45","45","72460","72980"
"In post","2022","Home Office","Digital, Data and Technology","G6","Male","130","130","72910","73520"
"In post","2022","Home Office","Digital, Data and Technology","G7","Female","165","165","58920","57680"
"In post","2022","Home Office","Digital, Data and Technology","G7","Male","355","350","59640","57740"
"In post","2022","Home Office","Digital, Data and Technology","HEO","Female","100","100","34140","35050"
"In post","2022","Home Office","Digital, Data and Technology","HEO","Male","220","220","34390","35050"
"In post","2022","Home Office","Digital, Data and Technology","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Digital, Data and Technology","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Home Office","Digital, Data and Technology","SEO","Female","155","150","42650","41970"
"In post","2022","Home Office","Digital, Data and Technology","SEO","Male","330","325","42780","41970"
"In post","2022","Home Office","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Economics","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Economics","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Economics","G6","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Economics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Economics","G7","Female","15","15","[c]","[c]"
"In post","2022","Home Office","Economics","G7","Male","30","25","[c]","[c]"
"In post","2022","Home Office","Economics","HEO","Female","15","15","[c]","[c]"
"In post","2022","Home Office","Economics","HEO","Male","60","60","33930","35050"
"In post","2022","Home Office","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Economics","SEO","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Economics","SEO","Male","10","10","[c]","[c]"
"In post","2022","Home Office","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","AO","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Finance","AO","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Finance","EO","Female","15","15","[c]","[c]"
"In post","2022","Home Office","Finance","EO","Male","15","15","[c]","[c]"
"In post","2022","Home Office","Finance","G6","Female","15","15","[c]","[c]"
"In post","2022","Home Office","Finance","G6","Male","20","20","[c]","[c]"
"In post","2022","Home Office","Finance","G7","Female","40","40","55730","57430"
"In post","2022","Home Office","Finance","G7","Male","35","30","57490","57460"
"In post","2022","Home Office","Finance","HEO","Female","35","35","34140","35050"
"In post","2022","Home Office","Finance","HEO","Male","30","30","[c]","[c]"
"In post","2022","Home Office","Finance","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Finance","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Finance","SEO","Female","45","40","42390","41970"
"In post","2022","Home Office","Finance","SEO","Male","50","50","42200","41970"
"In post","2022","Home Office","Human Resources","AO","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Human Resources","AO","Male","15","15","[c]","[c]"
"In post","2022","Home Office","Human Resources","EO","Female","80","75","28800","28970"
"In post","2022","Home Office","Human Resources","EO","Male","40","35","28990","28670"
"In post","2022","Home Office","Human Resources","G6","Female","40","40","68500","68720"
"In post","2022","Home Office","Human Resources","G6","Male","15","15","[c]","[c]"
"In post","2022","Home Office","Human Resources","G7","Female","70","70","56290","57430"
"In post","2022","Home Office","Human Resources","G7","Male","50","50","57070","57460"
"In post","2022","Home Office","Human Resources","HEO","Female","120","115","33320","35050"
"In post","2022","Home Office","Human Resources","HEO","Male","60","60","33220","32950"
"In post","2022","Home Office","Human Resources","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Human Resources","SEO","Female","100","95","41390","41950"
"In post","2022","Home Office","Human Resources","SEO","Male","50","50","40530","41950"
"In post","2022","Home Office","Intelligence Analysis","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","AO","Female","45","40","23400","21680"
"In post","2022","Home Office","Intelligence Analysis","AO","Male","25","20","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","EO","Female","450","405","26890","26910"
"In post","2022","Home Office","Intelligence Analysis","EO","Male","460","445","26960","26920"
"In post","2022","Home Office","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","G7","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","G7","Male","20","20","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","HEO","Female","125","120","32620","31210"
"In post","2022","Home Office","Intelligence Analysis","HEO","Male","155","150","32870","31890"
"In post","2022","Home Office","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","SEO","Female","40","40","39810","37890"
"In post","2022","Home Office","Intelligence Analysis","SEO","Male","60","55","40130","40960"
"In post","2022","Home Office","Intelligence Analysis","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","EO","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G7","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G7","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","HEO","Female","15","15","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","HEO","Male","10","10","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SEO","Female","20","15","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SEO","Male","15","15","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","AA","Female","355","275","19530","18240"
"In post","2022","Home Office","Operational Delivery","AA","Male","235","215","19520","18240"
"In post","2022","Home Office","Operational Delivery","AO","Female","3670","3125","22480","21680"
"In post","2022","Home Office","Operational Delivery","AO","Male","2525","2400","22350","21680"
"In post","2022","Home Office","Operational Delivery","EO","Female","6185","5565","26610","25310"
"In post","2022","Home Office","Operational Delivery","EO","Male","6485","6120","27000","25640"
"In post","2022","Home Office","Operational Delivery","G6","Female","80","80","66870","68480"
"In post","2022","Home Office","Operational Delivery","G6","Male","95","95","66830","68680"
"In post","2022","Home Office","Operational Delivery","G7","Female","250","240","55170","55450"
"In post","2022","Home Office","Operational Delivery","G7","Male","290","285","55280","53670"
"In post","2022","Home Office","Operational Delivery","HEO","Female","1740","1640","32700","30980"
"In post","2022","Home Office","Operational Delivery","HEO","Male","1735","1695","32680","31100"
"In post","2022","Home Office","Operational Delivery","SCS level","Female","30","30","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","SCS level","Male","40","40","89950","84390"
"In post","2022","Home Office","Operational Delivery","SEO","Female","750","715","40050","39080"
"In post","2022","Home Office","Operational Delivery","SEO","Male","755","745","40010","38090"
"In post","2022","Home Office","Operational Delivery","Unknown","Female","10","5","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Home Office","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","EO","Male","10","10","[c]","[c]"
"In post","2022","Home Office","Operational Research","G6","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","G7","Female","10","5","[c]","[c]"
"In post","2022","Home Office","Operational Research","G7","Male","10","10","[c]","[c]"
"In post","2022","Home Office","Operational Research","HEO","Female","15","15","[c]","[c]"
"In post","2022","Home Office","Operational Research","HEO","Male","20","20","[c]","[c]"
"In post","2022","Home Office","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","SEO","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Operational Research","SEO","Male","10","10","[c]","[c]"
"In post","2022","Home Office","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Other","AA","Female","20","15","[c]","[c]"
"In post","2022","Home Office","Other","AA","Male","50","50","19700","18240"
"In post","2022","Home Office","Other","AO","Female","90","80","23430","21680"
"In post","2022","Home Office","Other","AO","Male","75","75","23210","21680"
"In post","2022","Home Office","Other","EO","Female","325","310","27690","28650"
"In post","2022","Home Office","Other","EO","Male","145","145","27260","28650"
"In post","2022","Home Office","Other","G6","Female","35","30","69900","68720"
"In post","2022","Home Office","Other","G6","Male","35","35","72160","69520"
"In post","2022","Home Office","Other","G7","Female","90","90","57040","57460"
"In post","2022","Home Office","Other","G7","Male","70","70","58440","57460"
"In post","2022","Home Office","Other","HEO","Female","240","230","34160","35050"
"In post","2022","Home Office","Other","HEO","Male","110","105","33970","35050"
"In post","2022","Home Office","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Other","SEO","Female","140","135","41140","41950"
"In post","2022","Home Office","Other","SEO","Male","85","85","41470","41950"
"In post","2022","Home Office","Other","Unknown","Female","70","70","[c]","[c]"
"In post","2022","Home Office","Other","Unknown","Male","100","100","[c]","[c]"
"In post","2022","Home Office","Policy","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Policy","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Policy","EO","Female","95","90","28760","28670"
"In post","2022","Home Office","Policy","EO","Male","65","65","28170","28650"
"In post","2022","Home Office","Policy","G6","Female","155","145","68990","68720"
"In post","2022","Home Office","Policy","G6","Male","130","130","69500","68720"
"In post","2022","Home Office","Policy","G7","Female","400","390","57410","57460"
"In post","2022","Home Office","Policy","G7","Male","345","345","57410","57460"
"In post","2022","Home Office","Policy","HEO","Female","240","235","34560","35050"
"In post","2022","Home Office","Policy","HEO","Male","170","165","34580","35050"
"In post","2022","Home Office","Policy","SCS level","Female","65","60","86020","79400"
"In post","2022","Home Office","Policy","SCS level","Male","65","65","88160","81480"
"In post","2022","Home Office","Policy","SEO","Female","360","345","41980","41950"
"In post","2022","Home Office","Policy","SEO","Male","285","285","41770","41950"
"In post","2022","Home Office","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Project Delivery","AO","Male","10","10","[c]","[c]"
