"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","36830","35590"
"In post","2022","Other ethnicity","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Inner London - East","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Inner London - West","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Inner London - West","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Property","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Inner London - West","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Security","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","East Anglia","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","East Wales","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Essex","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Inner London - East","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Inner London - West","60","60","43990","36650"
"In post","2022","Other ethnicity","Unknown","Kent","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Merseyside","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Outer London - South","50","45","34380","30690"
"In post","2022","Other ethnicity","Unknown","Outer London - West and North West","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Overseas","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","South Yorkshire","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","West Central Scotland","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","West Midlands","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Dorset and Somerset","5","5","[c]","[c]"
