"Status","Year","Function_of_post","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Vehicle Certification Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Vehicle Certification Agency","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","No function","Vehicle Certification Agency","South West (England)","Female","30","30","25120","21840"
"In post","2022","No function","Vehicle Certification Agency","South West (England)","Male","55","55","36700","37260"
"In post","2022","No function","Vehicle Certification Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Vehicle Certification Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","London","Female","15","15","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","London","Male","15","15","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","West Midlands (England)","Female","35","35","44580","35320"
"In post","2022","No function","Water Services Regulation Authority","West Midlands (England)","Male","35","30","50610","51630"
"In post","2022","No function","Welsh Revenue Authority","Wales","Female","20","20","[c]","[c]"
"In post","2022","No function","Welsh Revenue Authority","Wales","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","London","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","North East (England)","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Wales","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","North West (England)","Female","45","45","25490","21300"
"In post","2022","Project Delivery","Animal and Plant Health Agency","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","Scotland","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","Wales","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Animal and Plant Health Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","London","Female","80","75","62920","56680"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","London","Male","90","90","74550","64500"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","30","30","33380","29750"
"In post","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","10","5","[c]","[c]"
"In post","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
