"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Home Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","AO","Female","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","AO","Male","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","EO","Female","55","45","28110","28670"
"In post","2022","Other ethnicity","Home Office","EO","Male","50","50","27110","26700"
"In post","2022","Other ethnicity","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","G7","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","G7","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","HEO","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","HEO","Male","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","SEO","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","SEO","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","EO","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","G7","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","HEO","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","HEO","Male","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","SEO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","SEO","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","AA","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","AA","Male","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","AO","Female","90","80","24010","23720"
"In post","2022","Other ethnicity","Ministry of Justice","AO","Male","110","105","28630","29160"
"In post","2022","Other ethnicity","Ministry of Justice","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","EO","Female","40","35","28720","28310"
"In post","2022","Other ethnicity","Ministry of Justice","EO","Male","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","G7","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","HEO","Female","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","HEO","Male","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","SEO","Female","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","SEO","Male","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Unknown","Female","70","65","30930","28690"
"In post","2022","Other ethnicity","Ministry of Justice","Unknown","Male","30","30","31900","31500"
"In post","2022","Other ethnicity","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","EO","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","HEO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","HEO","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","[c]","[c]","[c]","[c]"
