"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Home Office","Finance","North West (England)","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Finance","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Human Resources","London","40","40","40820","35200"
"In post","2022","20-29","Home Office","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Human Resources","North West (England)","15","15","32040","29410"
"In post","2022","20-29","Home Office","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Intelligence Analysis","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Intelligence Analysis","East of England","10","10","26270","24890"
"In post","2022","20-29","Home Office","Intelligence Analysis","London","30","30","31360","28670"
"In post","2022","20-29","Home Office","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Intelligence Analysis","North West (England)","10","10","25540","24890"
"In post","2022","20-29","Home Office","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Intelligence Analysis","South East (England)","25","25","24770","24880"
"In post","2022","20-29","Home Office","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Intelligence Analysis","Yorkshire and The Humber","15","15","26260","24890"
"In post","2022","20-29","Home Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Operational Delivery","East Midlands (England)","25","25","23600","24880"
"In post","2022","20-29","Home Office","Operational Delivery","East of England","235","230","23150","21680"
"In post","2022","20-29","Home Office","Operational Delivery","London","590","585","29750","28650"
"In post","2022","20-29","Home Office","Operational Delivery","North East (England)","170","155","23710","24880"
"In post","2022","20-29","Home Office","Operational Delivery","North West (England)","1045","1015","24100","24880"
"In post","2022","20-29","Home Office","Operational Delivery","Northern Ireland","65","65","23930","24880"
"In post","2022","20-29","Home Office","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","20-29","Home Office","Operational Delivery","Scotland","165","160","24060","24880"
"In post","2022","20-29","Home Office","Operational Delivery","South East (England)","495","495","24080","24880"
"In post","2022","20-29","Home Office","Operational Delivery","South West (England)","40","40","24350","24880"
"In post","2022","20-29","Home Office","Operational Delivery","Wales","75","75","24700","24880"
"In post","2022","20-29","Home Office","Operational Delivery","West Midlands (England)","140","140","24700","24880"
"In post","2022","20-29","Home Office","Operational Delivery","Yorkshire and The Humber","515","505","24480","24880"
"In post","2022","20-29","Home Office","Operational Research","London","35","35","38220","36590"
"In post","2022","20-29","Home Office","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Operational Research","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","20-29","Home Office","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Other","London","180","175","33230","29180"
"In post","2022","20-29","Home Office","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Other","North West (England)","30","30","25910","24890"
"In post","2022","20-29","Home Office","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Other","Scotland","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Other","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Other","Yorkshire and The Humber","20","20","26540","24880"
"In post","2022","20-29","Home Office","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Policy","London","575","570","42730","41950"
"In post","2022","20-29","Home Office","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Policy","North West (England)","25","25","33340","30820"
"In post","2022","20-29","Home Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Policy","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Project Delivery","London","150","150","37630","35050"
"In post","2022","20-29","Home Office","Project Delivery","North East (England)","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Project Delivery","North West (England)","30","30","31740","30820"
"In post","2022","20-29","Home Office","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Project Delivery","Scotland","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Project Delivery","Yorkshire and The Humber","15","15","31990","30820"
"In post","2022","20-29","Home Office","Science and Engineering","London","10","10","[c]","[c]"
"In post","2022","20-29","Home Office","Security","London","20","20","29190","28650"
"In post","2022","20-29","Home Office","Security","North West (England)","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Social Research","London","60","60","39870","41950"
"In post","2022","20-29","Home Office","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Social Research","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","20-29","Home Office","Statistics","London","85","85","31280","30100"
"In post","2022","20-29","Home Office","Statistics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Statistics","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Commercial","East of England","5","5","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Commercial","London","10","10","31460","30600"
"In post","2022","20-29","Ministry of Defence","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Commercial","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Commercial","Scotland","20","20","29850","26670"
"In post","2022","20-29","Ministry of Defence","Commercial","South East (England)","60","60","28250","26350"
"In post","2022","20-29","Ministry of Defence","Commercial","South West (England)","310","310","29260","28120"
"In post","2022","20-29","Ministry of Defence","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Commercial","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Communications","East of England","5","5","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Communications","London","30","30","41630","40640"
"In post","2022","20-29","Ministry of Defence","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Communications","South East (England)","20","20","29250","26670"
"In post","2022","20-29","Ministry of Defence","Communications","South West (England)","15","15","28810","26510"
"In post","2022","20-29","Ministry of Defence","Communications","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","East of England","15","15","30600","29670"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","London","15","15","35760","32370"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","North West (England)","30","30","27450","26350"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","South East (England)","30","30","27220","26510"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","South West (England)","190","190","30520","29240"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","West Midlands (England)","30","30","28140","26350"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Finance","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Finance","East of England","25","25","35650","37000"
"In post","2022","20-29","Ministry of Defence","Finance","London","60","60","40200","37640"
"In post","2022","20-29","Ministry of Defence","Finance","North West (England)","15","15","26720","26350"
"In post","2022","20-29","Ministry of Defence","Finance","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Finance","South East (England)","105","105","30930","28510"
"In post","2022","20-29","Ministry of Defence","Finance","South West (England)","255","255","27920","26350"
"In post","2022","20-29","Ministry of Defence","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Finance","West Midlands (England)","20","20","27870","26350"
"In post","2022","20-29","Ministry of Defence","Geography","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Geography","South West (England)","110","110","25600","26740"
"In post","2022","20-29","Ministry of Defence","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
