"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","65","60","38870","36970"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","10","5","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","35","35","43560","43750"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","London","Heterosexual / straight","70","70","46580","51710"
"In post","2022","Human Resources","Department for International Trade","London","LGBO","15","15","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","London","Unknown","25","25","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","Unknown","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","Heterosexual / straight","30","30","34280","30190"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East of England","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","London","Heterosexual / straight","50","50","47760","45990"
"In post","2022","Human Resources","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","London","Unknown","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South East (England)","Heterosexual / straight","40","35","34300","31380"
"In post","2022","Human Resources","Department for Transport","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South West (England)","Heterosexual / straight","40","35","39690","38650"
"In post","2022","Human Resources","Department for Transport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Wales","Heterosexual / straight","175","165","32180","30890"
"In post","2022","Human Resources","Department for Transport","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Wales","Undeclared","25","25","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Wales","Unknown","15","15","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","35","30","31940","27570"
"In post","2022","Human Resources","Department for Work and Pensions","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
