"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Charity Commission","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","London","20","[c]","42630","34570"
"Leaver CS","2022","Competition and Markets Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","London","10","[c]","72070","75140"
"Leaver CS","2022","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","London","35","[c]","56220","54320"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","15","[c]","41040","39290"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","20","[c]","31530","27460"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","10","[c]","42680","40050"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","90","[c]","35340","35190"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","20","[c]","39890","33570"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","15","[c]","33990","30670"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","15","[c]","34550","33320"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","45","[c]","39370","35120"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","190","[c]","28100","24250"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","London","215","[c]","49790","53380"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","Outside London","35","[c]","39030","38970"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","20","[c]","44160","40630"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","40","[c]","41260","39650"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","15","[c]","34850","24030"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Policy","London","100","[c]","41770","35160"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","10","[c]","57260","52650"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Commercial","Outside London","25","[c]","34530","36500"
"Leaver CS","2022","Department for Education","Communications","London","30","[c]","37240","36660"
"Leaver CS","2022","Department for Education","Communications","Outside London","15","[c]","34990","25000"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","London","30","[c]","45290","38150"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","Outside London","45","[c]","39590","36780"
"Leaver CS","2022","Department for Education","Finance","London","10","[c]","48830","55620"
"Leaver CS","2022","Department for Education","Finance","Outside London","25","[c]","43710","42950"
"Leaver CS","2022","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Human Resources","Outside London","10","[c]","34470","29550"
"Leaver CS","2022","Department for Education","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Operational Delivery","London","20","[c]","51630","54400"
"Leaver CS","2022","Department for Education","Operational Delivery","Outside London","35","[c]","41810","36500"
"Leaver CS","2022","Department for Education","Policy","London","75","[c]","44380","37130"
"Leaver CS","2022","Department for Education","Policy","Outside London","90","[c]","40840","36500"
"Leaver CS","2022","Department for Education","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","Outside London","15","[c]","49990","52120"
"Leaver CS","2022","Department for Education","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Commercial","London","[c]","[c]","[c]","[c]"
