"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Finance","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","AA/AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","AA/AO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","AA/AO","Male","Unknown","35","[c]","21120","21300"
"Leaver CS","2022","Grants Management","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA/AO","Female","Heterosexual / straight","65","[c]","21420","21170"
"Leaver CS","2022","Human Resources","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA/AO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Female","Heterosexual / straight","85","[c]","26850","27520"
"Leaver CS","2022","Human Resources","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6/G7","Female","Heterosexual / straight","60","[c]","59220","58770"
"Leaver CS","2022","Human Resources","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO/HEO","Female","Heterosexual / straight","120","[c]","37590","37300"
"Leaver CS","2022","Human Resources","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO/HEO","Male","Heterosexual / straight","50","[c]","38110","37920"
"Leaver CS","2022","Human Resources","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Female","Heterosexual / straight","80","[c]","22000","22200"
"Leaver CS","2022","Legal","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Female","Heterosexual / straight","45","[c]","27830","27240"
"Leaver CS","2022","Legal","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6/G7","Female","Heterosexual / straight","140","[c]","58350","55320"
"Leaver CS","2022","Legal","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6/G7","Female","Unknown","40","[c]","59210","57040"
"Leaver CS","2022","Legal","G6/G7","Male","Heterosexual / straight","90","[c]","58320","55000"
"Leaver CS","2022","Legal","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6/G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6/G7","Male","Unknown","35","[c]","60060","57650"
"Leaver CS","2022","Legal","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Female","Heterosexual / straight","50","[c]","40840","38000"
"Leaver CS","2022","Legal","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Female","Heterosexual / straight","3225","[c]","21150","21260"
"Leaver CS","2022","No function","AA/AO","Female","LGBO","340","[c]","20940","21260"
"Leaver CS","2022","No function","AA/AO","Female","Undeclared","410","[c]","20920","21180"
"Leaver CS","2022","No function","AA/AO","Female","Unknown","1530","[c]","21150","21260"
"Leaver CS","2022","No function","AA/AO","Male","Heterosexual / straight","3055","[c]","21410","21260"
"Leaver CS","2022","No function","AA/AO","Male","LGBO","225","[c]","21260","21260"
"Leaver CS","2022","No function","AA/AO","Male","Undeclared","280","[c]","21070","21050"
