"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Health and Safety Executive","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","East of England","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","North East (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","North West (England)","90","80","36050","30710"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","Scotland","25","20","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","South East (England)","15","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","Wales","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Operational Delivery","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Policy","North West (England)","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Science and Engineering","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Science and Engineering","North West (England)","15","15","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Science and Engineering","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Human Resources","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
