"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","EO","20","20","26590","26180"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","G6/G7","30","30","59220","57250"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","SEO/HEO","25","25","34870","34280"
"In post","2022","Human Resources","Department for Education","AA/AO","20","15","21360","21250"
"In post","2022","Human Resources","Department for Education","EO","40","35","25410","25000"
"In post","2022","Human Resources","Department for Education","G6/G7","35","35","54940","52070"
"In post","2022","Human Resources","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Education","SEO/HEO","70","70","33760","32940"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","AA/AO","15","10","22110","21300"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","EO","35","35","26210","25460"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","G6/G7","115","110","53420","50800"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","SCS level","10","10","78410","74520"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","SEO/HEO","150","140","34840","35900"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","EO","30","30","27420","26510"
"In post","2022","Human Resources","Department for International Trade","G6/G7","55","50","56650","53990"
"In post","2022","Human Resources","Department for International Trade","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","SEO/HEO","35","35","34730","33890"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","AA/AO","15","15","23100","23320"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","EO","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","G6/G7","30","30","57620","57450"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","SEO/HEO","40","35","34810","33210"
"In post","2022","Human Resources","Department for Transport","AA/AO","45","40","21300","21840"
"In post","2022","Human Resources","Department for Transport","EO","105","95","27630","26700"
"In post","2022","Human Resources","Department for Transport","G6/G7","65","60","55170","54200"
"In post","2022","Human Resources","Department for Transport","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","SEO/HEO","230","220","35450","33860"
"In post","2022","Human Resources","Department for Work and Pensions","AA/AO","60","55","21520","21260"
"In post","2022","Human Resources","Department for Work and Pensions","EO","745","695","27980","27570"
"In post","2022","Human Resources","Department for Work and Pensions","G6/G7","245","235","54560","53430"
"In post","2022","Human Resources","Department for Work and Pensions","SCS level","15","15","79670","77600"
"In post","2022","Human Resources","Department for Work and Pensions","SEO/HEO","555","520","34860","34290"
"In post","2022","Human Resources","Department of Health and Social Care","AA/AO","15","15","23040","23780"
"In post","2022","Human Resources","Department of Health and Social Care","EO","115","110","27040","27270"
"In post","2022","Human Resources","Department of Health and Social Care","G6/G7","135","130","57810","54800"
"In post","2022","Human Resources","Department of Health and Social Care","SCS level","20","20","87030","79530"
"In post","2022","Human Resources","Department of Health and Social Care","SEO/HEO","175","170","35720","34780"
"In post","2022","Human Resources","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","EO","10","10","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","G6/G7","15","10","55780","54950"
"In post","2022","Human Resources","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","SEO/HEO","15","15","35190","37350"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","AA/AO","25","25","24280","22690"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","EO","50","45","28730","28680"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","G6/G7","120","120","61340","59430"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","SCS level","25","25","77460","77060"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","SEO/HEO","120","120","38330","37560"
"In post","2022","Human Resources","HM Land Registry","AA/AO","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","EO","25","25","27130","27130"
"In post","2022","Human Resources","HM Land Registry","G6/G7","10","10","61860","60080"
"In post","2022","Human Resources","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","SEO/HEO","55","50","40140","38550"
"In post","2022","Human Resources","HM Revenue and Customs","AA/AO","285","250","21780","21680"
"In post","2022","Human Resources","HM Revenue and Customs","EO","390","360","27190","26820"
"In post","2022","Human Resources","HM Revenue and Customs","G6/G7","335","325","59040","55410"
"In post","2022","Human Resources","HM Revenue and Customs","SCS level","30","30","88650","80350"
"In post","2022","Human Resources","HM Revenue and Customs","SEO/HEO","730","690","36300","33680"
"In post","2022","Human Resources","HM Treasury","AA/AO","15","10","21100","20750"
"In post","2022","Human Resources","HM Treasury","EO","25","20","25050","24050"
"In post","2022","Human Resources","HM Treasury","G6/G7","40","40","56440","52840"
"In post","2022","Human Resources","HM Treasury","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","SEO/HEO","30","25","38260","37900"
"In post","2022","Human Resources","Ministry of Defence","AA/AO","765","695","21550","21270"
"In post","2022","Human Resources","Ministry of Defence","EO","405","380","26390","26670"
"In post","2022","Human Resources","Ministry of Defence","G6/G7","225","220","58740","58550"
"In post","2022","Human Resources","Ministry of Defence","SCS level","35","35","90230","81840"
"In post","2022","Human Resources","Ministry of Defence","SEO/HEO","725","695","36240","34640"
"In post","2022","Human Resources","Ministry of Defence","Unknown","30","30","42850","41040"
"In post","2022","Human Resources","Ministry of Justice","AA/AO","30","25","22110","21380"
"In post","2022","Human Resources","Ministry of Justice","EO","105","105","27620","26900"
"In post","2022","Human Resources","Ministry of Justice","G6/G7","230","225","60340","59000"
"In post","2022","Human Resources","Ministry of Justice","SCS level","20","20","88880","83180"
"In post","2022","Human Resources","Ministry of Justice","SEO/HEO","780","755","36790","34260"
"In post","2022","Human Resources","Ministry of Justice","Unknown","10","5","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","AA/AO","15","15","23320","23410"
"In post","2022","Human Resources","National Crime Agency","EO","35","30","30850","28840"
"In post","2022","Human Resources","National Crime Agency","G6/G7","20","20","59980","58470"
"In post","2022","Human Resources","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","SEO/HEO","105","100","41570","40170"
"In post","2022","Human Resources","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","AA/AO","10","10","20200","21410"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","EO","10","10","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","G6/G7","15","15","63580","59810"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","SEO/HEO","25","25","35550","32010"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","AA/AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","G6/G7","15","15","57590","55000"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","15","15","38210","36900"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","G6/G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scottish Government","AA/AO","60","55","23560","23280"
"In post","2022","Human Resources","Scottish Government","EO","60","55","32010","30840"
"In post","2022","Human Resources","Scottish Government","G6/G7","25","25","59300","54170"
"In post","2022","Human Resources","Scottish Government","SEO/HEO","105","100","39580","39730"
"In post","2022","Human Resources","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","The National Archives","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","The National Archives","G6/G7","5","5","[c]","[c]"
"In post","2022","Human Resources","The National Archives","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","G6/G7","10","5","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","SEO/HEO","15","10","40480","41000"
"In post","2022","Human Resources","UK Statistics Authority","AA/AO","10","10","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","EO","20","15","24540","24180"
"In post","2022","Human Resources","UK Statistics Authority","G6/G7","35","35","54150","51210"
