"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Ministry of Justice","G7","Male","80","80","56730","55030"
"In post","2022","Property","Ministry of Justice","HEO","Female","65","65","32400","31180"
"In post","2022","Property","Ministry of Justice","HEO","Male","50","50","33490","34260"
"In post","2022","Property","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Justice","SEO","Female","65","60","40020","39360"
"In post","2022","Property","Ministry of Justice","SEO","Male","110","105","43120","41750"
"In post","2022","Property","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","HEO","Female","5","5","[c]","[c]"
"In post","2022","Property","National Crime Agency","HEO","Male","10","10","[c]","[c]"
"In post","2022","Property","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","AA","Male","50","50","21750","21640"
"In post","2022","Property","Scottish Government","AO","Female","25","20","[c]","[c]"
"In post","2022","Property","Scottish Government","AO","Male","95","95","29510","29900"
"In post","2022","Property","Scottish Government","EO","Female","5","5","[c]","[c]"
"In post","2022","Property","Scottish Government","EO","Male","30","30","[c]","[c]"
"In post","2022","Property","Scottish Government","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","G7","Male","10","10","[c]","[c]"
"In post","2022","Property","Scottish Government","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","HEO","Male","30","30","[c]","[c]"
"In post","2022","Property","Scottish Government","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","SEO","Male","15","15","[c]","[c]"
"In post","2022","Property","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","EO","Female","15","15","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","EO","Male","5","5","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","HEO","Female","10","10","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","HEO","Male","5","5","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","SEO","Male","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office","AO","Female","100","90","21230","21170"
"In post","2022","Security","Cabinet Office","AO","Male","75","70","21210","21170"
"In post","2022","Security","Cabinet Office","EO","Female","130","120","25810","26350"
"In post","2022","Security","Cabinet Office","EO","Male","110","105","25630","26350"
"In post","2022","Security","Cabinet Office","G6","Female","15","15","[c]","[c]"
"In post","2022","Security","Cabinet Office","G6","Male","20","20","[c]","[c]"
"In post","2022","Security","Cabinet Office","G7","Female","40","35","55220","54700"
"In post","2022","Security","Cabinet Office","G7","Male","35","35","55040","54700"
"In post","2022","Security","Cabinet Office","HEO","Female","170","160","33500","33300"
"In post","2022","Security","Cabinet Office","HEO","Male","190","180","33610","33300"
"In post","2022","Security","Cabinet Office","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Security","Cabinet Office","SEO","Female","50","50","40070","40580"
"In post","2022","Security","Cabinet Office","SEO","Male","45","45","40110","40580"
"In post","2022","Security","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
