"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","No function","Knowledge and Information Management","35","[c]","32710","29170"
"Leaver CS","2022","Declared disabled","No function","Medicine","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Operational Delivery","2225","[c]","26680","26700"
"Leaver CS","2022","Declared disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Other","65","[c]","30250","27570"
"Leaver CS","2022","Declared disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Policy","105","[c]","42370","34020"
"Leaver CS","2022","Declared disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Psychology","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Science and Engineering","75","[c]","40160","37400"
"Leaver CS","2022","Declared disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Tax","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","70","[c]","39040","37590"
"Leaver CS","2022","Declared disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","55","[c]","32360","29320"
"Leaver CS","2022","Declared disabled","Security","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","145","[c]","28510","25520"
"Leaver CS","2022","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Other","160","[c]","24910","21600"
"Leaver CS","2022","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Policy","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","615","[c]","28320","27570"
"Leaver CS","2022","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Economics","95","[c]","40090","34720"
"Leaver CS","2022","Declared non-disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Operational Research","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Other","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Policy","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Science and Engineering","35","[c]","33950","30220"
"Leaver CS","2022","Declared non-disabled","Analysis","Social Research","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Statistics","50","[c]","37910","33000"
"Leaver CS","2022","Declared non-disabled","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Commercial","155","[c]","39640","37610"
"Leaver CS","2022","Declared non-disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Communications","165","[c]","39250","37280"
"Leaver CS","2022","Declared non-disabled","Communications","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","35","[c]","45680","41480"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Counter Fraud","200","[c]","29140","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Operational Delivery","35","[c]","29480","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Tax","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Other","155","[c]","22560","21260"
"Leaver CS","2022","Declared non-disabled","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","655","[c]","41240","38450"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Science and Engineering","35","[c]","37520","39650"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","85","[c]","57230","56340"
"Leaver CS","2022","Declared non-disabled","Finance","Commercial","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Finance","265","[c]","40850","36920"
"Leaver CS","2022","Declared non-disabled","Finance","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Security","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Operational Delivery","145","[c]","23860","21300"
