"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Heterosexual / straight","40","[c]","29350","27570"
"New entrant CS","2022","Undeclared","Birmingham","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bristol, City of","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bristol, City of","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bromley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Calderdale and Kirklees","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Camden and City of London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Hampshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","City of Edinburgh","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","City of Edinburgh","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Coventry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Croydon","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Croydon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Croydon","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Croydon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Darlington","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Darlington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Darlington","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derby","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derby","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dudley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Durham","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ealing","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Sussex CC","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Sussex CC","Undeclared","5","[c]","[c]","[c]"
