"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Asian","Project Delivery","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Project Delivery","North West (England)","55","50","38850","36630"
"In post","2022","Declared non-disabled","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Project Delivery","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Project Delivery","South East (England)","35","30","34470","31450"
"In post","2022","Declared non-disabled","Asian","Project Delivery","South West (England)","100","100","38920","36250"
"In post","2022","Declared non-disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Project Delivery","Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Project Delivery","West Midlands (England)","60","60","39370","40180"
"In post","2022","Declared non-disabled","Asian","Project Delivery","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","East Midlands (England)","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","East of England","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","London","125","120","39120","35100"
"In post","2022","Declared non-disabled","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","North West (England)","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","South East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","West Midlands (England)","35","30","38170","34750"
"In post","2022","Declared non-disabled","Asian","Property","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","East of England","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","London","120","120","39010","39530"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","North West (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","Overseas","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","South East (England)","55","50","35820","34570"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","South West (England)","165","160","38030","37420"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","Wales","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","East of England","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","London","155","150","33530","30580"
"In post","2022","Declared non-disabled","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","North West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","South East (England)","45","45","25170","19810"
"In post","2022","Declared non-disabled","Asian","Security","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","London","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","London","95","95","45330","42470"
"In post","2022","Declared non-disabled","Asian","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","North West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Tax","East Midlands (England)","145","140","32560","33080"
"In post","2022","Declared non-disabled","Asian","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Tax","London","375","365","41550","37930"
"In post","2022","Declared non-disabled","Asian","Tax","North East (England)","45","40","27340","26590"
"In post","2022","Declared non-disabled","Asian","Tax","North West (England)","280","270","29270","26590"
"In post","2022","Declared non-disabled","Asian","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Tax","Scotland","35","35","26780","26590"
"In post","2022","Declared non-disabled","Asian","Tax","South East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Tax","South West (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Tax","Wales","70","65","27920","26820"
"In post","2022","Declared non-disabled","Asian","Tax","West Midlands (England)","315","305","32470","33080"
"In post","2022","Declared non-disabled","Asian","Tax","Yorkshire and The Humber","255","245","29300","26820"
"In post","2022","Declared non-disabled","Asian","Unknown","East Midlands (England)","35","35","34470","33080"
"In post","2022","Declared non-disabled","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","London","565","560","45580","40600"
"In post","2022","Declared non-disabled","Asian","Unknown","North East (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","North West (England)","125","120","31090","26590"
"In post","2022","Declared non-disabled","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","Scotland","160","155","35260","31540"
"In post","2022","Declared non-disabled","Asian","Unknown","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","South West (England)","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","Wales","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","West Midlands (England)","95","95","30440","27570"
"In post","2022","Declared non-disabled","Asian","Unknown","Yorkshire and The Humber","75","70","29590","26820"
"In post","2022","Declared non-disabled","Asian","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
