"Status","Year","Disability","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Economics","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Finance","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Finance","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Human Resources","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Human Resources","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","60","55","33040","30950"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","50","50","34210","27460"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Policy","Female","100","100","47670","53380"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Policy","Male","135","135","51060","53380"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Economics","Male","[c]","[c]","[c]","[c]"
