"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Property","AA/AO","Male","320","310","20020","19050"
"In post","2022","Declared non-disabled","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","EO","Female","505","455","27490","26950"
"In post","2022","Declared non-disabled","Property","EO","Male","480","465","27360","26930"
"In post","2022","Declared non-disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","G6/G7","Female","375","360","57210","56000"
"In post","2022","Declared non-disabled","Property","G6/G7","Male","730","715","59440","58250"
"In post","2022","Declared non-disabled","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Property","SCS level","Male","50","45","91880","89480"
"In post","2022","Declared non-disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","SEO/HEO","Female","960","910","37060","35740"
"In post","2022","Declared non-disabled","Property","SEO/HEO","Male","1470","1425","38310","37160"
"In post","2022","Declared non-disabled","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Male","30","30","22490","22960"
"In post","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","AA/AO","Female","45","40","21340","21140"
"In post","2022","Declared non-disabled","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","EO","Female","240","235","26450","26330"
"In post","2022","Declared non-disabled","Psychology","EO","Male","40","40","26630","26850"
"In post","2022","Declared non-disabled","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","G6/G7","Female","75","70","66230","65520"
"In post","2022","Declared non-disabled","Psychology","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","SEO/HEO","Female","620","590","37200","32350"
"In post","2022","Declared non-disabled","Psychology","SEO/HEO","Male","65","60","36860","34340"
"In post","2022","Declared non-disabled","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","AA/AO","Female","230","220","21890","21510"
"In post","2022","Declared non-disabled","Science and Engineering","AA/AO","Male","560","555","21520","21880"
"In post","2022","Declared non-disabled","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","EO","Female","480","460","26020","26370"
"In post","2022","Declared non-disabled","Science and Engineering","EO","Male","920","905","26240","26370"
"In post","2022","Declared non-disabled","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","G6/G7","Female","680","635","55210","53430"
"In post","2022","Declared non-disabled","Science and Engineering","G6/G7","Male","1745","1675","55580","55220"
"In post","2022","Declared non-disabled","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","SCS level","Female","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","SCS level","Male","45","45","92010","89820"
"In post","2022","Declared non-disabled","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","SEO/HEO","Female","1690","1575","36010","36580"
"In post","2022","Declared non-disabled","Science and Engineering","SEO/HEO","Male","3535","3455","37360","38070"
"In post","2022","Declared non-disabled","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Unknown","Female","60","55","39610","33870"
"In post","2022","Declared non-disabled","Science and Engineering","Unknown","Male","505","500","41050","39860"
"In post","2022","Declared non-disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","AA/AO","Female","555","530","24550","21260"
"In post","2022","Declared non-disabled","Security","AA/AO","Male","2845","2790","26440","22460"
"In post","2022","Declared non-disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","EO","Female","245","230","29730","27570"
"In post","2022","Declared non-disabled","Security","EO","Male","460","455","35100","30900"
"In post","2022","Declared non-disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","G6/G7","Female","110","110","57820","56970"
"In post","2022","Declared non-disabled","Security","G6/G7","Male","240","235","60340","59540"
"In post","2022","Declared non-disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Security","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","SEO/HEO","Female","515","500","37820","36540"
"In post","2022","Declared non-disabled","Security","SEO/HEO","Male","805","790","40190","38160"
"In post","2022","Declared non-disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Unknown","Female","30","30","37110","37170"
"In post","2022","Declared non-disabled","Security","Unknown","Male","100","100","31680","28000"
"In post","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","EO","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","EO","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","G6/G7","Female","180","165","57900","57460"
"In post","2022","Declared non-disabled","Social Research","G6/G7","Male","95","95","58560","57690"
"In post","2022","Declared non-disabled","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","SCS level","Female","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","SEO/HEO","Female","375","355","36880","37610"
"In post","2022","Declared non-disabled","Social Research","SEO/HEO","Male","135","135","36590","37380"
"In post","2022","Declared non-disabled","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","EO","Female","60","60","28300","28330"
"In post","2022","Declared non-disabled","Statistics","EO","Male","95","95","28110","28310"
"In post","2022","Declared non-disabled","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","G6/G7","Female","270","250","58060","57500"
"In post","2022","Declared non-disabled","Statistics","G6/G7","Male","305","295","58880","59460"
"In post","2022","Declared non-disabled","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","SEO/HEO","Female","355","330","37510","37930"
"In post","2022","Declared non-disabled","Statistics","SEO/HEO","Male","455","450","37740","37820"
"In post","2022","Declared non-disabled","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tax","AA/AO","Female","840","770","21390","21250"
"In post","2022","Declared non-disabled","Tax","AA/AO","Male","710","685","21360","21250"
"In post","2022","Declared non-disabled","Tax","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tax","EO","Female","1360","1245","27390","26820"
"In post","2022","Declared non-disabled","Tax","EO","Male","1295","1260","27340","26820"
"In post","2022","Declared non-disabled","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tax","G6/G7","Female","845","800","59200","55210"
"In post","2022","Declared non-disabled","Tax","G6/G7","Male","1255","1210","59820","55210"
"In post","2022","Declared non-disabled","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tax","SCS level","Female","35","35","82270","77840"
"In post","2022","Declared non-disabled","Tax","SCS level","Male","35","30","82030","79930"
"In post","2022","Declared non-disabled","Tax","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tax","SEO/HEO","Female","2510","2355","36140","33370"
"In post","2022","Declared non-disabled","Tax","SEO/HEO","Male","2705","2630","36260","33370"
"In post","2022","Declared non-disabled","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA/AO","Female","1275","1175","22850","22140"
"In post","2022","Declared non-disabled","Unknown","AA/AO","Male","1260","1230","23660","23230"
"In post","2022","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","EO","Female","1750","1680","27980","27500"
"In post","2022","Declared non-disabled","Unknown","EO","Male","1335","1315","28590","27500"
"In post","2022","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G6/G7","Female","2330","2230","60610","59620"
"In post","2022","Declared non-disabled","Unknown","G6/G7","Male","2105","2085","61860","60640"
"In post","2022","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Female","330","320","91530","83230"
"In post","2022","Declared non-disabled","Unknown","SCS level","Male","430","425","99400","90890"
"In post","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","Female","3515","3375","37800","37000"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","Male","2905","2870","38280","37300"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Veterinarian","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Veterinarian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Veterinarian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Veterinarian","EO","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Veterinarian","G6/G7","Female","50","50","54540","54340"
