"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","AA/AO","Heterosexual / straight","95","[c]","23650","23720"
"Leaver CS","2022","50-59","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","AA/AO","Unknown","75","[c]","23150","23440"
"Leaver CS","2022","50-59","London","EO","Heterosexual / straight","160","[c]","30310","31060"
"Leaver CS","2022","50-59","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","EO","Undeclared","40","[c]","30180","31060"
"Leaver CS","2022","50-59","London","EO","Unknown","80","[c]","29460","30130"
"Leaver CS","2022","50-59","London","G6/G7","Heterosexual / straight","210","[c]","60920","59870"
"Leaver CS","2022","50-59","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","G6/G7","Undeclared","45","[c]","63280","61960"
"Leaver CS","2022","50-59","London","G6/G7","Unknown","110","[c]","62620","60640"
"Leaver CS","2022","50-59","London","SCS level","Heterosexual / straight","75","[c]","94740","93000"
"Leaver CS","2022","50-59","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","SCS level","Unknown","50","[c]","108010","95510"
"Leaver CS","2022","50-59","London","SEO/HEO","Heterosexual / straight","195","[c]","38820","38490"
"Leaver CS","2022","50-59","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","SEO/HEO","Undeclared","55","[c]","41270","40910"
"Leaver CS","2022","50-59","London","SEO/HEO","Unknown","85","[c]","38150","39960"
"Leaver CS","2022","50-59","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","AA/AO","Heterosexual / straight","1315","[c]","22030","21260"
"Leaver CS","2022","50-59","Outside London","AA/AO","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","AA/AO","Undeclared","165","[c]","22690","21110"
"Leaver CS","2022","50-59","Outside London","AA/AO","Unknown","1005","[c]","21980","21260"
"Leaver CS","2022","50-59","Outside London","EO","Heterosexual / straight","1090","[c]","27820","27570"
"Leaver CS","2022","50-59","Outside London","EO","LGBO","55","[c]","27730","27570"
"Leaver CS","2022","50-59","Outside London","EO","Undeclared","155","[c]","27380","27570"
"Leaver CS","2022","50-59","Outside London","EO","Unknown","505","[c]","28190","27570"
"Leaver CS","2022","50-59","Outside London","G6/G7","Heterosexual / straight","395","[c]","60800","58770"
"Leaver CS","2022","50-59","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","G6/G7","Undeclared","60","[c]","60560","56750"
"Leaver CS","2022","50-59","Outside London","G6/G7","Unknown","190","[c]","60230","56850"
"Leaver CS","2022","50-59","Outside London","SCS level","Heterosexual / straight","60","[c]","95560","95140"
"Leaver CS","2022","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","SEO/HEO","Heterosexual / straight","780","[c]","38090","36990"
"Leaver CS","2022","50-59","Outside London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","SEO/HEO","Undeclared","130","[c]","39110","36460"
"Leaver CS","2022","50-59","Outside London","SEO/HEO","Unknown","325","[c]","38270","37910"
"Leaver CS","2022","50-59","Outside London","Unknown","Heterosexual / straight","185","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outside London","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Unknown","60","[c]","37880","34310"
"Leaver CS","2022","60-64","London","AA/AO","Heterosexual / straight","75","[c]","24460","24310"
"Leaver CS","2022","60-64","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","EO","Heterosexual / straight","115","[c]","30520","30720"
"Leaver CS","2022","60-64","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","EO","Undeclared","35","[c]","30330","30500"
"Leaver CS","2022","60-64","London","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","G6/G7","Heterosexual / straight","135","[c]","64300","62530"
"Leaver CS","2022","60-64","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","G6/G7","Unknown","75","[c]","63080","62120"
"Leaver CS","2022","60-64","London","SCS level","Heterosexual / straight","50","[c]","105340","105910"
"Leaver CS","2022","60-64","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","SEO/HEO","Heterosexual / straight","130","[c]","40410","40050"
"Leaver CS","2022","60-64","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","SEO/HEO","Undeclared","35","[c]","39750","38800"
"Leaver CS","2022","60-64","London","SEO/HEO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","AA/AO","Heterosexual / straight","900","[c]","21860","21250"
"Leaver CS","2022","60-64","Outside London","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","AA/AO","Undeclared","160","[c]","22870","21260"
"Leaver CS","2022","60-64","Outside London","AA/AO","Unknown","710","[c]","21840","21260"
"Leaver CS","2022","60-64","Outside London","EO","Heterosexual / straight","770","[c]","27980","27570"
"Leaver CS","2022","60-64","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","EO","Undeclared","155","[c]","28020","27370"
"Leaver CS","2022","60-64","Outside London","EO","Unknown","415","[c]","28690","27570"
"Leaver CS","2022","60-64","Outside London","G6/G7","Heterosexual / straight","270","[c]","62290","60510"
"Leaver CS","2022","60-64","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","G6/G7","Undeclared","35","[c]","60310","60190"
"Leaver CS","2022","60-64","Outside London","G6/G7","Unknown","170","[c]","60290","59930"
"Leaver CS","2022","60-64","Outside London","SCS level","Heterosexual / straight","50","[c]","102660","101230"
"Leaver CS","2022","60-64","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","SEO/HEO","Heterosexual / straight","725","[c]","39000","37410"
"Leaver CS","2022","60-64","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","SEO/HEO","Undeclared","125","[c]","38900","38890"
"Leaver CS","2022","60-64","Outside London","SEO/HEO","Unknown","365","[c]","39040","37280"
"Leaver CS","2022","60-64","Outside London","Unknown","Heterosexual / straight","145","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outside London","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Unknown","55","[c]","45410","39050"
"Leaver CS","2022","65+","London","AA/AO","Heterosexual / straight","105","[c]","24160","23720"
"Leaver CS","2022","65+","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","AA/AO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","EO","Heterosexual / straight","90","[c]","30400","30180"
"Leaver CS","2022","65+","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","EO","Unknown","50","[c]","30670","31060"
"Leaver CS","2022","65+","London","G6/G7","Heterosexual / straight","50","[c]","63470","62340"
"Leaver CS","2022","65+","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","SEO/HEO","Heterosexual / straight","90","[c]","41150","40070"
"Leaver CS","2022","65+","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","SEO/HEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Outside London","AA/AO","Heterosexual / straight","1075","[c]","21190","21170"
"Leaver CS","2022","65+","Outside London","AA/AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Outside London","AA/AO","Undeclared","190","[c]","21140","21130"
"Leaver CS","2022","65+","Outside London","AA/AO","Unknown","650","[c]","21370","21260"
"Leaver CS","2022","65+","Outside London","EO","Heterosexual / straight","610","[c]","27650","27570"
"Leaver CS","2022","65+","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Outside London","EO","Undeclared","130","[c]","27740","27570"
"Leaver CS","2022","65+","Outside London","EO","Unknown","340","[c]","27810","27570"
"Leaver CS","2022","65+","Outside London","G6/G7","Heterosexual / straight","130","[c]","63960","62200"
"Leaver CS","2022","65+","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
