"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Government Actuary's Department","Human Resources","London","10","10","42450","35840"
"In post","2022","Human Resources","Government Internal Audit Agency","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Government Internal Audit Agency","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Government Internal Audit Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Government Internal Audit Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Government Internal Audit Agency","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Government Internal Audit Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Government Legal Department","Human Resources","London","65","60","37830","31640"
"In post","2022","Human Resources","Government Legal Department","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Human Resources","North West (England)","50","50","44570","39390"
"In post","2022","Human Resources","Health and Safety Executive","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Operational Delivery","North West (England)","40","35","28650","22800"
"In post","2022","Human Resources","Health and Safety Executive","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Health and Safety Executive","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","London","20","20","52990","54850"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","North West (England)","15","15","33770","30450"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Courts and Tribunals Service","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Human Resources","East Midlands (England)","70","65","35500","33840"
"In post","2022","Human Resources","HM Land Registry","Human Resources","London","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Human Resources","North East (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Human Resources","South West (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","East of England","10","10","46250","51150"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","London","50","50","53690","50990"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","North East (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","North West (England)","15","15","44470","41250"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","South East (England)","20","20","43770","44590"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","South West (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","Wales","10","10","42950","41240"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","West Midlands (England)","20","20","43910","46420"
"In post","2022","Human Resources","HM Prison and Probation Service","Human Resources","Yorkshire and The Humber","15","15","41890","41020"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","East Midlands (England)","170","160","41390","40180"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","East of England","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","London","110","105","53790","47240"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","North East (England)","65","60","38840","35260"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","North West (England)","240","225","38300","33730"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","Scotland","25","25","38480","33370"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","South East (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","South West (England)","15","10","43540","40180"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","Wales","20","15","39870","38250"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","West Midlands (England)","20","20","48190","52080"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","Yorkshire and The Humber","25","25","53630","55210"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Midlands (England)","65","60","31530","31000"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","20","15","36500","30880"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","North East (England)","115","105","26510","26590"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","North West (England)","145","130","29830","26820"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","Scotland","140","125","28000","26820"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","South East (England)","65","55","26920","26820"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","Wales","10","10","28590","26820"
