"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Devon","Plymouth","Heterosexual / straight","220","215","35690","34690"
"In post","2022","Project Delivery","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Devon","Plymouth","Undeclared","25","25","[c]","[c]"
"In post","2022","Project Delivery","Devon","Plymouth","Unknown","30","30","33450","33920"
"In post","2022","Project Delivery","Devon","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Devon","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset and Somerset","Dorset","Heterosexual / straight","35","35","25780","22240"
"In post","2022","Project Delivery","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset and Somerset","Dorset","Undeclared","10","5","[c]","[c]"
"In post","2022","Project Delivery","Dorset and Somerset","Dorset","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Dorset and Somerset","Somerset CC","Heterosexual / straight","260","250","36190","35090"
"In post","2022","Project Delivery","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset and Somerset","Somerset CC","Undeclared","55","55","36810","36130"
"In post","2022","Project Delivery","Dorset and Somerset","Somerset CC","Unknown","20","20","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Cambridgeshire CC","Heterosexual / straight","115","110","41250","40000"
"In post","2022","Project Delivery","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Cambridgeshire CC","Undeclared","35","30","39440","40580"
"In post","2022","Project Delivery","East Anglia","Cambridgeshire CC","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","North and West Norfolk","Heterosexual / straight","80","80","34340","32720"
"In post","2022","Project Delivery","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","North and West Norfolk","Undeclared","10","5","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Norwich and East Norfolk","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Peterborough","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Suffolk CC","Heterosexual / straight","55","55","39110","35980"
"In post","2022","Project Delivery","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Suffolk CC","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Anglia","Suffolk CC","Unknown","30","25","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","170","160","46650","40520"
"In post","2022","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","Unknown","35","35","43420","40180"
"In post","2022","Project Delivery","East Wales","Flintshire and Wrexham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Monmouthshire and Newport","Heterosexual / straight","120","115","43900","38000"
"In post","2022","Project Delivery","East Wales","Monmouthshire and Newport","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Monmouthshire and Newport","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Monmouthshire and Newport","Unknown","45","45","47840","50210"
"In post","2022","Project Delivery","East Wales","Powys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","City of Edinburgh","Heterosexual / straight","130","125","45000","40180"
"In post","2022","Project Delivery","Eastern Scotland","City of Edinburgh","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","City of Edinburgh","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","City of Edinburgh","Unknown","30","30","44750","46020"
"In post","2022","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","Heterosexual / straight","85","80","37790","33910"
"In post","2022","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","Undeclared","20","15","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Southend-on-Sea","Heterosexual / straight","70","65","44540","40520"
"In post","2022","Project Delivery","Essex","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex","Southend-on-Sea","Undeclared","15","10","[c]","[c]"
"In post","2022","Project Delivery","Essex","Southend-on-Sea","Unknown","45","40","43880","40520"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","6630","6410","39360","37400"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","260","255","34280","32290"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","855","820","42450","40900"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","580","560","35300","33000"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","115","110","40640","35980"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","25","25","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","50","50","46390","49080"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
