"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","International Trade","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","EO","Heterosexual / straight","75","[c]","25370","25080"
"Leaver CS","2022","Knowledge and Information Management","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","EO","Unknown","35","[c]","26700","26210"
"Leaver CS","2022","Knowledge and Information Management","G6/G7","Heterosexual / straight","45","[c]","54520","52470"
"Leaver CS","2022","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","125","[c]","35510","36330"
"Leaver CS","2022","Knowledge and Information Management","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","SEO/HEO","Unknown","35","[c]","36300","36330"
"Leaver CS","2022","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6/G7","Heterosexual / straight","225","[c]","58120","55000"
"Leaver CS","2022","Legal","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6/G7","Undeclared","30","[c]","63890","64120"
"Leaver CS","2022","Legal","G6/G7","Unknown","75","[c]","59640","57220"
"Leaver CS","2022","Legal","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Heterosexual / straight","65","[c]","42020","38000"
"Leaver CS","2022","Legal","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","AA/AO","Heterosexual / straight","35","[c]","22880","23280"
"Leaver CS","2022","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","EO","Heterosexual / straight","55","[c]","30390","31530"
"Leaver CS","2022","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","G6/G7","Heterosexual / straight","45","[c]","72110","75970"
"Leaver CS","2022","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","SCS level","Heterosexual / straight","85","[c]","101080","101430"
"Leaver CS","2022","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","SEO/HEO","Heterosexual / straight","80","[c]","39910","39030"
"Leaver CS","2022","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","SEO/HEO","Unknown","30","[c]","37460","35150"
"Leaver CS","2022","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","AA/AO","Heterosexual / straight","6530","[c]","21330","21260"
"Leaver CS","2022","Operational Delivery","AA/AO","LGBO","550","[c]","21250","21260"
"Leaver CS","2022","Operational Delivery","AA/AO","Undeclared","715","[c]","21210","21260"
"Leaver CS","2022","Operational Delivery","AA/AO","Unknown","3050","[c]","21350","21260"
"Leaver CS","2022","Operational Delivery","EO","Heterosexual / straight","4130","[c]","28000","27570"
"Leaver CS","2022","Operational Delivery","EO","LGBO","355","[c]","27850","27570"
"Leaver CS","2022","Operational Delivery","EO","Undeclared","575","[c]","27990","27570"
"Leaver CS","2022","Operational Delivery","EO","Unknown","1080","[c]","28070","27570"
"Leaver CS","2022","Operational Delivery","G6/G7","Heterosexual / straight","480","[c]","58360","56850"
"Leaver CS","2022","Operational Delivery","G6/G7","LGBO","30","[c]","60380","59740"
"Leaver CS","2022","Operational Delivery","G6/G7","Undeclared","100","[c]","59780","56950"
"Leaver CS","2022","Operational Delivery","G6/G7","Unknown","190","[c]","58720","55930"
"Leaver CS","2022","Operational Delivery","SCS level","Heterosexual / straight","60","[c]","96660","93740"
"Leaver CS","2022","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","SCS level","Unknown","30","[c]","104330","87600"
"Leaver CS","2022","Operational Delivery","SEO/HEO","Heterosexual / straight","1455","[c]","37060","36310"
"Leaver CS","2022","Operational Delivery","SEO/HEO","LGBO","80","[c]","35370","34260"
"Leaver CS","2022","Operational Delivery","SEO/HEO","Undeclared","225","[c]","37960","36350"
"Leaver CS","2022","Operational Delivery","SEO/HEO","Unknown","415","[c]","36410","35050"
"Leaver CS","2022","Operational Delivery","Unknown","Heterosexual / straight","885","[c]","31370","28200"
"Leaver CS","2022","Operational Delivery","Unknown","LGBO","80","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Undeclared","80","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","460","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","AA/AO","Heterosexual / straight","855","[c]","21070","21170"
"Leaver CS","2022","Other","AA/AO","LGBO","45","[c]","20920","21010"
"Leaver CS","2022","Other","AA/AO","Undeclared","120","[c]","20960","21170"
"Leaver CS","2022","Other","AA/AO","Unknown","155","[c]","21740","21260"
"Leaver CS","2022","Other","EO","Heterosexual / straight","515","[c]","26940","27400"
"Leaver CS","2022","Other","EO","LGBO","35","[c]","27430","27570"
"Leaver CS","2022","Other","EO","Undeclared","70","[c]","26680","27500"
"Leaver CS","2022","Other","EO","Unknown","155","[c]","25030","26350"
"Leaver CS","2022","Other","G6/G7","Heterosexual / straight","80","[c]","63790","61090"
"Leaver CS","2022","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","Unknown","50","[c]","59580","54400"
"Leaver CS","2022","Other","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","Heterosexual / straight","325","[c]","36250","35030"
"Leaver CS","2022","Other","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","Undeclared","50","[c]","38780","38160"
"Leaver CS","2022","Other","SEO/HEO","Unknown","100","[c]","38390","38690"
"Leaver CS","2022","Other","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","240","[c]","36090","33420"
"Leaver CS","2022","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","Heterosexual / straight","60","[c]","22580","21830"
"Leaver CS","2022","Policy","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","Heterosexual / straight","110","[c]","27440","27850"
"Leaver CS","2022","Policy","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","Unknown","50","[c]","27110","28500"
"Leaver CS","2022","Policy","G6/G7","Heterosexual / straight","320","[c]","58930","57460"
"Leaver CS","2022","Policy","G6/G7","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","Undeclared","80","[c]","57810","53610"
"Leaver CS","2022","Policy","G6/G7","Unknown","85","[c]","58330","53380"
"Leaver CS","2022","Policy","SCS level","Heterosexual / straight","60","[c]","91570","84350"
"Leaver CS","2022","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","Heterosexual / straight","385","[c]","36950","36500"
"Leaver CS","2022","Policy","SEO/HEO","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","Undeclared","115","[c]","37860","38440"
"Leaver CS","2022","Policy","SEO/HEO","Unknown","145","[c]","36530","36500"
"Leaver CS","2022","Project Delivery","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Heterosexual / straight","60","[c]","25850","26150"
"Leaver CS","2022","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","Heterosexual / straight","125","[c]","59090","57440"
"Leaver CS","2022","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","Heterosexual / straight","280","[c]","36380","36530"
"Leaver CS","2022","Project Delivery","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","Undeclared","40","[c]","39480","40000"
"Leaver CS","2022","Project Delivery","SEO/HEO","Unknown","65","[c]","37830","38510"
"Leaver CS","2022","Project Delivery","Unknown","Heterosexual / straight","35","[c]","42070","40000"
"Leaver CS","2022","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","Heterosexual / straight","60","[c]","19430","19010"
"Leaver CS","2022","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","Heterosexual / straight","50","[c]","26690","26670"
"Leaver CS","2022","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6/G7","Heterosexual / straight","35","[c]","60600","59370"
"Leaver CS","2022","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","SEO/HEO","Heterosexual / straight","130","[c]","38160","36840"
"Leaver CS","2022","Property","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
