"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Knowledge and Information Management","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AO","Female","Heterosexual / straight","95","85","22340","22080"
"In post","2022","Legal","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AO","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Legal","AO","Female","Unknown","40","30","22270","22080"
"In post","2022","Legal","AO","Male","Heterosexual / straight","65","65","22550","22080"
"In post","2022","Legal","AO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","AO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","AO","Male","Unknown","35","30","22790","22080"
"In post","2022","Legal","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","EO","Female","Heterosexual / straight","615","580","28280","27130"
"In post","2022","Legal","EO","Female","LGBO","40","40","28480","27010"
"In post","2022","Legal","EO","Female","Undeclared","60","55","28490","27130"
"In post","2022","Legal","EO","Female","Unknown","265","250","28390","26820"
"In post","2022","Legal","EO","Male","Heterosexual / straight","510","500","28270","26820"
"In post","2022","Legal","EO","Male","LGBO","35","35","28620","27230"
"In post","2022","Legal","EO","Male","Undeclared","75","70","28930","28920"
"In post","2022","Legal","EO","Male","Unknown","255","255","28330","26820"
"In post","2022","Legal","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","G6","Female","Heterosexual / straight","580","525","68740","66980"
"In post","2022","Legal","G6","Female","LGBO","30","25","70240","67910"
"In post","2022","Legal","G6","Female","Undeclared","65","60","69620","68790"
"In post","2022","Legal","G6","Female","Unknown","210","185","69180","67680"
"In post","2022","Legal","G6","Male","Heterosexual / straight","355","345","70170","69350"
"In post","2022","Legal","G6","Male","LGBO","50","45","70320","69530"
"In post","2022","Legal","G6","Male","Undeclared","60","60","71520","71670"
"In post","2022","Legal","G6","Male","Unknown","165","160","71800","70040"
"In post","2022","Legal","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","G7","Female","Heterosexual / straight","2165","1970","55440","53050"
"In post","2022","Legal","G7","Female","LGBO","70","65","54640","53050"
"In post","2022","Legal","G7","Female","Undeclared","145","135","57150","55610"
"In post","2022","Legal","G7","Female","Unknown","640","555","57240","55610"
"In post","2022","Legal","G7","Male","Heterosexual / straight","1150","1105","56170","55610"
"In post","2022","Legal","G7","Male","LGBO","105","100","56250","55260"
"In post","2022","Legal","G7","Male","Undeclared","115","110","57620","56200"
"In post","2022","Legal","G7","Male","Unknown","355","340","57850","55610"
"In post","2022","Legal","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HEO","Female","Heterosexual / straight","710","675","35440","34260"
"In post","2022","Legal","HEO","Female","LGBO","40","40","35690","34260"
"In post","2022","Legal","HEO","Female","Undeclared","60","60","35020","33640"
"In post","2022","Legal","HEO","Female","Unknown","295","285","34690","33610"
"In post","2022","Legal","HEO","Male","Heterosexual / straight","605","590","35250","33680"
"In post","2022","Legal","HEO","Male","LGBO","40","40","36380","34110"
"In post","2022","Legal","HEO","Male","Undeclared","105","105","35230","33680"
"In post","2022","Legal","HEO","Male","Unknown","260","255","35300","34260"
"In post","2022","Legal","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","SCS level","Female","Heterosexual / straight","155","150","86610","82500"
"In post","2022","Legal","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","SCS level","Female","Unknown","45","40","88030","82600"
"In post","2022","Legal","SCS level","Male","Heterosexual / straight","115","110","91800","84320"
"In post","2022","Legal","SCS level","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Legal","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","SCS level","Male","Unknown","30","30","[c]","[c]"
"In post","2022","Legal","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","SEO","Female","Heterosexual / straight","760","680","44350","41770"
"In post","2022","Legal","SEO","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Legal","SEO","Female","Undeclared","145","125","45040","44480"
"In post","2022","Legal","SEO","Female","Unknown","155","140","45560","44480"
"In post","2022","Legal","SEO","Male","Heterosexual / straight","435","415","44650","42490"
"In post","2022","Legal","SEO","Male","LGBO","30","30","45220","41750"
"In post","2022","Legal","SEO","Male","Undeclared","85","80","45130","44710"
"In post","2022","Legal","SEO","Male","Unknown","145","140","43320","43240"
"In post","2022","Legal","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Medicine","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA","Female","Unknown","30","25","19010","19010"
"In post","2022","Medicine","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Medicine","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AO","Female","Heterosexual / straight","195","180","23560","23280"
"In post","2022","Medicine","AO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Medicine","AO","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Medicine","AO","Female","Unknown","50","45","23060","23280"
"In post","2022","Medicine","AO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Medicine","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","Female","Heterosexual / straight","175","150","32150","31530"
"In post","2022","Medicine","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Medicine","EO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Medicine","EO","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Medicine","EO","Male","Heterosexual / straight","55","55","30750","31530"
"In post","2022","Medicine","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Medicine","EO","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Medicine","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G6","Female","Heterosexual / straight","180","150","81790","84670"
"In post","2022","Medicine","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G6","Female","Undeclared","40","30","83760","88040"
"In post","2022","Medicine","G6","Female","Unknown","55","40","79780","81470"
"In post","2022","Medicine","G6","Male","Heterosexual / straight","135","120","81920","83120"
"In post","2022","Medicine","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G6","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Medicine","G6","Male","Unknown","25","20","[c]","[c]"
"In post","2022","Medicine","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G7","Female","Heterosexual / straight","135","120","58780","54760"
"In post","2022","Medicine","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G7","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Medicine","G7","Female","Unknown","45","40","60100","56860"
"In post","2022","Medicine","G7","Male","Heterosexual / straight","70","65","67790","70530"
"In post","2022","Medicine","G7","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Medicine","G7","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Medicine","G7","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Medicine","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","HEO","Female","Heterosexual / straight","280","245","37890","39030"
"In post","2022","Medicine","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","HEO","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","Medicine","HEO","Female","Unknown","60","55","37170","39030"
"In post","2022","Medicine","HEO","Male","Heterosexual / straight","80","80","37400","39030"
"In post","2022","Medicine","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","HEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Medicine","HEO","Male","Unknown","25","20","[c]","[c]"
"In post","2022","Medicine","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS level","Female","Heterosexual / straight","115","105","100510","99550"
"In post","2022","Medicine","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Medicine","SCS level","Female","Undeclared","35","30","96540","95140"
"In post","2022","Medicine","SCS level","Female","Unknown","40","35","116970","112900"
"In post","2022","Medicine","SCS level","Male","Heterosexual / straight","75","65","108090","107720"
"In post","2022","Medicine","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Medicine","SCS level","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Medicine","SCS level","Male","Unknown","35","30","114130","114000"
"In post","2022","Medicine","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SEO","Female","Heterosexual / straight","140","125","43840","45840"
"In post","2022","Medicine","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SEO","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","Medicine","SEO","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Medicine","SEO","Male","Heterosexual / straight","60","55","44890","45840"
"In post","2022","Medicine","SEO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Medicine","SEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Medicine","SEO","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Medicine","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","AA","Female","Heterosexual / straight","3900","3285","20480","20890"
"In post","2022","Operational Delivery","AA","Female","LGBO","305","290","20930","20890"
"In post","2022","Operational Delivery","AA","Female","Undeclared","660","505","19840","19200"
"In post","2022","Operational Delivery","AA","Female","Unknown","1580","1320","20930","20890"
"In post","2022","Operational Delivery","AA","Male","Heterosexual / straight","2950","2745","21000","20890"
