"Status","Year","Disability","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Female","Heterosexual / straight","1200","[c]","28770","27570"
"Leaver CS","2022","Declared disabled","No function","Female","LGBO","180","[c]","26660","26880"
"Leaver CS","2022","Declared disabled","No function","Female","Undeclared","150","[c]","26450","26780"
"Leaver CS","2022","Declared disabled","No function","Female","Unknown","80","[c]","27240","26120"
"Leaver CS","2022","Declared disabled","No function","Male","Heterosexual / straight","770","[c]","28830","26780"
"Leaver CS","2022","Declared disabled","No function","Male","LGBO","135","[c]","30120","27570"
"Leaver CS","2022","Declared disabled","No function","Male","Undeclared","100","[c]","28180","26470"
"Leaver CS","2022","Declared disabled","No function","Male","Unknown","65","[c]","32690","27570"
"Leaver CS","2022","Declared disabled","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Female","Heterosexual / straight","45","[c]","36820","33930"
"Leaver CS","2022","Declared disabled","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Male","Heterosexual / straight","55","[c]","39480","35880"
"Leaver CS","2022","Declared disabled","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Male","Heterosexual / straight","30","[c]","33650","37240"
"Leaver CS","2022","Declared disabled","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Heterosexual / straight","240","[c]","29270","26120"
"Leaver CS","2022","Declared disabled","Unknown","Female","LGBO","35","[c]","27880","27570"
"Leaver CS","2022","Declared disabled","Unknown","Female","Undeclared","50","[c]","27950","25630"
"Leaver CS","2022","Declared disabled","Unknown","Female","Unknown","265","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Heterosexual / straight","200","[c]","29590","26070"
"Leaver CS","2022","Declared disabled","Unknown","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Unknown","205","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Female","Heterosexual / straight","75","[c]","36900","33110"
"Leaver CS","2022","Declared non-disabled","Analysis","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Male","Heterosexual / straight","120","[c]","39930","36290"
"Leaver CS","2022","Declared non-disabled","Analysis","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Female","Heterosexual / straight","80","[c]","42130","37420"
"Leaver CS","2022","Declared non-disabled","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Male","Heterosexual / straight","90","[c]","45420","40060"
"Leaver CS","2022","Declared non-disabled","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Female","Heterosexual / straight","110","[c]","41750","38100"
"Leaver CS","2022","Declared non-disabled","Communications","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Male","Heterosexual / straight","55","[c]","39410","36520"
"Leaver CS","2022","Declared non-disabled","Communications","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Female","Heterosexual / straight","90","[c]","28190","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Female","Unknown","30","[c]","28040","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Male","Heterosexual / straight","70","[c]","32680","28240"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Male","Unknown","30","[c]","29830","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Female","Heterosexual / straight","70","[c]","22590","21260"
"Leaver CS","2022","Declared non-disabled","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Male","Heterosexual / straight","45","[c]","22770","21260"
"Leaver CS","2022","Declared non-disabled","Debt","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Female","Heterosexual / straight","180","[c]","41600","38450"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Female","Undeclared","35","[c]","37480","33960"
