"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Forestry and Land Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Female","Unknown","30","[c]","30220","25940"
"Leaver CS","2022","Forestry and Land Scotland","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Male","Unknown","60","[c]","29350","27360"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Female","Heterosexual / straight","90","[c]","49940","51250"
"Leaver CS","2022","Government Legal Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Male","Heterosexual / straight","50","[c]","47420","50500"
"Leaver CS","2022","Government Legal Department","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Female","Heterosexual / straight","70","[c]","35970","30710"
"Leaver CS","2022","Health and Safety Executive","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Male","Heterosexual / straight","60","[c]","44790","43180"
"Leaver CS","2022","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Female","Heterosexual / straight","795","[c]","23910","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Female","LGBO","45","[c]","22280","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Female","Undeclared","120","[c]","25160","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Female","Unknown","400","[c]","22320","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Male","Heterosexual / straight","375","[c]","25700","21090"
"Leaver CS","2022","HM Courts and Tribunals Service","Male","LGBO","40","[c]","22560","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Male","Undeclared","55","[c]","27010","21300"
"Leaver CS","2022","HM Courts and Tribunals Service","Male","Unknown","215","[c]","23330","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Heterosexual / straight","130","[c]","33000","27130"
"Leaver CS","2022","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Unknown","75","[c]","29340","27130"
"Leaver CS","2022","HM Land Registry","Male","Heterosexual / straight","95","[c]","34850","33840"
"Leaver CS","2022","HM Land Registry","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Unknown","60","[c]","33600","33840"
"Leaver CS","2022","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Female","Heterosexual / straight","2080","[c]","30460","26720"
"Leaver CS","2022","HM Prison and Probation Service","Female","LGBO","280","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Female","Undeclared","180","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Female","Unknown","1025","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Male","Heterosexual / straight","2255","[c]","34330","31650"
"Leaver CS","2022","HM Prison and Probation Service","Male","LGBO","115","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Male","Undeclared","190","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Male","Unknown","1065","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","60","[c]","31030","28920"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Female","Unknown","2550","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","40","[c]","36660","32190"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Male","Unknown","2025","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Female","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Male","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Heterosexual / straight","730","[c]","30900","25630"
"Leaver CS","2022","Home Office","Female","LGBO","35","[c]","30720","25630"
"Leaver CS","2022","Home Office","Female","Undeclared","125","[c]","30810","27370"
"Leaver CS","2022","Home Office","Female","Unknown","140","[c]","28480","25630"
"Leaver CS","2022","Home Office","Male","Heterosexual / straight","710","[c]","33060","27370"
"Leaver CS","2022","Home Office","Male","LGBO","40","[c]","31540","25160"
"Leaver CS","2022","Home Office","Male","Undeclared","130","[c]","35140","30810"
"Leaver CS","2022","Home Office","Male","Unknown","180","[c]","32740","28650"
"Leaver CS","2022","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Female","Heterosexual / straight","45","[c]","30100","26770"
"Leaver CS","2022","Maritime and Coastguard Agency","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Male","Heterosexual / straight","60","[c]","43110","38850"
"Leaver CS","2022","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","100","[c]","41010","33090"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","40","[c]","47120","40450"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","65","[c]","46920","40450"
