"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Asian","Property","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","110","[c]","28580","27570"
"Leaver CS","2022","30-39","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Finance","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","No function","225","[c]","30660","31060"
"Leaver CS","2022","30-39","Black","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","55","[c]","29890","28670"
"Leaver CS","2022","30-39","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Legal","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","No function","150","[c]","32490","29290"
"Leaver CS","2022","30-39","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","No function","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Analysis","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","No function","155","[c]","34900","31060"
"Leaver CS","2022","30-39","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","45","[c]","35680","33580"
"Leaver CS","2022","30-39","Unknown","Analysis","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Commercial","55","[c]","63030","61710"
"Leaver CS","2022","30-39","Unknown","Communications","45","[c]","43110","40600"
"Leaver CS","2022","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Digital, Data & Technology","85","[c]","41710","38400"
"Leaver CS","2022","30-39","Unknown","Finance","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Grants Management","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Human Resources","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","No function","1040","[c]","31190","27570"
"Leaver CS","2022","30-39","Unknown","Project Delivery","55","[c]","38790","37110"
"Leaver CS","2022","30-39","Unknown","Property","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Security","30","[c]","28840","26670"
"Leaver CS","2022","30-39","Unknown","Unknown","610","[c]","31300","27570"
"Leaver CS","2022","30-39","White","Analysis","85","[c]","40820","38070"
"Leaver CS","2022","30-39","White","Commercial","40","[c]","39440","37070"
"Leaver CS","2022","30-39","White","Communications","65","[c]","41620","39750"
"Leaver CS","2022","30-39","White","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Debt","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Digital, Data & Technology","165","[c]","42460","39650"
"Leaver CS","2022","30-39","White","Finance","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Grants Management","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Human Resources","75","[c]","35970","33610"
"Leaver CS","2022","30-39","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Legal","100","[c]","48440","51250"
"Leaver CS","2022","30-39","White","No function","2755","[c]","32550","27570"
"Leaver CS","2022","30-39","White","Project Delivery","170","[c]","39420","37370"
"Leaver CS","2022","30-39","White","Property","50","[c]","32780","31130"
"Leaver CS","2022","30-39","White","Security","75","[c]","30540","28820"
"Leaver CS","2022","30-39","White","Unknown","870","[c]","30430","25940"
"Leaver CS","2022","40-49","Asian","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Digital, Data & Technology","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Finance","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Legal","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","No function","210","[c]","36170","29470"
"Leaver CS","2022","40-49","Asian","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Security","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","90","[c]","34940","29080"
"Leaver CS","2022","40-49","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","165","[c]","35140","31060"
"Leaver CS","2022","40-49","Black","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","No function","65","[c]","32050","27570"
"Leaver CS","2022","40-49","Mixed","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","No function","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","No function","110","[c]","36760","31060"
"Leaver CS","2022","40-49","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Security","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Commercial","50","[c]","76430","71500"
"Leaver CS","2022","40-49","Unknown","Communications","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Digital, Data & Technology","55","[c]","49770","48420"
"Leaver CS","2022","40-49","Unknown","Finance","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Legal","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","No function","595","[c]","35020","27570"
"Leaver CS","2022","40-49","Unknown","Project Delivery","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Property","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","430","[c]","33130","27570"
"Leaver CS","2022","40-49","White","Analysis","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Commercial","35","[c]","45370","40610"
"Leaver CS","2022","40-49","White","Communications","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Counter Fraud","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Debt","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Digital, Data & Technology","150","[c]","49670","43840"
"Leaver CS","2022","40-49","White","Finance","45","[c]","45200","37610"
"Leaver CS","2022","40-49","White","Grants Management","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Human Resources","75","[c]","40010","36330"
"Leaver CS","2022","40-49","White","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Legal","80","[c]","58440","55000"
"Leaver CS","2022","40-49","White","No function","2165","[c]","35600","27570"
"Leaver CS","2022","40-49","White","Project Delivery","110","[c]","44370","40580"
"Leaver CS","2022","40-49","White","Property","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Security","60","[c]","31820","31120"
"Leaver CS","2022","40-49","White","Unknown","750","[c]","32950","27570"
"Leaver CS","2022","50-59","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","No function","135","[c]","39570","29290"
"Leaver CS","2022","50-59","Asian","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Debt","[c]","[c]","[c]","[c]"
