"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Unknown","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","AO","35","30","23130","22080"
"In post","2022","50-59","Unknown","Finance","EO","60","55","27650","26780"
"In post","2022","50-59","Unknown","Finance","G6","35","35","68120","67910"
"In post","2022","50-59","Unknown","Finance","G7","60","60","55930","54880"
"In post","2022","50-59","Unknown","Finance","HEO","75","75","34720","33300"
"In post","2022","50-59","Unknown","Finance","SCS level","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","SEO","75","75","42760","42040"
"In post","2022","50-59","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","EO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","HEO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","AO","30","30","21880","21830"
"In post","2022","50-59","Unknown","Human Resources","EO","65","60","28840","27680"
"In post","2022","50-59","Unknown","Human Resources","G6","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","G7","40","40","55530","54800"
"In post","2022","50-59","Unknown","Human Resources","HEO","65","60","35440","34260"
"In post","2022","50-59","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","SEO","40","40","40700","40520"
"In post","2022","50-59","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Inspector of Education and Training","G7","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Inspector of Education and Training","SEO","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","EO","30","30","27020","25680"
"In post","2022","50-59","Unknown","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","HEO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","G6","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","G7","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","AO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","EO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","G7","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","HEO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","AO","20","15","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","EO","75","70","29020","28920"
"In post","2022","50-59","Unknown","Legal","G6","75","70","72090","73220"
"In post","2022","50-59","Unknown","Legal","G7","190","180","55890","55610"
"In post","2022","50-59","Unknown","Legal","HEO","125","120","35630","34480"
"In post","2022","50-59","Unknown","Legal","SCS level","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","SEO","80","75","42950","43430"
"In post","2022","50-59","Unknown","Medicine","AA","15","10","[c]","[c]"
"In post","2022","50-59","Unknown","Medicine","AO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Medicine","EO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Medicine","G6","40","35","82350","86970"
"In post","2022","50-59","Unknown","Medicine","G7","25","20","[c]","[c]"
"In post","2022","50-59","Unknown","Medicine","HEO","30","25","[c]","[c]"
"In post","2022","50-59","Unknown","Medicine","SCS level","65","65","117350","114000"
"In post","2022","50-59","Unknown","Medicine","SEO","15","10","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Delivery","AA","470","400","20840","20950"
"In post","2022","50-59","Unknown","Operational Delivery","AO","2780","2450","22780","22080"
"In post","2022","50-59","Unknown","Operational Delivery","EO","2690","2505","30430","29290"
"In post","2022","50-59","Unknown","Operational Delivery","G6","175","175","70800","67550"
"In post","2022","50-59","Unknown","Operational Delivery","G7","305","300","55660","54250"
"In post","2022","50-59","Unknown","Operational Delivery","HEO","980","940","37340","37240"
"In post","2022","50-59","Unknown","Operational Delivery","SCS level","75","75","99270","93000"
"In post","2022","50-59","Unknown","Operational Delivery","SEO","455","445","44250","42920"
"In post","2022","50-59","Unknown","Operational Delivery","Unknown","715","635","29750","28200"
"In post","2022","50-59","Unknown","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Other","AA","145","140","20110","19780"
"In post","2022","50-59","Unknown","Other","AO","285","275","22830","21830"
"In post","2022","50-59","Unknown","Other","EO","270","265","28720","27720"
"In post","2022","50-59","Unknown","Other","G6","40","40","73920","71590"
"In post","2022","50-59","Unknown","Other","G7","55","55","55680","54260"
"In post","2022","50-59","Unknown","Other","HEO","175","170","37930","36460"
"In post","2022","50-59","Unknown","Other","SCS level","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Other","SEO","90","85","43000","42060"
"In post","2022","50-59","Unknown","Other","Unknown","530","530","42390","37300"
"In post","2022","50-59","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Planning Inspectors","G6","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Planning Inspectors","G7","10","5","[c]","[c]"
"In post","2022","50-59","Unknown","Policy","AO","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Policy","EO","50","50","29070","28650"
"In post","2022","50-59","Unknown","Policy","G6","95","90","68170","67910"
"In post","2022","50-59","Unknown","Policy","G7","160","155","56210","56110"
"In post","2022","50-59","Unknown","Policy","HEO","85","80","34280","34100"
"In post","2022","50-59","Unknown","Policy","SCS level","60","55","100380","94200"
"In post","2022","50-59","Unknown","Policy","SEO","130","125","40820","40520"
"In post","2022","50-59","Unknown","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","AO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","EO","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","G6","55","55","69050","67910"
"In post","2022","50-59","Unknown","Project Delivery","G7","120","120","54990","54870"
"In post","2022","50-59","Unknown","Project Delivery","HEO","80","75","34260","33370"
"In post","2022","50-59","Unknown","Project Delivery","SCS level","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","SEO","130","130","41430","40580"
"In post","2022","50-59","Unknown","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Property","AA","50","50","18450","17480"
"In post","2022","50-59","Unknown","Property","AO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Property","EO","45","45","27430","26950"
"In post","2022","50-59","Unknown","Property","G6","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Property","G7","40","40","53620","54270"
"In post","2022","50-59","Unknown","Property","HEO","55","55","33920","33080"
"In post","2022","50-59","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Property","SEO","50","50","43250","43580"
"In post","2022","50-59","Unknown","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Psychology","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Psychology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Psychology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","AO","35","30","22780","22750"
"In post","2022","50-59","Unknown","Science and Engineering","EO","45","45","26400","26020"
"In post","2022","50-59","Unknown","Science and Engineering","G6","55","50","70690","69840"
"In post","2022","50-59","Unknown","Science and Engineering","G7","125","120","54010","53500"
"In post","2022","50-59","Unknown","Science and Engineering","HEO","60","55","34560","34530"
"In post","2022","50-59","Unknown","Science and Engineering","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","SEO","110","105","42520","42360"
"In post","2022","50-59","Unknown","Science and Engineering","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Security","AA","185","180","20990","19810"
"In post","2022","50-59","Unknown","Security","AO","175","170","37230","39070"
"In post","2022","50-59","Unknown","Security","EO","40","40","39260","43920"
"In post","2022","50-59","Unknown","Security","G6","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Security","G7","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Security","HEO","35","35","38440","35060"
"In post","2022","50-59","Unknown","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Security","SEO","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Security","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","G7","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Tax","AO","180","170","21480","21250"
"In post","2022","50-59","Unknown","Tax","EO","235","225","28510","26820"
"In post","2022","50-59","Unknown","Tax","G6","35","35","70000","67910"
"In post","2022","50-59","Unknown","Tax","G7","80","80","56430","55210"
"In post","2022","50-59","Unknown","Tax","HEO","270","260","35410","33430"
"In post","2022","50-59","Unknown","Tax","SEO","120","115","41840","40520"
"In post","2022","50-59","Unknown","Unknown","AA","125","115","22530","23230"
"In post","2022","50-59","Unknown","Unknown","AO","170","160","24090","24400"
"In post","2022","50-59","Unknown","Unknown","EO","220","210","28820","27940"
"In post","2022","50-59","Unknown","Unknown","G6","280","275","74990","75340"
"In post","2022","50-59","Unknown","Unknown","G7","440","435","58990","57910"
"In post","2022","50-59","Unknown","Unknown","HEO","225","215","34660","33970"
"In post","2022","50-59","Unknown","Unknown","SCS level","125","125","111410","103500"
"In post","2022","50-59","Unknown","Unknown","SEO","290","280","45110","47490"
"In post","2022","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","AA","[c]","[c]","[c]","[c]"
