"Status","Year","Ethnicity","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Staffordshire CC","[c]","[c]","[c]","[c]"
