"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Export Finance","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2022","UK Export Finance","Legal","Female","25","20","[c]","[c]"
"In post","2022","UK Export Finance","Legal","Male","10","10","[c]","[c]"
"In post","2022","UK Export Finance","Operational Delivery","Female","115","110","46400","41620"
"In post","2022","UK Export Finance","Operational Delivery","Male","165","165","55820","50530"
"In post","2022","UK Export Finance","Policy","Female","10","10","[c]","[c]"
"In post","2022","UK Export Finance","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Project Delivery","Female","10","10","[c]","[c]"
"In post","2022","UK Export Finance","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","UK Export Finance","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","Female","15","15","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","Male","20","20","[c]","[c]"
"In post","2022","UK Statistics Authority","Communications","Female","40","35","38650","36840"
"In post","2022","UK Statistics Authority","Communications","Male","25","25","[c]","[c]"
"In post","2022","UK Statistics Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","Female","230","220","41890","37360"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","Male","435","425","41910","37570"
"In post","2022","UK Statistics Authority","Economics","Female","65","65","35980","33350"
"In post","2022","UK Statistics Authority","Economics","Male","115","115","36600","30710"
"In post","2022","UK Statistics Authority","Finance","Female","30","30","30860","24890"
"In post","2022","UK Statistics Authority","Finance","Male","20","20","[c]","[c]"
"In post","2022","UK Statistics Authority","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Human Resources","Female","115","105","39280","35180"
"In post","2022","UK Statistics Authority","Human Resources","Male","30","30","36440","32450"
"In post","2022","UK Statistics Authority","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Delivery","Female","1855","1525","27200","23880"
"In post","2022","UK Statistics Authority","Operational Delivery","Male","1190","1010","28110","23880"
"In post","2022","UK Statistics Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","Female","15","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","Male","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Policy","Female","50","45","36550","31700"
"In post","2022","UK Statistics Authority","Policy","Male","30","30","[c]","[c]"
"In post","2022","UK Statistics Authority","Project Delivery","Female","165","155","39440","36840"
"In post","2022","UK Statistics Authority","Project Delivery","Male","90","85","44150","38160"
"In post","2022","UK Statistics Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Property","Female","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Property","Male","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Security","Female","25","20","[c]","[c]"
"In post","2022","UK Statistics Authority","Security","Male","35","35","40260","36840"
"In post","2022","UK Statistics Authority","Social Research","Female","450","420","38380","38340"
"In post","2022","UK Statistics Authority","Social Research","Male","210","205","39900","38340"
"In post","2022","UK Statistics Authority","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Statistics","Female","295","280","42780","38340"
"In post","2022","UK Statistics Authority","Statistics","Male","285","280","44260","38340"
"In post","2022","UK Statistics Authority","Statistics","Unknown","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Communications","Female","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Legal","Female","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","Female","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","Male","20","20","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Economics","Female","15","15","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Economics","Male","25","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Finance","Female","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Finance","Male","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Human Resources","Female","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","Female","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","Female","20","20","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Policy","Female","20","20","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Policy","Male","30","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","Male","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Communications","Female","90","85","40060","38160"
"In post","2022","Welsh Government","Communications","Male","65","65","41270","38160"
"In post","2022","Welsh Government","Digital, Data and Technology","Female","70","65","40730","38160"
"In post","2022","Welsh Government","Digital, Data and Technology","Male","155","155","38360","38160"
"In post","2022","Welsh Government","Economics","Female","25","20","[c]","[c]"
"In post","2022","Welsh Government","Economics","Male","25","25","[c]","[c]"
"In post","2022","Welsh Government","Finance","Female","195","180","42040","38160"
