"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Other","London","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Other","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","SEO/HEO","15","15","40310","39000"
"In post","2022","65+","Other","Outside London","AA/AO","510","445","21010","21260"
"In post","2022","65+","Other","Outside London","EO","235","205","27390","27570"
"In post","2022","65+","Other","Outside London","G6/G7","25","20","58680","59750"
"In post","2022","65+","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Outside London","SEO/HEO","180","150","38280","36460"
"In post","2022","65+","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Unknown","AA/AO","10","5","[c]","[c]"
"In post","2022","65+","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Unknown","Unknown","20","20","38820","32700"
"In post","2022","65+","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Outside London","G6/G7","40","25","66440","65270"
"In post","2022","65+","Planning Inspectors","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","London","AA/AO","25","25","24760","24370"
"In post","2022","65+","Policy","London","EO","30","25","30330","30180"
"In post","2022","65+","Policy","London","G6/G7","65","50","63370","62480"
"In post","2022","65+","Policy","London","SCS level","10","10","[c]","[c]"
"In post","2022","65+","Policy","London","SEO/HEO","65","55","40660","40270"
"In post","2022","65+","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","Outside London","AA/AO","15","10","22810","22210"
"In post","2022","65+","Policy","Outside London","EO","20","15","27550","27780"
"In post","2022","65+","Policy","Outside London","G6/G7","25","20","59470","57250"
"In post","2022","65+","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","Outside London","SEO/HEO","60","45","36530","36110"
"In post","2022","65+","Policy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","London","AA/AO","15","10","24140","23460"
"In post","2022","65+","Project Delivery","London","EO","5","5","[c]","[c]"
"In post","2022","65+","Project Delivery","London","G6/G7","15","15","65390","62120"
"In post","2022","65+","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","London","SEO/HEO","25","20","40030","39220"
"In post","2022","65+","Project Delivery","Outside London","AA/AO","15","10","20990","21260"
"In post","2022","65+","Project Delivery","Outside London","EO","20","15","28010","27570"
"In post","2022","65+","Project Delivery","Outside London","G6/G7","40","30","58520","56330"
"In post","2022","65+","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","Outside London","SEO/HEO","105","85","38760","38900"
"In post","2022","65+","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","London","AA/AO","10","10","22430","22050"
"In post","2022","65+","Property","London","EO","15","15","31280","31500"
"In post","2022","65+","Property","London","G6/G7","15","15","62930","61750"
"In post","2022","65+","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","London","SEO/HEO","15","15","44510","43700"
"In post","2022","65+","Property","Outside London","AA/AO","90","75","18850","17480"
"In post","2022","65+","Property","Outside London","EO","50","40","27170","27000"
"In post","2022","65+","Property","Outside London","G6/G7","20","15","57570","58250"
"In post","2022","65+","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","Outside London","SEO/HEO","105","90","38870","36720"
"In post","2022","65+","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Psychology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Science and Engineering","London","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Science and Engineering","London","G6/G7","10","5","[c]","[c]"
"In post","2022","65+","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Science and Engineering","London","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","Science and Engineering","Outside London","AA/AO","70","60","22470","22750"
"In post","2022","65+","Science and Engineering","Outside London","EO","60","50","26980","26670"
"In post","2022","65+","Science and Engineering","Outside London","G6/G7","90","65","59020","58120"
"In post","2022","65+","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Science and Engineering","Outside London","SEO/HEO","150","120","38220","38460"
"In post","2022","65+","Science and Engineering","Outside London","Unknown","20","20","48090","42580"
"In post","2022","65+","Science and Engineering","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","London","AA/AO","30","30","26080","23150"
"In post","2022","65+","Security","London","EO","5","5","[c]","[c]"
"In post","2022","65+","Security","London","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Security","London","SEO/HEO","15","10","45320","42200"
"In post","2022","65+","Security","Outside London","AA/AO","175","150","22840","20310"
"In post","2022","65+","Security","Outside London","EO","20","15","29950","26930"
"In post","2022","65+","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","Outside London","SEO/HEO","30","20","37550","36440"
"In post","2022","65+","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Social Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Tax","London","EO","25","20","32640","33440"
"In post","2022","65+","Tax","London","G6/G7","10","5","71200","70450"
"In post","2022","65+","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Tax","London","SEO/HEO","50","35","41880","40910"
"In post","2022","65+","Tax","Outside London","AA/AO","30","30","21330","21250"
"In post","2022","65+","Tax","Outside London","EO","80","50","28620","28920"
"In post","2022","65+","Tax","Outside London","G6/G7","35","25","60020","58710"
"In post","2022","65+","Tax","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Tax","Outside London","SEO/HEO","110","70","38110","35980"
"In post","2022","65+","Unknown","London","AA/AO","15","15","26120","24490"
"In post","2022","65+","Unknown","London","EO","10","10","29810","30170"
"In post","2022","65+","Unknown","London","G6/G7","20","20","62370","58720"
"In post","2022","65+","Unknown","London","SCS level","10","5","[c]","[c]"
"In post","2022","65+","Unknown","London","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Outside London","AA/AO","120","105","24850","23230"
"In post","2022","65+","Unknown","Outside London","EO","50","40","29500","30040"
"In post","2022","65+","Unknown","Outside London","G6/G7","45","35","68940","68210"
"In post","2022","65+","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Outside London","SEO/HEO","80","65","40300","39660"
"In post","2022","65+","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinarian","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Veterinarian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinarian","Outside London","SEO/HEO","15","10","47400","50660"
"In post","2022","Unknown","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Outside London","AA/AO","75","[c]","20650","21050"
"Leaver CS","2022","16-19","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Unknown","AA/AO","15","[c]","19340","18310"
"Leaver CS","2022","16-19","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","AA/AO","35","[c]","21630","21260"
"Leaver CS","2022","16-19","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
