"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Transport","East Midlands (England)","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Transport","East of England","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Transport","London","180","175","48660","44250"
"In post","2022","30-39","Unknown","Department for Transport","North East (England)","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Transport","North West (England)","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Transport","Scotland","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Transport","South East (England)","75","70","33440","28500"
"In post","2022","30-39","Unknown","Department for Transport","South West (England)","30","30","29710","26830"
"In post","2022","30-39","Unknown","Department for Transport","Wales","280","250","25100","21840"
"In post","2022","30-39","Unknown","Department for Transport","West Midlands (England)","35","35","30700","26700"
"In post","2022","30-39","Unknown","Department for Transport","Yorkshire and The Humber","35","35","28320","26130"
"In post","2022","30-39","Unknown","Department for Work and Pensions","East Midlands (England)","40","35","26010","27570"
"In post","2022","30-39","Unknown","Department for Work and Pensions","East of England","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Work and Pensions","London","165","160","38030","31060"
"In post","2022","30-39","Unknown","Department for Work and Pensions","North East (England)","140","135","33430","27570"
"In post","2022","30-39","Unknown","Department for Work and Pensions","North West (England)","225","215","29800","27570"
"In post","2022","30-39","Unknown","Department for Work and Pensions","Scotland","40","40","26420","27570"
"In post","2022","30-39","Unknown","Department for Work and Pensions","South East (England)","50","45","28050","27570"
"In post","2022","30-39","Unknown","Department for Work and Pensions","South West (England)","50","45","24870","27570"
"In post","2022","30-39","Unknown","Department for Work and Pensions","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Work and Pensions","Wales","65","60","26280","27570"
"In post","2022","30-39","Unknown","Department for Work and Pensions","West Midlands (England)","65","60","27070","27570"
"In post","2022","30-39","Unknown","Department for Work and Pensions","Yorkshire and The Humber","125","115","32200","27570"
"In post","2022","30-39","Unknown","Department of Health and Social Care","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department of Health and Social Care","East of England","75","75","39060","40060"
"In post","2022","30-39","Unknown","Department of Health and Social Care","London","895","865","48680","53360"
"In post","2022","30-39","Unknown","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department of Health and Social Care","North West (England)","35","30","36450","36820"
"In post","2022","30-39","Unknown","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department of Health and Social Care","South East (England)","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department of Health and Social Care","South West (England)","70","65","39050","37450"
"In post","2022","30-39","Unknown","Department of Health and Social Care","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department of Health and Social Care","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department of Health and Social Care","Yorkshire and The Humber","215","210","41890","36820"
"In post","2022","30-39","Unknown","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","London","260","260","51150","53000"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","Overseas","125","125","51480","53000"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","Scotland","75","75","41050","38500"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","South East (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","HM Land Registry","East Midlands (England)","55","50","26590","22600"
"In post","2022","30-39","Unknown","HM Land Registry","East of England","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","HM Land Registry","London","30","25","[c]","[c]"
"In post","2022","30-39","Unknown","HM Land Registry","North East (England)","50","50","26630","22600"
"In post","2022","30-39","Unknown","HM Land Registry","North West (England)","70","65","26740","22600"
"In post","2022","30-39","Unknown","HM Land Registry","South West (England)","105","100","30510","27130"
"In post","2022","30-39","Unknown","HM Land Registry","Wales","60","60","27500","22600"
"In post","2022","30-39","Unknown","HM Land Registry","West Midlands (England)","30","30","25700","22600"
"In post","2022","30-39","Unknown","HM Land Registry","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","HM Revenue and Customs","East Midlands (England)","290","275","30470","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs","East of England","45","40","31790","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs","London","555","545","44420","37930"
"In post","2022","30-39","Unknown","HM Revenue and Customs","North East (England)","815","765","28460","26590"
"In post","2022","30-39","Unknown","HM Revenue and Customs","North West (England)","1100","1050","29880","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs","Northern Ireland","220","210","27080","26590"
"In post","2022","30-39","Unknown","HM Revenue and Customs","Scotland","555","530","27290","26590"
"In post","2022","30-39","Unknown","HM Revenue and Customs","South East (England)","70","65","28450","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs","South West (England)","120","120","33360","32890"
"In post","2022","30-39","Unknown","HM Revenue and Customs","Wales","385","370","29300","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs","West Midlands (England)","380","365","31200","33080"
"In post","2022","30-39","Unknown","HM Revenue and Customs","Yorkshire and The Humber","465","440","29410","26820"
"In post","2022","30-39","Unknown","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","HM Treasury","London","45","45","56040","56000"
"In post","2022","30-39","Unknown","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","East of England","40","40","25590","24880"
"In post","2022","30-39","Unknown","Home Office","London","515","505","43950","41950"
"In post","2022","30-39","Unknown","Home Office","North East (England)","50","50","26730","24880"
"In post","2022","30-39","Unknown","Home Office","North West (England)","240","235","29130","24880"
"In post","2022","30-39","Unknown","Home Office","Northern Ireland","45","45","25600","24880"
"In post","2022","30-39","Unknown","Home Office","Overseas","50","50","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","Scotland","75","75","26360","24880"
"In post","2022","30-39","Unknown","Home Office","South East (England)","135","135","25820","24880"
"In post","2022","30-39","Unknown","Home Office","South West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","Wales","35","35","29710","24880"
"In post","2022","30-39","Unknown","Home Office","West Midlands (England)","60","60","26760","24880"
"In post","2022","30-39","Unknown","Home Office","Yorkshire and The Humber","175","170","30870","24880"
"In post","2022","30-39","Unknown","Ministry of Defence","East Midlands (England)","55","55","30250","31530"
"In post","2022","30-39","Unknown","Ministry of Defence","East of England","125","125","33380","29930"
"In post","2022","30-39","Unknown","Ministry of Defence","London","160","160","46600","44500"
"In post","2022","30-39","Unknown","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence","North West (England)","50","50","27160","26670"
"In post","2022","30-39","Unknown","Ministry of Defence","Northern Ireland","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence","Overseas","75","75","42780","40620"
"In post","2022","30-39","Unknown","Ministry of Defence","Scotland","170","165","31370","29780"
"In post","2022","30-39","Unknown","Ministry of Defence","South East (England)","255","250","35580","33300"
"In post","2022","30-39","Unknown","Ministry of Defence","South West (England)","575","540","35500","33300"
"In post","2022","30-39","Unknown","Ministry of Defence","Unknown","395","395","37530","34460"
"In post","2022","30-39","Unknown","Ministry of Defence","Wales","30","25","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence","West Midlands (England)","75","70","29560","26350"
"In post","2022","30-39","Unknown","Ministry of Defence","Yorkshire and The Humber","50","45","31340","28890"
"In post","2022","30-39","Unknown","Ministry of Justice","East Midlands (England)","220","205","25820","24800"
"In post","2022","30-39","Unknown","Ministry of Justice","East of England","200","190","26770","25650"
"In post","2022","30-39","Unknown","Ministry of Justice","London","645","635","37290","33890"
"In post","2022","30-39","Unknown","Ministry of Justice","North East (England)","125","120","26100","25210"
"In post","2022","30-39","Unknown","Ministry of Justice","North West (England)","410","390","25370","24800"
"In post","2022","30-39","Unknown","Ministry of Justice","Scotland","35","30","27640","25120"
"In post","2022","30-39","Unknown","Ministry of Justice","South East (England)","310","295","28450","28140"
"In post","2022","30-39","Unknown","Ministry of Justice","South West (England)","180","165","25260","23170"
"In post","2022","30-39","Unknown","Ministry of Justice","Unknown","10","10","[c]","[c]"
