"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Transport","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","EO","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","EO","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","HEO","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","HEO","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","SEO","Female","15","10","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","SEO","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Legal","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Legal","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Legal","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Legal","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Medicine","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Medicine","G6","Female","25","20","[c]","[c]"
"In post","2022","Department for Transport","Medicine","G6","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Medicine","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Medicine","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Medicine","HEO","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Medicine","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Delivery","AA","Female","805","590","18350","18310"
"In post","2022","Department for Transport","Operational Delivery","AA","Male","390","355","18350","18310"
"In post","2022","Department for Transport","Operational Delivery","AO","Female","2295","1915","22030","21840"
"In post","2022","Department for Transport","Operational Delivery","AO","Male","1790","1715","24310","21840"
"In post","2022","Department for Transport","Operational Delivery","EO","Female","1020","930","27200","26780"
"In post","2022","Department for Transport","Operational Delivery","EO","Male","2155","2040","28390","26780"
"In post","2022","Department for Transport","Operational Delivery","G6","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Operational Delivery","G6","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Operational Delivery","G7","Female","35","30","53370","52240"
"In post","2022","Department for Transport","Operational Delivery","G7","Male","95","95","60090","56610"
"In post","2022","Department for Transport","Operational Delivery","HEO","Female","200","195","32860","32180"
"In post","2022","Department for Transport","Operational Delivery","HEO","Male","490","485","33900","33350"
"In post","2022","Department for Transport","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Delivery","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Operational Delivery","SEO","Female","95","95","41610","41090"
"In post","2022","Department for Transport","Operational Delivery","SEO","Male","220","220","46630","43650"
"In post","2022","Department for Transport","Operational Research","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","AO","Female","15","15","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","EO","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","EO","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","HEO","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","HEO","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","SEO","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","SEO","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Other","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","G7","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Other","G7","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Other","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","HEO","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","SEO","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Other","SEO","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Policy","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Policy","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Policy","AO","Female","45","40","22260","21840"
"In post","2022","Department for Transport","Policy","AO","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Policy","EO","Female","75","70","27810","26780"
"In post","2022","Department for Transport","Policy","EO","Male","50","50","28180","26780"
"In post","2022","Department for Transport","Policy","G6","Female","65","60","66240","65440"
"In post","2022","Department for Transport","Policy","G6","Male","105","105","65870","66050"
"In post","2022","Department for Transport","Policy","G7","Female","175","170","54150","54110"
"In post","2022","Department for Transport","Policy","G7","Male","230","230","54700","54230"
"In post","2022","Department for Transport","Policy","HEO","Female","165","160","33470","34710"
"In post","2022","Department for Transport","Policy","HEO","Male","225","215","34020","34710"
"In post","2022","Department for Transport","Policy","SCS level","Female","40","35","76330","73720"
"In post","2022","Department for Transport","Policy","SCS level","Male","30","30","[c]","[c]"
"In post","2022","Department for Transport","Policy","SEO","Female","135","130","41630","42470"
"In post","2022","Department for Transport","Policy","SEO","Male","205","200","41920","42470"
"In post","2022","Department for Transport","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","AO","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","EO","Female","40","40","26960","26470"
"In post","2022","Department for Transport","Project Delivery","EO","Male","30","30","26910","26530"
"In post","2022","Department for Transport","Project Delivery","G6","Female","20","20","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","G6","Male","50","50","67150","66090"
