"Status","Year","Function_of_post","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Psychology","London","Heterosexual / straight","65","65","40670","33120"
"In post","2022","No function","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","London","Undeclared","5","5","[c]","[c]"
"In post","2022","No function","Psychology","London","Unknown","10","10","[c]","[c]"
"In post","2022","No function","Psychology","Outside London","Heterosexual / straight","1065","1020","35730","30450"
"In post","2022","No function","Psychology","Outside London","LGBO","65","65","31180","29060"
"In post","2022","No function","Psychology","Outside London","Undeclared","75","75","34210","31180"
"In post","2022","No function","Psychology","Outside London","Unknown","220","205","35940","34340"
"In post","2022","No function","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","London","Heterosexual / straight","565","550","43410","40350"
"In post","2022","No function","Science and Engineering","London","LGBO","50","50","43360","40070"
"In post","2022","No function","Science and Engineering","London","Undeclared","80","75","48210","42180"
"In post","2022","No function","Science and Engineering","London","Unknown","170","160","51900","48810"
"In post","2022","No function","Science and Engineering","Outside London","Heterosexual / straight","2600","2460","38840","36330"
"In post","2022","No function","Science and Engineering","Outside London","LGBO","200","195","33230","29230"
"In post","2022","No function","Science and Engineering","Outside London","Undeclared","565","530","37560","32890"
"In post","2022","No function","Science and Engineering","Outside London","Unknown","2425","2330","41780","40060"
"In post","2022","No function","Science and Engineering","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","No function","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","London","Unknown","5","5","[c]","[c]"
"In post","2022","No function","Statistics","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","No function","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Tax","London","Heterosexual / straight","1145","1090","45960","40360"
"In post","2022","No function","Tax","London","LGBO","60","60","43810","38290"
"In post","2022","No function","Tax","London","Undeclared","145","135","45890","40910"
"In post","2022","No function","Tax","London","Unknown","535","510","41740","37930"
"In post","2022","No function","Tax","Outside London","Heterosexual / straight","6565","6225","36310","33370"
"In post","2022","No function","Tax","Outside London","LGBO","515","500","33910","33080"
"In post","2022","No function","Tax","Outside London","Undeclared","790","730","38590","33430"
"In post","2022","No function","Tax","Outside London","Unknown","3195","3020","30070","26820"
"In post","2022","No function","Unknown","London","Heterosexual / straight","1815","1785","49540","43430"
"In post","2022","No function","Unknown","London","LGBO","210","210","48490","42470"
"In post","2022","No function","Unknown","London","Undeclared","215","210","47830","43310"
"In post","2022","No function","Unknown","London","Unknown","1950","1935","38440","32000"
"In post","2022","No function","Unknown","Outside London","Heterosexual / straight","1660","1610","33130","30890"
"In post","2022","No function","Unknown","Outside London","LGBO","175","175","30350","27570"
"In post","2022","No function","Unknown","Outside London","Undeclared","130","125","37960","33080"
"In post","2022","No function","Unknown","Outside London","Unknown","1335","1290","29030","28000"
"In post","2022","No function","Unknown","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","No function","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","No function","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Unknown","Unknown","Unknown","245","240","31470","29250"
"In post","2022","No function","Veterinarian","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Veterinarian","Outside London","Heterosexual / straight","250","240","42600","37910"
"In post","2022","No function","Veterinarian","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","No function","Veterinarian","Outside London","Undeclared","65","65","45810","47550"
"In post","2022","No function","Veterinarian","Outside London","Unknown","50","45","42730","37910"
"In post","2022","No function","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Commercial","Outside London","Heterosexual / straight","585","560","38910","37400"
"In post","2022","Project Delivery","Commercial","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Project Delivery","Commercial","Outside London","Undeclared","80","75","43330","39650"
"In post","2022","Project Delivery","Commercial","Outside London","Unknown","65","60","36500","34800"
"In post","2022","Project Delivery","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","Outside London","Heterosexual / straight","55","50","45190","41920"
"In post","2022","Project Delivery","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","Outside London","Unknown","90","90","46640","47010"
"In post","2022","Project Delivery","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Economics","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Economics","London","Unknown","20","20","[c]","[c]"
"In post","2022","Project Delivery","Economics","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Economics","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Economics","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Economics","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Finance","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
