"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","690","[c]","32130","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","London","LGBO","70","[c]","32610","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","London","Undeclared","95","[c]","31430","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","London","Unknown","210","[c]","32660","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","4910","[c]","26340","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","410","[c]","25620","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","505","[c]","26290","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","1695","[c]","26000","26120"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","55","[c]","29900","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","London","Undeclared","280","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","85","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","215","[c]","25790","21840"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Undeclared","90","[c]","23660","21840"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Unknown","95","[c]","22560","21590"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","195","[c]","29580","26780"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Outside London","Undeclared","75","[c]","28170","26780"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Outside London","Unknown","140","[c]","26760","26130"
"Leaver CS","2022","Education and Skills Funding Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Outside London","Heterosexual / straight","45","[c]","45200","37100"
"Leaver CS","2022","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Outside London","Heterosexual / straight","50","[c]","41090","33390"
"Leaver CS","2022","FCDO Services","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Outside London","Heterosexual / straight","50","[c]","33700","30810"
"Leaver CS","2022","Food Standards Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","210","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Outside London","Unknown","85","[c]","29460","27360"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","London","Heterosexual / straight","135","[c]","48940","50500"
"Leaver CS","2022","Government Legal Department","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","London","Unknown","35","[c]","61900","65630"
"Leaver CS","2022","Government Legal Department","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Outside London","Heterosexual / straight","125","[c]","39130","35910"
"Leaver CS","2022","Health and Safety Executive","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Outside London","Undeclared","30","[c]","46760","45870"
