"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Unknown","Counter Fraud","45","40","25850","25310"
"In post","2022","50-59","Unknown","Digital, Data and Technology","480","475","53090","52050"
"In post","2022","50-59","Unknown","Economics","15","15","54550","61440"
"In post","2022","50-59","Unknown","Finance","1050","1030","39260","33630"
"In post","2022","50-59","Unknown","Human Resources","255","245","42620","38160"
"In post","2022","50-59","Unknown","Intelligence Analysis","455","440","30280","27370"
"In post","2022","50-59","Unknown","Internal Audit","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","65","65","40850","38160"
"In post","2022","50-59","Unknown","Legal","35","35","63180","61440"
"In post","2022","50-59","Unknown","Medicine","540","485","51620","39780"
"In post","2022","50-59","Unknown","Operational Delivery","7745","7180","30650","27370"
"In post","2022","50-59","Unknown","Operational Research","10","5","[c]","[c]"
"In post","2022","50-59","Unknown","Other","5640","5510","29060","25640"
"In post","2022","50-59","Unknown","Planning","25","25","49840","51380"
"In post","2022","50-59","Unknown","Policy","1360","1320","47460","42640"
"In post","2022","50-59","Unknown","Project Delivery","580","560","46730","41950"
"In post","2022","50-59","Unknown","Property","30","30","42270","40740"
"In post","2022","50-59","Unknown","Science and Engineering","665","660","36010","29430"
"In post","2022","50-59","Unknown","Security","105","105","32330","28990"
"In post","2022","50-59","Unknown","Social Research","25","25","50920","47470"
"In post","2022","50-59","Unknown","Statistics","10","10","44110","40070"
"In post","2022","50-59","Unknown","Unknown","3870","3740","45210","40130"
"In post","2022","50-59","Unknown","Veterinarian","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Economics","10","10","65130","55760"
"In post","2022","60-64","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Geography","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Intelligence Analysis","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Operational Delivery","45","35","33830","30630"
"In post","2022","60-64","Analysis","Operational Research","25","20","48550","47710"
"In post","2022","60-64","Analysis","Other","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Policy","20","15","47450","46030"
"In post","2022","60-64","Analysis","Science and Engineering","50","40","38760","36950"
"In post","2022","60-64","Analysis","Social Research","15","15","49710","51210"
"In post","2022","60-64","Analysis","Statistics","40","35","46890","40670"
"In post","2022","60-64","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Commercial","225","200","40620","39630"
"In post","2022","60-64","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Operational Delivery","35","35","49770","39840"
"In post","2022","60-64","Commercial","Other","10","5","[c]","[c]"
"In post","2022","60-64","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Project Delivery","5","5","[c]","[c]"
"In post","2022","60-64","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Science and Engineering","5","5","[c]","[c]"
"In post","2022","60-64","Commercial","Unknown","60","60","74100","66260"
"In post","2022","60-64","Communications","Communications","130","125","39920","34150"
"In post","2022","60-64","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Knowledge and Information Management","15","10","37440","38490"
"In post","2022","60-64","Communications","Operational Delivery","65","50","29890","26590"
"In post","2022","60-64","Communications","Other","5","5","[c]","[c]"
"In post","2022","60-64","Communications","Tax","50","40","28980","26820"
"In post","2022","60-64","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Counter Fraud","805","605","28830","27570"
"In post","2022","60-64","Counter Fraud","Intelligence Analysis","10","5","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Legal","205","160","34280","33370"
"In post","2022","60-64","Counter Fraud","Operational Delivery","400","305","29160","27570"
"In post","2022","60-64","Counter Fraud","Other","45","30","42620","35980"
"In post","2022","60-64","Counter Fraud","Tax","205","155","42330","35980"
"In post","2022","60-64","Counter Fraud","Unknown","10","10","34600","30880"
"In post","2022","60-64","Debt","Operational Delivery","380","300","25560","22080"
"In post","2022","60-64","Debt","Other","315","235","23100","21260"
"In post","2022","60-64","Debt","Tax","20","15","23190","21250"
"In post","2022","60-64","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","1010","885","39920","36460"
"In post","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","90","90","32200","28260"
"In post","2022","60-64","Digital, Data & Technology","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Operational Delivery","35","30","38690","36050"
"In post","2022","60-64","Digital, Data & Technology","Other","5","5","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Policy","10","10","49280","53420"
"In post","2022","60-64","Digital, Data & Technology","Project Delivery","25","20","41280","34290"
"In post","2022","60-64","Digital, Data & Technology","Science and Engineering","40","35","42190","40140"
"In post","2022","60-64","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Unknown","40","35","51180","52080"
"In post","2022","60-64","Finance","Commercial","45","40","34000","34290"
"In post","2022","60-64","Finance","Corporate Finance","10","10","[c]","[c]"
"In post","2022","60-64","Finance","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2022","60-64","Finance","Finance","585","510","39420","35980"
"In post","2022","60-64","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Operational Delivery","170","125","24270","22080"
"In post","2022","60-64","Finance","Other","5","5","[c]","[c]"
"In post","2022","60-64","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Security","25","20","38840","36540"
"In post","2022","60-64","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Unknown","15","10","46890","38580"
"In post","2022","60-64","Grants Management","Operational Delivery","175","145","25330","21300"
"In post","2022","60-64","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Human Resources","560","475","36460","33300"
"In post","2022","60-64","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Operational Delivery","170","135","29610","27570"
"In post","2022","60-64","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Tax","15","10","42560","37000"
"In post","2022","60-64","Human Resources","Unknown","65","50","40830","35590"
"In post","2022","60-64","Internal Audit","Internal Audit","70","60","44530","43710"
"In post","2022","60-64","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Knowledge and Information Management","10","10","32560","27570"
"In post","2022","60-64","Legal","Legal","415","350","60870","62120"
"In post","2022","60-64","Legal","Operational Delivery","230","195","27110","26400"
"In post","2022","60-64","Legal","Other","20","20","38280","30000"
"In post","2022","60-64","Legal","Policy","10","10","[c]","[c]"
"In post","2022","60-64","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Tax","35","25","41360","40520"
"In post","2022","60-64","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Commercial","20","15","51340","44750"
"In post","2022","60-64","No function","Communications","10","10","45250","41340"
"In post","2022","60-64","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Geography","35","25","34090","33290"
"In post","2022","60-64","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Inspector of Education and Training","85","80","70050","75500"
"In post","2022","60-64","No function","Intelligence Analysis","15","10","30250","28640"
"In post","2022","60-64","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","International Trade","50","45","54010","55780"
"In post","2022","60-64","No function","Knowledge and Information Management","65","60","32590","27570"
"In post","2022","60-64","No function","Legal","90","75","50810","47100"
"In post","2022","60-64","No function","Medicine","65","60","97020","111670"
"In post","2022","60-64","No function","Operational Delivery","19750","15680","27650","26780"
"In post","2022","60-64","No function","Operational Research","15","10","53950","57170"
"In post","2022","60-64","No function","Other","555","460","31500","27570"
"In post","2022","60-64","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Planning Inspectors","40","30","62560","58810"
"In post","2022","60-64","No function","Policy","650","605","49610","43360"
"In post","2022","60-64","No function","Project Delivery","15","15","49450","49320"
"In post","2022","60-64","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Psychology","20","20","32660","27380"
"In post","2022","60-64","No function","Science and Engineering","365","320","45940","45870"
"In post","2022","60-64","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Tax","880","695","39080","35980"
"In post","2022","60-64","No function","Unknown","170","155","38580","29970"
"In post","2022","60-64","No function","Veterinarian","25","25","49280","51560"
"In post","2022","60-64","Project Delivery","Commercial","40","35","41790","40500"
"In post","2022","60-64","Project Delivery","Digital, Data and Technology","10","10","48860","42180"
"In post","2022","60-64","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Finance","10","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Knowledge and Information Management","10","10","39220","38700"
