"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Analysis","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Economics","Heterosexual / straight","50","50","42190","37510"
"In post","2022","Mixed","Analysis","Economics","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Operational Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Operational Research","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Other","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Science and Engineering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Social Research","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Mixed","Analysis","Social Research","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Statistics","Heterosexual / straight","35","35","41560","38420"
"In post","2022","Mixed","Analysis","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Commercial","Heterosexual / straight","55","55","36690","36020"
"In post","2022","Mixed","Commercial","Commercial","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Commercial","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Operational Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Communications","Heterosexual / straight","80","75","43090","38620"
"In post","2022","Mixed","Communications","Communications","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Communications","Communications","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Communications","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Communications","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
