"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","AA","Female","70","[c]","20070","19810"
"Leaver CS","2022","40-49","Declared non-disabled","AA","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","AO","Female","560","[c]","21730","21260"
"Leaver CS","2022","40-49","Declared non-disabled","AO","Male","425","[c]","22330","21260"
"Leaver CS","2022","40-49","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","EO","Female","515","[c]","27670","27570"
"Leaver CS","2022","40-49","Declared non-disabled","EO","Male","340","[c]","28040","27570"
"Leaver CS","2022","40-49","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","G6","Female","105","[c]","67940","66280"
"Leaver CS","2022","40-49","Declared non-disabled","G6","Male","80","[c]","70220","68160"
"Leaver CS","2022","40-49","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","G7","Female","190","[c]","55390","54280"
"Leaver CS","2022","40-49","Declared non-disabled","G7","Male","160","[c]","56530","56100"
"Leaver CS","2022","40-49","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HEO","Female","180","[c]","33330","33090"
"Leaver CS","2022","40-49","Declared non-disabled","HEO","Male","145","[c]","33540","33290"
"Leaver CS","2022","40-49","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","SCS level","Female","70","[c]","94010","88220"
"Leaver CS","2022","40-49","Declared non-disabled","SCS level","Male","55","[c]","94560","93280"
"Leaver CS","2022","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","SEO","Female","245","[c]","41230","40070"
"Leaver CS","2022","40-49","Declared non-disabled","SEO","Male","185","[c]","42660","40720"
"Leaver CS","2022","40-49","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Female","110","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AA","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AA","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AO","Female","215","[c]","22140","21590"
"Leaver CS","2022","40-49","Unknown","AO","Male","190","[c]","23430","21590"
"Leaver CS","2022","40-49","Unknown","EO","Female","155","[c]","28280","27570"
"Leaver CS","2022","40-49","Unknown","EO","Male","125","[c]","28450","27570"
"Leaver CS","2022","40-49","Unknown","G6","Female","50","[c]","68200","66230"
"Leaver CS","2022","40-49","Unknown","G6","Male","45","[c]","70690","68000"
"Leaver CS","2022","40-49","Unknown","G7","Female","105","[c]","55800","54250"
"Leaver CS","2022","40-49","Unknown","G7","Male","105","[c]","56090","55000"
"Leaver CS","2022","40-49","Unknown","HEO","Female","80","[c]","33650","33130"
"Leaver CS","2022","40-49","Unknown","HEO","Male","75","[c]","34640","33000"
"Leaver CS","2022","40-49","Unknown","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO","Female","85","[c]","41270","40490"
"Leaver CS","2022","40-49","Unknown","SEO","Male","85","[c]","40970","40270"
"Leaver CS","2022","40-49","Unknown","Unknown","Female","85","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","AO","Female","185","[c]","21500","21260"
"Leaver CS","2022","50-59","Declared disabled","AO","Male","115","[c]","22140","21260"
"Leaver CS","2022","50-59","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","EO","Female","165","[c]","27790","27570"
"Leaver CS","2022","50-59","Declared disabled","EO","Male","110","[c]","28370","27570"
"Leaver CS","2022","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HEO","Female","70","[c]","34300","33300"
"Leaver CS","2022","50-59","Declared disabled","HEO","Male","60","[c]","35480","34090"
"Leaver CS","2022","50-59","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","SEO","Female","45","[c]","40740","40500"
"Leaver CS","2022","50-59","Declared disabled","SEO","Male","45","[c]","42690","41310"
"Leaver CS","2022","50-59","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","AA","Female","125","[c]","19520","19560"
"Leaver CS","2022","50-59","Declared non-disabled","AA","Male","140","[c]","19930","19800"
"Leaver CS","2022","50-59","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","AO","Female","830","[c]","21560","21260"
"Leaver CS","2022","50-59","Declared non-disabled","AO","Male","490","[c]","23430","21260"
"Leaver CS","2022","50-59","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","EO","Female","800","[c]","27640","27570"
"Leaver CS","2022","50-59","Declared non-disabled","EO","Male","580","[c]","28370","27570"
"Leaver CS","2022","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","G6","Female","95","[c]","70120","67000"
"Leaver CS","2022","50-59","Declared non-disabled","G6","Male","115","[c]","70500","68720"
"Leaver CS","2022","50-59","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","G7","Female","265","[c]","55990","53860"
"Leaver CS","2022","50-59","Declared non-disabled","G7","Male","210","[c]","56820","55320"
"Leaver CS","2022","50-59","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","HEO","Female","250","[c]","33750","33300"
"Leaver CS","2022","50-59","Declared non-disabled","HEO","Male","260","[c]","34490","33840"
"Leaver CS","2022","50-59","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","SCS level","Female","80","[c]","94250","93000"
"Leaver CS","2022","50-59","Declared non-disabled","SCS level","Male","75","[c]","95590","94220"
"Leaver CS","2022","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","SEO","Female","255","[c]","42240","40720"
"Leaver CS","2022","50-59","Declared non-disabled","SEO","Male","235","[c]","43030","41500"
"Leaver CS","2022","50-59","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Female","105","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","AO","Female","85","[c]","21810","21260"
"Leaver CS","2022","50-59","Undeclared","AO","Male","100","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","EO","Female","55","[c]","28020","27570"
"Leaver CS","2022","50-59","Undeclared","EO","Male","60","[c]","29340","27570"
"Leaver CS","2022","50-59","Undeclared","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AA","Female","45","[c]","19790","19540"
"Leaver CS","2022","50-59","Unknown","AA","Male","75","[c]","21210","19810"
"Leaver CS","2022","50-59","Unknown","AO","Female","265","[c]","22230","21270"
"Leaver CS","2022","50-59","Unknown","AO","Male","210","[c]","25800","22240"
"Leaver CS","2022","50-59","Unknown","EO","Female","155","[c]","28140","27570"
"Leaver CS","2022","50-59","Unknown","EO","Male","185","[c]","29700","27570"
"Leaver CS","2022","50-59","Unknown","G6","Female","45","[c]","73530","72320"
"Leaver CS","2022","50-59","Unknown","G6","Male","50","[c]","73790","71330"
"Leaver CS","2022","50-59","Unknown","G7","Female","85","[c]","55440","54710"
"Leaver CS","2022","50-59","Unknown","G7","Male","80","[c]","56840","54550"
"Leaver CS","2022","50-59","Unknown","HEO","Female","60","[c]","36140","34490"
"Leaver CS","2022","50-59","Unknown","HEO","Male","95","[c]","35080","33740"
"Leaver CS","2022","50-59","Unknown","SCS level","Female","35","[c]","117700","108080"
"Leaver CS","2022","50-59","Unknown","SCS level","Male","40","[c]","106850","107760"
"Leaver CS","2022","50-59","Unknown","SEO","Female","80","[c]","42170","41550"
"Leaver CS","2022","50-59","Unknown","SEO","Male","90","[c]","42510","41060"
"Leaver CS","2022","50-59","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Male","60","[c]","40190","34920"
"Leaver CS","2022","60-64","Declared disabled","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","AO","Female","140","[c]","21950","21260"
"Leaver CS","2022","60-64","Declared disabled","AO","Male","95","[c]","22470","21260"
"Leaver CS","2022","60-64","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","EO","Female","135","[c]","27810","27570"
"Leaver CS","2022","60-64","Declared disabled","EO","Male","100","[c]","28590","27570"
"Leaver CS","2022","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","HEO","Female","55","[c]","34470","33840"
"Leaver CS","2022","60-64","Declared disabled","HEO","Male","50","[c]","35030","34290"
"Leaver CS","2022","60-64","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","SEO","Female","40","[c]","43300","42680"
"Leaver CS","2022","60-64","Declared disabled","SEO","Male","35","[c]","44320","44120"
"Leaver CS","2022","60-64","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","AA","Female","85","[c]","19220","19030"
"Leaver CS","2022","60-64","Declared non-disabled","AA","Male","95","[c]","19870","19550"
"Leaver CS","2022","60-64","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","AO","Female","645","[c]","21580","21260"
"Leaver CS","2022","60-64","Declared non-disabled","AO","Male","340","[c]","24200","21380"
"Leaver CS","2022","60-64","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","EO","Female","625","[c]","27690","27570"
"Leaver CS","2022","60-64","Declared non-disabled","EO","Male","420","[c]","28890","27570"
"Leaver CS","2022","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","G6","Female","65","[c]","70940","69400"
"Leaver CS","2022","60-64","Declared non-disabled","G6","Male","120","[c]","72580","70540"
"Leaver CS","2022","60-64","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","G7","Female","140","[c]","56530","55610"
"Leaver CS","2022","60-64","Declared non-disabled","G7","Male","195","[c]","58620","57680"
"Leaver CS","2022","60-64","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","HEO","Female","285","[c]","34270","34290"
"Leaver CS","2022","60-64","Declared non-disabled","HEO","Male","285","[c]","35460","34290"
"Leaver CS","2022","60-64","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","SCS level","Female","40","[c]","99480","97740"
