"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Land Registry","Communications","Outside London","Female","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","London","Female","20","20","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","London","Male","20","20","[c]","[c]"
"In post","2022","HM Land Registry","Digital, Data and Technology","Outside London","Female","230","210","37090","38450"
"In post","2022","HM Land Registry","Digital, Data and Technology","Outside London","Male","435","425","37950","38450"
"In post","2022","HM Land Registry","Finance","London","Female","25","25","[c]","[c]"
"In post","2022","HM Land Registry","Finance","London","Male","20","20","[c]","[c]"
"In post","2022","HM Land Registry","Finance","Outside London","Female","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Finance","Outside London","Male","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","London","Male","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Human Resources","Outside London","Female","75","70","37540","33840"
"In post","2022","HM Land Registry","Human Resources","Outside London","Male","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Legal","London","Female","20","15","[c]","[c]"
"In post","2022","HM Land Registry","Legal","London","Male","20","20","[c]","[c]"
"In post","2022","HM Land Registry","Legal","Outside London","Female","160","145","46830","46590"
"In post","2022","HM Land Registry","Legal","Outside London","Male","75","70","50010","57000"
"In post","2022","HM Land Registry","Operational Delivery","London","Female","110","100","33510","30600"
"In post","2022","HM Land Registry","Operational Delivery","London","Male","95","90","34810","30600"
"In post","2022","HM Land Registry","Operational Delivery","Outside London","Female","3175","2785","28020","27130"
"In post","2022","HM Land Registry","Operational Delivery","Outside London","Male","1810","1690","28930","27130"
"In post","2022","HM Land Registry","Other","London","Female","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Other","London","Male","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Other","Outside London","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","London","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","London","Male","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Project Delivery","Outside London","Female","100","95","36220","38550"
"In post","2022","HM Land Registry","Project Delivery","Outside London","Male","65","65","39760","38550"
"In post","2022","HM Land Registry","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Property","Outside London","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Property","Outside London","Male","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs","Commercial","London","Female","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Commercial","Outside London","Female","45","40","37170","40350"
"In post","2022","HM Revenue and Customs","Commercial","Outside London","Male","30","30","43460","40520"
"In post","2022","HM Revenue and Customs","Communications","London","Female","65","65","49590","43810"
"In post","2022","HM Revenue and Customs","Communications","London","Male","40","40","54100","47960"
"In post","2022","HM Revenue and Customs","Communications","Outside London","Female","85","80","43100","40520"
"In post","2022","HM Revenue and Customs","Communications","Outside London","Male","50","50","40730","40520"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","London","Female","85","80","47560","40910"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","London","Male","140","135","49160","43810"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","Outside London","Female","700","665","40870","40180"
"In post","2022","HM Revenue and Customs","Digital, Data and Technology","Outside London","Male","1240","1210","41260","40180"
"In post","2022","HM Revenue and Customs","Economics","London","Female","25","25","[c]","[c]"
"In post","2022","HM Revenue and Customs","Economics","London","Male","65","65","53030","43430"
"In post","2022","HM Revenue and Customs","Economics","Outside London","Female","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs","Economics","Outside London","Male","30","30","40650","33380"
"In post","2022","HM Revenue and Customs","Finance","London","Female","160","150","49840","43810"
"In post","2022","HM Revenue and Customs","Finance","London","Male","135","130","54030","45820"
"In post","2022","HM Revenue and Customs","Finance","Outside London","Female","435","390","37330","33370"
"In post","2022","HM Revenue and Customs","Finance","Outside London","Male","420","400","39290","40180"
"In post","2022","HM Revenue and Customs","Human Resources","London","Female","95","90","53740","47430"
"In post","2022","HM Revenue and Customs","Human Resources","London","Male","40","35","52310","47960"
"In post","2022","HM Revenue and Customs","Human Resources","Outside London","Female","435","400","40650","40180"
"In post","2022","HM Revenue and Customs","Human Resources","Outside London","Male","230","225","39360","34000"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","London","Female","40","40","42240","37930"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","London","Male","50","50","44420","37930"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","Outside London","Female","80","75","35330","33370"
"In post","2022","HM Revenue and Customs","Intelligence Analysis","Outside London","Male","85","85","36700","33370"
"In post","2022","HM Revenue and Customs","Internal Audit","London","Female","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","London","Male","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","Outside London","Female","30","25","[c]","[c]"
"In post","2022","HM Revenue and Customs","Internal Audit","Outside London","Male","20","20","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","London","Female","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","London","Male","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs","International Trade","Outside London","Female","45","40","36090","33370"
"In post","2022","HM Revenue and Customs","International Trade","Outside London","Male","55","55","34570","33370"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","London","Female","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","London","Male","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","Outside London","Female","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs","Knowledge and Information Management","Outside London","Male","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs","Legal","London","Female","505","475","42690","37930"
"In post","2022","HM Revenue and Customs","Legal","London","Male","700","685","42690","37930"
"In post","2022","HM Revenue and Customs","Legal","Outside London","Female","1205","1110","31920","28920"
"In post","2022","HM Revenue and Customs","Legal","Outside London","Male","1425","1385","33180","33080"
"In post","2022","HM Revenue and Customs","Operational Delivery","London","Female","1125","1010","34180","31020"
"In post","2022","HM Revenue and Customs","Operational Delivery","London","Male","710","690","36030","31020"
"In post","2022","HM Revenue and Customs","Operational Delivery","Outside London","Female","16490","14055","26540","22080"
"In post","2022","HM Revenue and Customs","Operational Delivery","Outside London","Male","11560","11030","27210","26030"
"In post","2022","HM Revenue and Customs","Operational Research","London","Female","20","20","[c]","[c]"
"In post","2022","HM Revenue and Customs","Operational Research","London","Male","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","Operational Research","Outside London","Female","35","35","41390","40180"
"In post","2022","HM Revenue and Customs","Operational Research","Outside London","Male","60","60","46180","40520"
"In post","2022","HM Revenue and Customs","Other","London","Female","50","45","44820","39460"
"In post","2022","HM Revenue and Customs","Other","London","Male","50","50","47710","42360"
"In post","2022","HM Revenue and Customs","Other","Outside London","Female","200","170","43570","40520"
"In post","2022","HM Revenue and Customs","Other","Outside London","Male","170","160","46720","40950"
"In post","2022","HM Revenue and Customs","Policy","London","Female","315","300","59190","62120"
"In post","2022","HM Revenue and Customs","Policy","London","Male","365","345","60800","62120"
"In post","2022","HM Revenue and Customs","Policy","Outside London","Female","245","225","46460","40520"
"In post","2022","HM Revenue and Customs","Policy","Outside London","Male","215","205","49480","54160"
"In post","2022","HM Revenue and Customs","Project Delivery","London","Female","220","210","49410","43810"
"In post","2022","HM Revenue and Customs","Project Delivery","London","Male","180","170","55290","60940"
"In post","2022","HM Revenue and Customs","Project Delivery","Outside London","Female","1285","1215","44320","40520"
"In post","2022","HM Revenue and Customs","Project Delivery","Outside London","Male","1115","1090","45400","40520"
