"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Revenue and Customs","Tax","SEO/HEO","Female","3860","3630","36050","33370"
"In post","2022","HM Revenue and Customs","Tax","SEO/HEO","Male","4435","4305","36140","33370"
"In post","2022","HM Revenue and Customs","Unknown","AA/AO","Female","520","465","21510","21250"
"In post","2022","HM Revenue and Customs","Unknown","AA/AO","Male","590","570","21450","21250"
"In post","2022","HM Revenue and Customs","Unknown","EO","Female","625","610","27300","26590"
"In post","2022","HM Revenue and Customs","Unknown","EO","Male","675","670","27190","26820"
"In post","2022","HM Revenue and Customs","Unknown","G6/G7","Female","380","365","61260","62120"
"In post","2022","HM Revenue and Customs","Unknown","G6/G7","Male","380","380","61170","60940"
"In post","2022","HM Revenue and Customs","Unknown","SCS level","Female","50","45","91180","79960"
"In post","2022","HM Revenue and Customs","Unknown","SCS level","Male","60","60","98150","90000"
"In post","2022","HM Revenue and Customs","Unknown","SEO/HEO","Female","1010","985","36100","33370"
"In post","2022","HM Revenue and Customs","Unknown","SEO/HEO","Male","995","995","35980","33370"
"In post","2022","HM Treasury","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","EO","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","G6/G7","Female","15","10","[c]","[c]"
"In post","2022","HM Treasury","Communications","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Communications","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","HM Treasury","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","HM Treasury","Economics","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury","Economics","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury","Economics","EO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Economics","EO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury","Economics","G6/G7","Female","35","30","57190","54690"
"In post","2022","HM Treasury","Economics","G6/G7","Male","50","50","59250","56870"
"In post","2022","HM Treasury","Economics","SCS level","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury","Economics","SCS level","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury","Economics","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","HM Treasury","Economics","SEO/HEO","Male","65","65","33890","33000"
"In post","2022","HM Treasury","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","EO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Finance","EO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury","Finance","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","HM Treasury","Finance","G6/G7","Male","35","35","61360","59520"
"In post","2022","HM Treasury","Finance","SCS level","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","HM Treasury","Finance","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","EO","Female","10","5","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","G6/G7","Female","30","25","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","SCS level","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","G6/G7","Female","50","50","56580","55080"
"In post","2022","HM Treasury","Internal Audit","G6/G7","Male","80","80","58510","58930"
"In post","2022","HM Treasury","Internal Audit","SCS level","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","SCS level","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","SEO/HEO","Female","100","95","40320","39980"
"In post","2022","HM Treasury","Internal Audit","SEO/HEO","Male","85","80","42080","43020"
"In post","2022","HM Treasury","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Operational Delivery","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Operational Delivery","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury","Operational Delivery","EO","Female","90","90","27940","26970"
"In post","2022","HM Treasury","Operational Delivery","EO","Male","20","20","[c]","[c]"
"In post","2022","HM Treasury","Operational Delivery","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury","Operational Delivery","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","HM Treasury","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Operational Delivery","SEO/HEO","Female","30","30","37970","38490"
"In post","2022","HM Treasury","Operational Delivery","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","HM Treasury","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Other","EO","Female","15","10","[c]","[c]"
"In post","2022","HM Treasury","Other","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Other","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Policy","EO","Female","25","25","[c]","[c]"
"In post","2022","HM Treasury","Policy","EO","Male","35","35","25580","24300"
"In post","2022","HM Treasury","Policy","G6/G7","Female","320","305","57830","54080"
"In post","2022","HM Treasury","Policy","G6/G7","Male","405","400","58160","55500"
"In post","2022","HM Treasury","Policy","SCS level","Female","60","55","83750","77580"
"In post","2022","HM Treasury","Policy","SCS level","Male","65","65","86940","78070"
"In post","2022","HM Treasury","Policy","SEO/HEO","Female","280","275","33610","32320"
"In post","2022","HM Treasury","Policy","SEO/HEO","Male","290","285","34060","32320"
"In post","2022","HM Treasury","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Project Delivery","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Project Delivery","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Project Delivery","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury","Project Delivery","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Statistics","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Statistics","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury","Tax","G6/G7","Female","15","10","[c]","[c]"
"In post","2022","HM Treasury","Tax","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","HM Treasury","Tax","SCS level","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury","Tax","SCS level","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury","Tax","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury","Tax","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Commercial","EO","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Commercial","EO","Male","10","10","[c]","[c]"
"In post","2022","Home Office","Commercial","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Commercial","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Commercial","SEO/HEO","Female","40","40","40330","41950"
"In post","2022","Home Office","Commercial","SEO/HEO","Male","35","35","41370","41840"
"In post","2022","Home Office","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Communications","G6/G7","Female","40","40","59390","57460"
"In post","2022","Home Office","Communications","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Home Office","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Communications","SEO/HEO","Female","65","65","40720","41950"
"In post","2022","Home Office","Communications","SEO/HEO","Male","35","35","41010","41320"
"In post","2022","Home Office","Counter Fraud","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","EO","Female","80","70","25660","25310"
"In post","2022","Home Office","Counter Fraud","EO","Male","40","40","26180","25310"
"In post","2022","Home Office","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","SEO/HEO","Male","15","15","[c]","[c]"
