"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Economics","Inner London - East","SEO","Male","10","10","[c]","[c]"
"In post","2022","Economics","Inner London - West","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Inner London - West","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Inner London - West","AO","Female","10","10","[c]","[c]"
"In post","2022","Economics","Inner London - West","AO","Male","20","20","[c]","[c]"
"In post","2022","Economics","Inner London - West","EO","Female","55","50","27350","27680"
"In post","2022","Economics","Inner London - West","EO","Male","40","40","27380","27680"
"In post","2022","Economics","Inner London - West","G6","Female","65","60","69290","67140"
"In post","2022","Economics","Inner London - West","G6","Male","95","90","70050","68950"
"In post","2022","Economics","Inner London - West","G7","Female","160","155","56090","55330"
"In post","2022","Economics","Inner London - West","G7","Male","295","290","56990","55730"
"In post","2022","Economics","Inner London - West","HEO","Female","165","165","34490","33880"
"In post","2022","Economics","Inner London - West","HEO","Male","345","345","34610","34000"
"In post","2022","Economics","Inner London - West","SCS level","Female","25","25","[c]","[c]"
"In post","2022","Economics","Inner London - West","SCS level","Male","35","35","97260","80290"
"In post","2022","Economics","Inner London - West","SEO","Female","40","40","42120","42210"
"In post","2022","Economics","Inner London - West","SEO","Male","50","50","42930","43430"
"In post","2022","Economics","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","G7","Male","5","5","[c]","[c]"
"In post","2022","Economics","Outer London - South","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","HEO","Male","10","10","[c]","[c]"
"In post","2022","Economics","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - West and North West","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - West and North West","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","G6","Male","5","5","[c]","[c]"
"In post","2022","Economics","Overseas","G7","Female","5","5","[c]","[c]"
"In post","2022","Economics","Overseas","G7","Male","15","15","[c]","[c]"
"In post","2022","Economics","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","G7","Female","5","5","[c]","[c]"
"In post","2022","Economics","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Central Scotland","G7","Female","5","5","[c]","[c]"
"In post","2022","Economics","West Central Scotland","G7","Male","5","5","[c]","[c]"
"In post","2022","Economics","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","G7","Male","10","10","[c]","[c]"
"In post","2022","Economics","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","HEO","Male","5","5","[c]","[c]"
"In post","2022","Economics","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","AO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","EO","Female","20","20","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","EO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","G6","Female","5","5","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","G7","Female","15","15","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","G7","Male","5","5","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","HEO","Female","20","20","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","HEO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","SEO","Female","20","20","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","SEO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","25","25","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","80","75","27560","26920"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","30","30","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","10","10","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","5","5","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","25","25","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","25","25","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","85","85","34530","35000"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","55","55","34810","35000"
