"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","16-19","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","HM Revenue and Customs","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Ministry of Justice","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Department for Transport","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Department for Work and Pensions","30","[c]","21820","21260"
"Leaver CS","2022","16-19","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Attorney General's Departments","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Cabinet Office","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Department for Education","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Department for International Trade","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Department for Transport","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Department for Work and Pensions","215","[c]","26380","27570"
"Leaver CS","2022","20-29","Asian","Department of Health and Social Care","80","[c]","28810","27140"
"Leaver CS","2022","20-29","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Foreign, Commonwealth and Development Office","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","HM Land Registry","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","HM Revenue and Customs","105","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","HM Treasury","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Home Office","35","[c]","27420","25630"
"Leaver CS","2022","20-29","Asian","Ministry of Defence","30","[c]","28130","27540"
"Leaver CS","2022","20-29","Asian","Ministry of Justice","120","[c]","23930","21650"
"Leaver CS","2022","20-29","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","UK Statistics Authority","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Cabinet Office","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Department for Education","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Department for Work and Pensions","145","[c]","28330","31060"
"Leaver CS","2022","20-29","Black","Department of Health and Social Care","55","[c]","28330","26880"
"Leaver CS","2022","20-29","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","HM Revenue and Customs","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Home Office","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Ministry of Justice","110","[c]","25620","23720"
"Leaver CS","2022","20-29","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Attorney General's Departments","10","[c]","[c]","[c]"
