"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","No function","Legal","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Devon","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","East Anglia","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","East Wales","35","30","41320","43220"
"In post","2022","Declared non-disabled","No function","Legal","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Essex","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","40","35","43180","44480"
"In post","2022","Declared non-disabled","No function","Legal","Greater Manchester","40","35","43600","44450"
"In post","2022","Declared non-disabled","No function","Legal","Hampshire and Isle of Wight","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Herefordshire, Worcestershire and Warwickshire","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Inner London - East","40","40","46480","45550"
"In post","2022","Declared non-disabled","No function","Legal","Inner London - West","160","150","56200","57540"
"In post","2022","Declared non-disabled","No function","Legal","Kent","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Lancashire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Leicestershire, Rutland and Northamptonshire","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Lincolnshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Merseyside","35","30","42650","40920"
"In post","2022","Declared non-disabled","No function","Legal","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Northumberland, and Tyne and Wear","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Outer London - South","30","25","45050","47190"
"In post","2022","Declared non-disabled","No function","Legal","Outer London - West and North West","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","South Yorkshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Surrey, East and West Sussex","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Tees Valley and Durham","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","West Midlands","50","45","45190","44450"
"In post","2022","Declared non-disabled","No function","Legal","West Wales and The Valleys","30","30","43120","41930"
"In post","2022","Declared non-disabled","No function","Legal","West Yorkshire","45","40","42220","44780"
"In post","2022","Declared non-disabled","No function","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Devon","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","East Anglia","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","East Wales","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Essex","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Greater Manchester","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Inner London - East","100","90","77040","76510"
"In post","2022","Declared non-disabled","No function","Medicine","Inner London - West","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Kent","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Lancashire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Merseyside","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Outer London - West and North West","30","25","86690","96570"
"In post","2022","Declared non-disabled","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","West Midlands","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Medicine","West Wales and The Valleys","35","30","79460","86520"
"In post","2022","Declared non-disabled","No function","Medicine","West Yorkshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Bedfordshire and Hertfordshire","1760","1645","30290","29290"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","2620","2455","29550","28140"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Cheshire","1660","1535","30280","27570"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Cornwall and Isles of Scilly","725","650","26300","27570"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Cumbria","595","540","27530","26780"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Derbyshire and Nottinghamshire","4605","4205","28160","27130"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Devon","2745","2415","27510","27130"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Dorset and Somerset","1675","1520","28240","27570"
"In post","2022","Declared non-disabled","No function","Operational Delivery","East Anglia","4510","4145","28300","27570"
"In post","2022","Declared non-disabled","No function","Operational Delivery","East Wales","4790","4430","28280","26100"
"In post","2022","Declared non-disabled","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","2545","2295","27800","27130"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Eastern Scotland","3395","3115","27220","26780"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Essex","1925","1770","29500","29290"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","3910","3560","29140","27570"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Greater Manchester","6285","5805","27090","26120"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Hampshire and Isle of Wight","2860","2490","27760","26820"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","1675","1570","28150","27120"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Highlands and Islands","360","330","27910","27570"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Inner London - East","4510","4285","35330","31060"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Inner London - West","4420","4265","37690","33550"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Kent","2995","2825","30010","29290"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Lancashire","6940","6265","26390","26610"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","3170","2905","27090","26100"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Lincolnshire","1085","1005","27530","27120"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Merseyside","5475","4925","27700","27120"
"In post","2022","Declared non-disabled","No function","Operational Delivery","North Eastern Scotland","480","440","41510","27570"
"In post","2022","Declared non-disabled","No function","Operational Delivery","North Yorkshire","720","655","29560","27570"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Northern Ireland","510","460","29070","26820"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Northumberland, and Tyne and Wear","7070","6130","25490","22080"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Outer London - East and North East","2080","1945","31490","31060"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Outer London - South","1700","1600","33130","31060"
"In post","2022","Declared non-disabled","No function","Operational Delivery","Outer London - West and North West","2475","2285","31410","31060"
