"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Finance","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Other","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Other","EO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Other","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Other","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Policy","EO","10","10","26840","26390"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Policy","G6","20","20","65590","65640"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Policy","G7","20","20","54440","52850"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Policy","HEO","30","30","36300","36090"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Policy","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Project Delivery","G6","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Project Delivery","G7","10","10","51960","52250"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Project Delivery","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Commercial","G6","10","10","63070","61350"
"In post","2022","50-59","Department for Education","Commercial","G7","30","30","51600","50400"
"In post","2022","50-59","Department for Education","Commercial","HEO","20","20","31390","30930"
"In post","2022","50-59","Department for Education","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Commercial","SEO","40","40","37970","37100"
"In post","2022","50-59","Department for Education","Communications","AO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Communications","EO","10","10","26630","26000"
"In post","2022","50-59","Department for Education","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Communications","G7","15","15","53360","53970"
"In post","2022","50-59","Department for Education","Communications","HEO","20","20","32230","31320"
"In post","2022","50-59","Department for Education","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Communications","SEO","15","15","40230","40300"
"In post","2022","50-59","Department for Education","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Digital, Data and Technology","EO","30","25","26900","26000"
"In post","2022","50-59","Department for Education","Digital, Data and Technology","G6","20","20","63000","61010"
"In post","2022","50-59","Department for Education","Digital, Data and Technology","G7","45","45","51920","50400"
"In post","2022","50-59","Department for Education","Digital, Data and Technology","HEO","55","55","31560","30840"
"In post","2022","50-59","Department for Education","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Digital, Data and Technology","SEO","60","55","39160","37640"
"In post","2022","50-59","Department for Education","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Finance","EO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Finance","G6","20","20","65170","64180"
"In post","2022","50-59","Department for Education","Finance","G7","55","55","52750","50630"
"In post","2022","50-59","Department for Education","Finance","HEO","45","45","31580","30310"
"In post","2022","50-59","Department for Education","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Finance","SEO","55","50","39480","37270"
"In post","2022","50-59","Department for Education","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Human Resources","EO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Human Resources","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Human Resources","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Legal","G6","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Legal","G7","10","10","53280","50630"
"In post","2022","50-59","Department for Education","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Operational Delivery","AO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Operational Delivery","EO","25","25","26610","26000"
"In post","2022","50-59","Department for Education","Operational Delivery","G6","45","45","65930","65370"
"In post","2022","50-59","Department for Education","Operational Delivery","G7","105","105","52550","50630"
"In post","2022","50-59","Department for Education","Operational Delivery","HEO","90","90","31450","30320"
"In post","2022","50-59","Department for Education","Operational Delivery","SCS level","20","20","88260","78290"
"In post","2022","50-59","Department for Education","Operational Delivery","SEO","110","110","38590","37100"
"In post","2022","50-59","Department for Education","Policy","AO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Policy","EO","55","50","27360","26000"
"In post","2022","50-59","Department for Education","Policy","G6","60","60","65610","65310"
"In post","2022","50-59","Department for Education","Policy","G7","160","160","52930","50850"
"In post","2022","50-59","Department for Education","Policy","HEO","80","75","31500","30320"
"In post","2022","50-59","Department for Education","Policy","SCS level","45","40","91300","78000"
"In post","2022","50-59","Department for Education","Policy","SEO","160","150","39480","37420"
"In post","2022","50-59","Department for Education","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Project Delivery","G7","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Property","EO","10","10","[c]","[c]"
"In post","2022","50-59","Department for Education","Property","G6","85","85","65700","65370"
"In post","2022","50-59","Department for Education","Property","G7","50","45","52600","50630"
"In post","2022","50-59","Department for Education","Property","HEO","15","15","30780","29910"
"In post","2022","50-59","Department for Education","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Property","SEO","15","15","38310","36780"
"In post","2022","50-59","Department for Education","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Security","G7","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Commercial","G7","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Commercial","HEO","10","10","30830","29800"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Commercial","SEO","20","20","38670","38370"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Communications","G7","5","5","[c]","[c]"
