"Status","Year","Disability","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Office of Rail and Road","Male","Unknown","50","45","64530","62560"
"In post","2022","Declared non-disabled","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","Female","Heterosexual / straight","5575","5255","38920","33070"
"In post","2022","Declared non-disabled","Scottish Government","Female","LGBO","320","315","35230","31540"
"In post","2022","Declared non-disabled","Scottish Government","Female","Undeclared","255","245","40180","36130"
"In post","2022","Declared non-disabled","Scottish Government","Female","Unknown","765","700","37140","31060"
"In post","2022","Declared non-disabled","Scottish Government","Male","Heterosexual / straight","3645","3590","40990","36130"
"In post","2022","Declared non-disabled","Scottish Government","Male","LGBO","310","305","38550","31540"
"In post","2022","Declared non-disabled","Scottish Government","Male","Undeclared","220","215","41540","37710"
"In post","2022","Declared non-disabled","Scottish Government","Male","Unknown","890","855","38150","32040"
"In post","2022","Declared non-disabled","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Female","Heterosexual / straight","110","105","36770","34290"
"In post","2022","Declared non-disabled","The National Archives","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Female","Unknown","45","40","36810","34770"
"In post","2022","Declared non-disabled","The National Archives","Male","Heterosexual / straight","85","85","40710","35870"
"In post","2022","Declared non-disabled","The National Archives","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Male","Unknown","45","45","33500","34770"
"In post","2022","Declared non-disabled","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Female","Heterosexual / straight","165","160","47690","42920"
"In post","2022","Declared non-disabled","UK Export Finance","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Male","Heterosexual / straight","210","210","55750","50530"
"In post","2022","Declared non-disabled","UK Export Finance","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Female","Heterosexual / straight","1370","1200","34180","30710"
"In post","2022","Declared non-disabled","UK Statistics Authority","Female","LGBO","55","50","33080","30710"
"In post","2022","Declared non-disabled","UK Statistics Authority","Female","Undeclared","75","65","34650","33710"
"In post","2022","Declared non-disabled","UK Statistics Authority","Female","Unknown","235","200","33450","30710"
"In post","2022","Declared non-disabled","UK Statistics Authority","Male","Heterosexual / straight","935","855","36340","31700"
"In post","2022","Declared non-disabled","UK Statistics Authority","Male","LGBO","65","60","37540","33600"
"In post","2022","Declared non-disabled","UK Statistics Authority","Male","Undeclared","40","40","35670","36840"
"In post","2022","Declared non-disabled","UK Statistics Authority","Male","Unknown","155","145","38620","36840"
"In post","2022","Declared non-disabled","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Female","Heterosexual / straight","90","85","54490","46500"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Male","Heterosexual / straight","60","60","55220","51630"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
