"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Security","North West (England)","50","45","32490","28890"
"In post","2022","Unknown","Security","Northern Ireland","40","40","23430","20560"
"In post","2022","Unknown","Security","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Scotland","225","220","28800","25000"
"In post","2022","Unknown","Security","South East (England)","230","230","32030","28210"
"In post","2022","Unknown","Security","South West (England)","145","145","28150","25000"
"In post","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Wales","40","40","31030","24720"
"In post","2022","Unknown","Security","West Midlands (England)","45","45","31700","26550"
"In post","2022","Unknown","Security","Yorkshire and The Humber","75","75","34680","33280"
"In post","2022","Unknown","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","London","75","70","42420","37930"
"In post","2022","Unknown","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","South East (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Social Research","Wales","55","55","38820","38340"
"In post","2022","Unknown","Social Research","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Unknown","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","London","150","150","38230","35490"
"In post","2022","Unknown","Statistics","North East (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Statistics","North West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Statistics","South East (England)","20","20","[c]","[c]"
"In post","2022","Unknown","Statistics","South West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Wales","55","50","40850","37830"
"In post","2022","Unknown","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Unknown","Tax","East Midlands (England)","380","365","28920","26820"
"In post","2022","Unknown","Tax","East of England","30","25","[c]","[c]"
"In post","2022","Unknown","Tax","London","450","430","41210","37930"
"In post","2022","Unknown","Tax","North East (England)","650","620","26720","26590"
"In post","2022","Unknown","Tax","North West (England)","990","950","28340","26590"
"In post","2022","Unknown","Tax","Northern Ireland","195","185","27790","26590"
"In post","2022","Unknown","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tax","Scotland","450","425","28750","26590"
"In post","2022","Unknown","Tax","South East (England)","75","70","31120","28920"
"In post","2022","Unknown","Tax","South West (England)","70","65","38820","33370"
"In post","2022","Unknown","Tax","Wales","460","445","28980","26820"
"In post","2022","Unknown","Tax","West Midlands (England)","295","285","31490","28920"
"In post","2022","Unknown","Tax","Yorkshire and The Humber","525","510","27980","26820"
"In post","2022","Unknown","Unknown","East Midlands (England)","125","120","39030","33080"
"In post","2022","Unknown","Unknown","East of England","55","55","52160","55460"
"In post","2022","Unknown","Unknown","London","3135","3105","46830","36180"
"In post","2022","Unknown","Unknown","North East (England)","300","285","31370","26820"
"In post","2022","Unknown","Unknown","North West (England)","620","605","39380","33080"
"In post","2022","Unknown","Unknown","Northern Ireland","40","35","32440","33080"
"In post","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Scotland","3440","3310","36370","31540"
"In post","2022","Unknown","Unknown","South East (England)","200","195","47280","35500"
"In post","2022","Unknown","Unknown","South West (England)","180","175","53850","49700"
"In post","2022","Unknown","Unknown","Unknown","305","300","35150","29250"
"In post","2022","Unknown","Unknown","Wales","130","130","37420","32000"
"In post","2022","Unknown","Unknown","West Midlands (England)","280","275","42370","33080"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","555","540","37410","29250"
"In post","2022","Unknown","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","South East (England)","10","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","South West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Wales","5","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","White","Commercial","East Midlands (England)","100","100","43700","39640"
"In post","2022","White","Commercial","East of England","165","160","38390","36710"
"In post","2022","White","Commercial","London","575","560","49520","45590"
"In post","2022","White","Commercial","North East (England)","150","145","39200","36500"
"In post","2022","White","Commercial","North West (England)","490","470","37720","36500"
"In post","2022","White","Commercial","Northern Ireland","10","10","[c]","[c]"
"In post","2022","White","Commercial","Overseas","35","35","48210","42080"
"In post","2022","White","Commercial","Scotland","200","195","36540","33930"
"In post","2022","White","Commercial","South East (England)","385","370","38230","36800"
"In post","2022","White","Commercial","South West (England)","1525","1460","40050","37470"
"In post","2022","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Commercial","Wales","320","305","34960","31630"
"In post","2022","White","Commercial","West Midlands (England)","170","165","38400","35330"
"In post","2022","White","Commercial","Yorkshire and The Humber","485","460","39010","36500"
"In post","2022","White","Communications","East Midlands (England)","85","80","38960","36970"
"In post","2022","White","Communications","East of England","70","65","34090","31410"
"In post","2022","White","Communications","London","1300","1270","48670","45100"
"In post","2022","White","Communications","North East (England)","85","80","36220","33370"
"In post","2022","White","Communications","North West (England)","190","185","37220","36050"
"In post","2022","White","Communications","Northern Ireland","25","25","[c]","[c]"
"In post","2022","White","Communications","Overseas","5","5","[c]","[c]"
"In post","2022","White","Communications","Scotland","65","65","37800","37450"
"In post","2022","White","Communications","South East (England)","240","230","34410","33000"
"In post","2022","White","Communications","South West (England)","255","240","36130","34000"
"In post","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Communications","Wales","320","300","37760","34290"
"In post","2022","White","Communications","West Midlands (England)","125","120","39950","36650"
"In post","2022","White","Communications","Yorkshire and The Humber","130","125","43130","41100"
"In post","2022","White","Corporate Finance","London","20","20","[c]","[c]"
"In post","2022","White","Corporate Finance","Scotland","10","10","[c]","[c]"
"In post","2022","White","Corporate Finance","South East (England)","25","25","[c]","[c]"
"In post","2022","White","Corporate Finance","South West (England)","35","35","46940","42510"
"In post","2022","White","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","White","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","White","Corporate Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","White","Counter Fraud","East Midlands (England)","240","205","28250","27570"
"In post","2022","White","Counter Fraud","East of England","255","230","29910","29290"
"In post","2022","White","Counter Fraud","London","435","410","38780","33100"
"In post","2022","White","Counter Fraud","North East (England)","490","440","27180","27570"
"In post","2022","White","Counter Fraud","North West (England)","555","505","29230","27570"
"In post","2022","White","Counter Fraud","Northern Ireland","10","10","[c]","[c]"
"In post","2022","White","Counter Fraud","Scotland","655","585","26150","27570"
"In post","2022","White","Counter Fraud","South East (England)","500","450","28330","27570"
"In post","2022","White","Counter Fraud","South West (England)","305","265","27980","27570"
"In post","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Counter Fraud","Wales","495","450","26910","27570"
"In post","2022","White","Counter Fraud","West Midlands (England)","350","300","28910","27570"
"In post","2022","White","Counter Fraud","Yorkshire and The Humber","390","350","29510","27570"
"In post","2022","White","Digital, Data and Technology","East Midlands (England)","265","260","37710","34110"
"In post","2022","White","Digital, Data and Technology","East of England","495","470","36650","34680"
"In post","2022","White","Digital, Data and Technology","London","1990","1950","51890","49140"
"In post","2022","White","Digital, Data and Technology","North East (England)","1635","1570","41960","38000"
"In post","2022","White","Digital, Data and Technology","North West (England)","2170","2105","41910","37450"
"In post","2022","White","Digital, Data and Technology","Northern Ireland","35","35","37120","33370"
"In post","2022","White","Digital, Data and Technology","Overseas","30","30","32770","33300"
"In post","2022","White","Digital, Data and Technology","Scotland","520","510","38830","35540"
"In post","2022","White","Digital, Data and Technology","South East (England)","800","780","38860","35000"
"In post","2022","White","Digital, Data and Technology","South West (England)","2110","2035","38730","37330"
"In post","2022","White","Digital, Data and Technology","Unknown","15","15","[c]","[c]"
"In post","2022","White","Digital, Data and Technology","Wales","1650","1610","40570","38160"
"In post","2022","White","Digital, Data and Technology","West Midlands (England)","785","760","40480","36500"
"In post","2022","White","Digital, Data and Technology","Yorkshire and The Humber","1090","1050","43090","39500"
"In post","2022","White","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","White","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","White","Economics","London","1020","995","51540","53130"
"In post","2022","White","Economics","North East (England)","15","15","[c]","[c]"
"In post","2022","White","Economics","North West (England)","40","35","40850","37700"
"In post","2022","White","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Economics","Overseas","20","20","[c]","[c]"
"In post","2022","White","Economics","Scotland","20","20","[c]","[c]"
"In post","2022","White","Economics","South East (England)","15","15","[c]","[c]"
"In post","2022","White","Economics","South West (England)","10","10","[c]","[c]"
"In post","2022","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Economics","Wales","130","125","39350","33190"
"In post","2022","White","Economics","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","White","Economics","Yorkshire and The Humber","30","30","40340","36820"
"In post","2022","White","Finance","East Midlands (England)","250","240","34620","33000"
"In post","2022","White","Finance","East of England","385","365","37000","33300"
"In post","2022","White","Finance","London","1510","1470","52340","49530"
"In post","2022","White","Finance","North East (England)","510","485","40100","36460"
"In post","2022","White","Finance","North West (England)","1000","945","36980","33630"
