"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Grants Management","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Legal","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","No function","Heterosexual / straight","45","[c]","34250","30870"
"Leaver Dept.","2022","30-39","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","No function","Undeclared","75","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","No function","Unknown","510","[c]","39070","32000"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Security","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","265","[c]","35570","30820"
"Leaver Dept.","2022","30-39","White","Analysis","Heterosexual / straight","60","[c]","44850","42420"
"Leaver Dept.","2022","30-39","White","Analysis","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Commercial","Heterosexual / straight","55","[c]","39540","39190"
"Leaver Dept.","2022","30-39","White","Commercial","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Communications","Heterosexual / straight","80","[c]","41370","37290"
"Leaver Dept.","2022","30-39","White","Communications","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Debt","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Digital, Data & Technology","Heterosexual / straight","95","[c]","40930","38320"
"Leaver Dept.","2022","30-39","White","Digital, Data & Technology","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Finance","Heterosexual / straight","60","[c]","42790","36970"
"Leaver Dept.","2022","30-39","White","Finance","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Grants Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Human Resources","Heterosexual / straight","110","[c]","38940","33270"
"Leaver Dept.","2022","30-39","White","Human Resources","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Legal","Heterosexual / straight","30","[c]","46030","51250"
"Leaver Dept.","2022","30-39","White","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","No function","Heterosexual / straight","1880","[c]","38240","34530"
"Leaver Dept.","2022","30-39","White","No function","LGBO","215","[c]","39310","36050"
"Leaver Dept.","2022","30-39","White","No function","Undeclared","160","[c]","39360","36800"
"Leaver Dept.","2022","30-39","White","No function","Unknown","115","[c]","36130","31070"
"Leaver Dept.","2022","30-39","White","Project Delivery","Heterosexual / straight","95","[c]","39460","36680"
"Leaver Dept.","2022","30-39","White","Project Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Heterosexual / straight","350","[c]","36570","30820"
"Leaver Dept.","2022","30-39","White","Unknown","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","270","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Digital, Data & Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","No function","Heterosexual / straight","275","[c]","40100","32270"
"Leaver Dept.","2022","40-49","Asian","No function","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","No function","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","No function","Unknown","40","[c]","43840","37730"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Heterosexual / straight","50","[c]","35060","29080"
"Leaver Dept.","2022","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Digital, Data & Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
