"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","HM Land Registry","SEO/HEO","Female","60","55","38610","38550"
"In post","2022","Project Delivery","HM Land Registry","SEO/HEO","Male","50","50","38830","38550"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","AA/AO","Female","50","40","22760","22080"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","EO","Female","280","245","28320","26820"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","EO","Male","215","205","28320","26820"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","G6/G7","Female","820","790","60470","57660"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","G6/G7","Male","890","870","61140","60940"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","SCS level","Female","75","70","83360","78210"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","SCS level","Male","70","70","85690","78590"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","1370","1280","37940","40180"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","1215","1170","38150","40180"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","G6/G7","Female","15","10","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Met Office","EO","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Met Office","EO","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","Met Office","G6/G7","Female","55","50","49340","47960"
"In post","2022","Project Delivery","Met Office","G6/G7","Male","90","85","51900","47960"
"In post","2022","Project Delivery","Met Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Met Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Met Office","SEO/HEO","Female","80","70","36690","38200"
"In post","2022","Project Delivery","Met Office","SEO/HEO","Male","145","140","38610","38200"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","EO","Female","125","120","26960","26670"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","EO","Male","75","70","27160","26670"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","G6/G7","Female","245","240","57940","54540"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","G6/G7","Male","460","455","58900","55200"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","SCS level","Male","30","30","85840","80580"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","SEO/HEO","Female","805","775","37720","40000"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","SEO/HEO","Male","895","880","39270","40580"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","EO","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","G6/G7","Female","35","35","55460","54850"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","G6/G7","Male","35","35","56790","55200"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","SEO/HEO","Female","90","90","37320","36050"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","SEO/HEO","Male","65","65","36610","36050"
"In post","2022","Project Delivery","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","EO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","SEO/HEO","Female","35","30","42240","40520"
"In post","2022","Project Delivery","National Crime Agency","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","EO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Planning Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Planning Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Planning Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Planning Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Planning Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Planning Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Registers of Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Registers of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Registers of Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Registers of Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Registers of Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Registers of Scotland","SEO/HEO","Male","10","10","[c]","[c]"
