"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Falkirk","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Unknown","60","[c]","27000","21640"
"Leaver CS","2022","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Heterosexual / straight","190","[c]","31580","21260"
"Leaver CS","2022","Flintshire and Wrexham","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Unknown","80","[c]","26720","21260"
"Leaver CS","2022","Glasgow City","Heterosexual / straight","355","[c]","30900","26900"
"Leaver CS","2022","Glasgow City","LGBO","35","[c]","32120","24770"
"Leaver CS","2022","Glasgow City","Undeclared","50","[c]","25790","22080"
"Leaver CS","2022","Glasgow City","Unknown","275","[c]","32650","27230"
"Leaver CS","2022","Gloucestershire CC","Heterosexual / straight","90","[c]","31760","27570"
"Leaver CS","2022","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Heterosexual / straight","60","[c]","30650","27570"
"Leaver CS","2022","Greater Manchester North East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Heterosexual / straight","110","[c]","24220","21260"
"Leaver CS","2022","Greater Manchester North West","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Unknown","40","[c]","23870","22360"
"Leaver CS","2022","Greater Manchester South East","Heterosexual / straight","75","[c]","25110","21260"
"Leaver CS","2022","Greater Manchester South East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Unknown","35","[c]","24830","21260"
"Leaver CS","2022","Greater Manchester South West","Heterosexual / straight","145","[c]","30320","26850"
"Leaver CS","2022","Greater Manchester South West","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Unknown","335","[c]","30680","25620"
"Leaver CS","2022","Gwent Valleys","Heterosexual / straight","35","[c]","30490","27570"
"Leaver CS","2022","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Heterosexual / straight","35","[c]","22680","21260"
"Leaver CS","2022","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Heterosexual / straight","70","[c]","32440","31060"
"Leaver CS","2022","Hackney and Newham","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Unknown","270","[c]","31010","31060"
"Leaver CS","2022","Haringey and Islington","Heterosexual / straight","105","[c]","28170","31060"
"Leaver CS","2022","Haringey and Islington","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Unknown","75","[c]","26820","23720"
"Leaver CS","2022","Harrow and Hillingdon","Heterosexual / straight","160","[c]","31450","31060"
"Leaver CS","2022","Harrow and Hillingdon","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Undeclared","45","[c]","33190","30840"
"Leaver CS","2022","Harrow and Hillingdon","Unknown","45","[c]","29250","28650"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","80","[c]","29290","27570"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Heterosexual / straight","115","[c]","36020","30290"
"Leaver CS","2022","Heart of Essex","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Heterosexual / straight","45","[c]","30870","27570"
"Leaver CS","2022","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Heterosexual / straight","220","[c]","33630","29290"
"Leaver CS","2022","Hertfordshire CC","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Unknown","55","[c]","35100","29290"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","160","[c]","29550","29080"
"Leaver CS","2022","Hounslow and Richmond upon Thames","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Undeclared","35","[c]","27050","24850"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Unknown","90","[c]","33930","25140"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","40","[c]","32440","27570"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","65","[c]","27910","26900"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","35","[c]","28850","25940"
"Leaver CS","2022","Isle of Anglesey","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Heterosexual / straight","110","[c]","26710","26120"
"Leaver CS","2022","Kingston upon Hull, City of","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Heterosexual / straight","620","[c]","42940","37810"
"Leaver CS","2022","Lambeth","LGBO","55","[c]","35710","31060"
"Leaver CS","2022","Lambeth","Undeclared","110","[c]","41070","36330"
"Leaver CS","2022","Lambeth","Unknown","85","[c]","53750","48860"
"Leaver CS","2022","Lancaster and Wyre","Heterosexual / straight","65","[c]","25680","21260"
"Leaver CS","2022","Lancaster and Wyre","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Heterosexual / straight","615","[c]","32080","27570"
"Leaver CS","2022","Leeds","LGBO","60","[c]","27000","24250"
"Leaver CS","2022","Leeds","Undeclared","150","[c]","30910","26080"
"Leaver CS","2022","Leeds","Unknown","480","[c]","34000","27570"
"Leaver CS","2022","Leicester","Heterosexual / straight","135","[c]","25570","21260"
"Leaver CS","2022","Leicester","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Unknown","210","[c]","24150","21260"
"Leaver CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","200","[c]","37280","28710"
"Leaver CS","2022","Leicestershire CC and Rutland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Heterosexual / straight","230","[c]","42810","40070"
"Leaver CS","2022","Lewisham and Southwark","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Undeclared","40","[c]","47330","42960"
"Leaver CS","2022","Lewisham and Southwark","Unknown","55","[c]","48000","33870"
"Leaver CS","2022","Lincolnshire CC","Heterosexual / straight","215","[c]","28000","26850"
"Leaver CS","2022","Lincolnshire CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Heterosexual / straight","380","[c]","27880","24890"
"Leaver CS","2022","Liverpool","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Undeclared","35","[c]","25370","25020"
"Leaver CS","2022","Liverpool","Unknown","285","[c]","32610","26130"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Heterosexual / straight","50","[c]","25650","26490"
"Leaver CS","2022","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Heterosexual / straight","385","[c]","35120","27570"
"Leaver CS","2022","Manchester","LGBO","35","[c]","34370","27570"
"Leaver CS","2022","Manchester","Undeclared","50","[c]","35240","27570"
"Leaver CS","2022","Manchester","Unknown","230","[c]","31790","27570"
"Leaver CS","2022","Medway","Heterosexual / straight","100","[c]","31060","29290"
"Leaver CS","2022","Medway","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","55","[c]","31490","31060"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Heterosexual / straight","95","[c]","40270","29290"
"Leaver CS","2022","Mid Kent","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Heterosexual / straight","185","[c]","26460","22080"
"Leaver CS","2022","Mid Lancashire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Unknown","195","[c]","25500","21260"
"Leaver CS","2022","Milton Keynes","Heterosexual / straight","185","[c]","34320","27570"
"Leaver CS","2022","Milton Keynes","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Heterosexual / straight","220","[c]","31090","27570"
"Leaver CS","2022","Monmouthshire and Newport","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Unknown","140","[c]","27960","23880"
"Leaver CS","2022","Na h-Eileanan Siar","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Heterosexual / straight","40","[c]","28350","27570"
"Leaver CS","2022","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Heterosexual / straight","65","[c]","27700","24920"
"Leaver CS","2022","North and West Norfolk","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Heterosexual / straight","65","[c]","29270","27570"
"Leaver CS","2022","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Heterosexual / straight","45","[c]","26230","26840"
"Leaver CS","2022","North Lanarkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Unknown","170","[c]","27140","23780"
"Leaver CS","2022","North Northamptonshire","Heterosexual / straight","50","[c]","26780","21680"
"Leaver CS","2022","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Heterosexual / straight","70","[c]","29780","27570"
"Leaver CS","2022","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Heterosexual / straight","145","[c]","29620","27570"
"Leaver CS","2022","North Yorkshire CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Heterosexual / straight","30","[c]","[c]","[c]"
