"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Psychology","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Derbyshire and Nottinghamshire","Female","100","100","34590","30450"
"In post","2022","No function","Psychology","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2022","No function","Psychology","Devon","Female","30","25","37890","36050"
"In post","2022","No function","Psychology","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Dorset and Somerset","Female","15","15","[c]","[c]"
"In post","2022","No function","Psychology","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","East Anglia","Female","130","125","36020","30450"
"In post","2022","No function","Psychology","East Anglia","Male","20","20","[c]","[c]"
"In post","2022","No function","Psychology","East Wales","Female","45","45","34850","30450"
"In post","2022","No function","Psychology","East Wales","Male","5","5","[c]","[c]"
"In post","2022","No function","Psychology","East Yorkshire and Northern Lincolnshire","Female","60","55","32340","29060"
"In post","2022","No function","Psychology","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2022","No function","Psychology","Eastern Scotland","Female","45","40","36620","35000"
"In post","2022","No function","Psychology","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2022","No function","Psychology","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","55","50","37580","31180"
"In post","2022","No function","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2022","No function","Psychology","Greater Manchester","Female","35","35","36160","30450"
"In post","2022","No function","Psychology","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Hampshire and Isle of Wight","Female","30","30","[c]","[c]"
"In post","2022","No function","Psychology","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2022","No function","Psychology","Herefordshire, Worcestershire and Warwickshire","Female","30","30","[c]","[c]"
"In post","2022","No function","Psychology","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Inner London - East","Female","10","10","[c]","[c]"
"In post","2022","No function","Psychology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Inner London - West","Female","20","15","[c]","[c]"
"In post","2022","No function","Psychology","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Kent","Female","45","40","33290","29750"
"In post","2022","No function","Psychology","Kent","Male","10","10","[c]","[c]"
"In post","2022","No function","Psychology","Lancashire","Female","85","85","35690","31180"
"In post","2022","No function","Psychology","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","No function","Psychology","Leicestershire, Rutland and Northamptonshire","Female","55","55","33810","30450"
"In post","2022","No function","Psychology","Leicestershire, Rutland and Northamptonshire","Male","10","10","[c]","[c]"
"In post","2022","No function","Psychology","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2022","No function","Psychology","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Outer London - East and North East","Female","15","15","[c]","[c]"
"In post","2022","No function","Psychology","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Outer London - West and North West","Female","25","25","[c]","[c]"
"In post","2022","No function","Psychology","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Shropshire and Staffordshire","Female","100","95","31310","29060"
"In post","2022","No function","Psychology","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2022","No function","Psychology","South Yorkshire","Female","35","35","31700","27380"
"In post","2022","No function","Psychology","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Surrey, East and West Sussex","Female","40","35","36320","31180"
"In post","2022","No function","Psychology","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2022","No function","Psychology","Tees Valley and Durham","Female","80","80","38160","31180"
"In post","2022","No function","Psychology","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2022","No function","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","West Central Scotland","Female","20","20","[c]","[c]"
"In post","2022","No function","Psychology","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","West Midlands","Female","10","10","[c]","[c]"
"In post","2022","No function","Psychology","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2022","No function","Psychology","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","West Yorkshire","Female","65","60","38810","34660"
"In post","2022","No function","Psychology","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","No function","Science and Engineering","Bedfordshire and Hertfordshire","Female","115","110","48260","42390"
"In post","2022","No function","Science and Engineering","Bedfordshire and Hertfordshire","Male","65","65","53670","53100"
"In post","2022","No function","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Female","95","90","44900","40560"
"In post","2022","No function","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Male","90","85","46750","42380"
"In post","2022","No function","Science and Engineering","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Cumbria","Female","15","15","[c]","[c]"
"In post","2022","No function","Science and Engineering","Cumbria","Male","5","5","[c]","[c]"
"In post","2022","No function","Science and Engineering","Derbyshire and Nottinghamshire","Female","140","120","39440","36330"
"In post","2022","No function","Science and Engineering","Derbyshire and Nottinghamshire","Male","140","130","46190","44820"
"In post","2022","No function","Science and Engineering","Devon","Female","20","20","[c]","[c]"
"In post","2022","No function","Science and Engineering","Devon","Male","10","10","[c]","[c]"
"In post","2022","No function","Science and Engineering","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","East Anglia","Female","75","70","37260","34530"
"In post","2022","No function","Science and Engineering","East Anglia","Male","40","40","41240","38200"
"In post","2022","No function","Science and Engineering","East Wales","Female","105","95","43280","41760"
"In post","2022","No function","Science and Engineering","East Wales","Male","515","490","40240","34450"
"In post","2022","No function","Science and Engineering","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Essex","Female","25","20","[c]","[c]"
"In post","2022","No function","Science and Engineering","Essex","Male","10","10","[c]","[c]"
"In post","2022","No function","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Female","805","755","38000","38070"
"In post","2022","No function","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1415","1390","40790","38110"
"In post","2022","No function","Science and Engineering","Greater Manchester","Female","80","70","33140","30760"
"In post","2022","No function","Science and Engineering","Greater Manchester","Male","50","45","36630","30890"
"In post","2022","No function","Science and Engineering","Hampshire and Isle of Wight","Female","115","110","40840","38110"
"In post","2022","No function","Science and Engineering","Hampshire and Isle of Wight","Male","480","465","43710","47010"
"In post","2022","No function","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2022","No function","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2022","No function","Science and Engineering","Inner London - East","Female","180","170","47280","41060"
"In post","2022","No function","Science and Engineering","Inner London - East","Male","70","70","49670","42060"
"In post","2022","No function","Science and Engineering","Inner London - West","Female","40","40","46720","45130"
"In post","2022","No function","Science and Engineering","Inner London - West","Male","70","70","54000","50290"
"In post","2022","No function","Science and Engineering","Kent","Female","30","25","40470","38160"
"In post","2022","No function","Science and Engineering","Kent","Male","100","95","41030","40130"
"In post","2022","No function","Science and Engineering","Lancashire","Female","10","10","[c]","[c]"
"In post","2022","No function","Science and Engineering","Lancashire","Male","[c]","[c]","[c]","[c]"
