"Status","Year","Disability","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","London","Heterosexual / straight","300","[c]","34470","31060"
"New entrant CS","2022","Declared non-disabled","Mixed","London","LGBO","35","[c]","36350","32670"
"New entrant CS","2022","Declared non-disabled","Mixed","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","Heterosexual / straight","625","[c]","27010","25960"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","LGBO","70","[c]","25360","24400"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","Undeclared","45","[c]","27740","24590"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","Heterosexual / straight","115","[c]","32870","31060"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","Heterosexual / straight","155","[c]","27420","26130"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","Heterosexual / straight","55","[c]","33680","31060"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","Undeclared","35","[c]","36460","33570"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","Heterosexual / straight","135","[c]","27080","23550"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","Undeclared","180","[c]","30640","27570"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Heterosexual / straight","35","[c]","40350","38730"
"New entrant CS","2022","Declared non-disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Heterosexual / straight","135","[c]","31020","27760"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Undeclared","40","[c]","29260","24400"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Unknown","715","[c]","24570","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","London","Heterosexual / straight","3100","[c]","39010","34020"
"New entrant CS","2022","Declared non-disabled","White","London","LGBO","450","[c]","37990","33210"
"New entrant CS","2022","Declared non-disabled","White","London","Undeclared","220","[c]","38040","33320"
"New entrant CS","2022","Declared non-disabled","White","London","Unknown","40","[c]","35290","33570"
"New entrant CS","2022","Declared non-disabled","White","Outside London","Heterosexual / straight","20525","[c]","28350","25930"
"New entrant CS","2022","Declared non-disabled","White","Outside London","LGBO","2025","[c]","27220","24800"
"New entrant CS","2022","Declared non-disabled","White","Outside London","Undeclared","860","[c]","28780","26370"
"New entrant CS","2022","Declared non-disabled","White","Outside London","Unknown","555","[c]","27860","26030"
"New entrant CS","2022","Declared non-disabled","White","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Heterosexual / straight","165","[c]","32910","29230"
"New entrant CS","2022","Declared non-disabled","White","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","Heterosexual / straight","55","[c]","33200","31060"
"New entrant CS","2022","Undeclared","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","Heterosexual / straight","90","[c]","26880","26360"
"New entrant CS","2022","Undeclared","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","Heterosexual / straight","40","[c]","33000","31060"
"New entrant CS","2022","Undeclared","Black","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","Undeclared","75","[c]","40460","34410"
"New entrant CS","2022","Undeclared","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","Undeclared","195","[c]","31040","27850"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","London","Heterosexual / straight","125","[c]","36860","34020"
"New entrant CS","2022","Undeclared","White","London","LGBO","30","[c]","32350","28500"
"New entrant CS","2022","Undeclared","White","London","Undeclared","35","[c]","38410","34270"
"New entrant CS","2022","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Outside London","Heterosexual / straight","705","[c]","27660","26310"
"New entrant CS","2022","Undeclared","White","Outside London","LGBO","135","[c]","26440","24900"
"New entrant CS","2022","Undeclared","White","Outside London","Undeclared","130","[c]","28600","27570"
"New entrant CS","2022","Undeclared","White","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","London","Heterosexual / straight","165","[c]","34920","32260"
"New entrant CS","2022","Unknown","Asian","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","London","Unknown","40","[c]","38470","35030"
"New entrant CS","2022","Unknown","Asian","Outside London","Heterosexual / straight","270","[c]","29250","25800"
"New entrant CS","2022","Unknown","Asian","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Outside London","Unknown","110","[c]","27710","26590"
"New entrant CS","2022","Unknown","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","London","Heterosexual / straight","90","[c]","35380","31060"
"New entrant CS","2022","Unknown","Black","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Outside London","Heterosexual / straight","75","[c]","30090","27570"
"New entrant CS","2022","Unknown","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","London","Heterosexual / straight","45","[c]","37130","32790"
"New entrant CS","2022","Unknown","Mixed","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Outside London","Heterosexual / straight","80","[c]","29080","26840"
"New entrant CS","2022","Unknown","Mixed","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Outside London","Undeclared","55","[c]","34770","30210"
"New entrant CS","2022","Unknown","Undeclared","Outside London","Unknown","35","[c]","29220","24940"
"New entrant CS","2022","Unknown","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","Heterosexual / straight","45","[c]","35600","31430"
"New entrant CS","2022","Unknown","Unknown","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","Undeclared","355","[c]","37890","32790"
"New entrant CS","2022","Unknown","Unknown","London","Unknown","4010","[c]","35490","30750"
"New entrant CS","2022","Unknown","Unknown","Outside London","Heterosexual / straight","115","[c]","27980","24600"
"New entrant CS","2022","Unknown","Unknown","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Outside London","Undeclared","155","[c]","33680","28970"
"New entrant CS","2022","Unknown","Unknown","Outside London","Unknown","15205","[c]","27330","24800"
"New entrant CS","2022","Unknown","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Overseas","Unknown","25","[c]","[c]","[c]"
