"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G7","Male","35","[c]","55950","54490"
"Leaver CS","2022","Declared non-disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HEO","Female","85","[c]","33520","33310"
"Leaver CS","2022","Declared non-disabled","Black","HEO","Male","50","[c]","32960","32330"
"Leaver CS","2022","Declared non-disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SEO","Female","60","[c]","42170","40630"
"Leaver CS","2022","Declared non-disabled","Black","SEO","Male","40","[c]","43380","40330"
"Leaver CS","2022","Declared non-disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AO","Female","100","[c]","21720","21260"
"Leaver CS","2022","Declared non-disabled","Mixed","AO","Male","80","[c]","22300","21260"
"Leaver CS","2022","Declared non-disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","Female","115","[c]","28180","27570"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","Male","70","[c]","28250","27570"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","HEO","Female","50","[c]","34030","33980"
"Leaver CS","2022","Declared non-disabled","Mixed","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","Female","35","[c]","29070","29290"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AO","Female","120","[c]","21490","21260"
"Leaver CS","2022","Declared non-disabled","Undeclared","AO","Male","90","[c]","23320","21260"
"Leaver CS","2022","Declared non-disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","Female","90","[c]","27740","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","Male","105","[c]","28510","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G7","Male","35","[c]","53920","54390"
"Leaver CS","2022","Declared non-disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","HEO","Female","35","[c]","33750","33180"
"Leaver CS","2022","Declared non-disabled","Undeclared","HEO","Male","50","[c]","34890","34290"
"Leaver CS","2022","Declared non-disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO","Male","45","[c]","42530","40960"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","Male","45","[c]","18720","17660"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","Female","145","[c]","21510","21260"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","Male","115","[c]","22820","21300"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Female","70","[c]","27790","27570"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Male","75","[c]","26910","27130"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","Female","40","[c]","33670","33840"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","Male","50","[c]","32990","33150"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO","Male","40","[c]","43040","41450"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","AA","Female","610","[c]","19290","19100"
"Leaver CS","2022","Declared non-disabled","White","AA","Male","615","[c]","19580","19100"
"Leaver CS","2022","Declared non-disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","AO","Female","3940","[c]","21530","21260"
"Leaver CS","2022","Declared non-disabled","White","AO","Male","3080","[c]","22600","21260"
"Leaver CS","2022","Declared non-disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","EO","Female","2925","[c]","27320","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","Male","2145","[c]","27800","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","G6","Female","305","[c]","69690","67940"
"Leaver CS","2022","Declared non-disabled","White","G6","Male","375","[c]","70750","68740"
"Leaver CS","2022","Declared non-disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","G7","Female","765","[c]","55150","53860"
"Leaver CS","2022","Declared non-disabled","White","G7","Male","765","[c]","57060","55990"
"Leaver CS","2022","Declared non-disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","HEO","Female","1150","[c]","33240","33300"
"Leaver CS","2022","Declared non-disabled","White","HEO","Male","1225","[c]","33860","33300"
"Leaver CS","2022","Declared non-disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Female","180","[c]","94290","89860"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Male","210","[c]","98260","93370"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SEO","Female","950","[c]","41360","40450"
"Leaver CS","2022","Declared non-disabled","White","SEO","Male","985","[c]","42710","41250"
"Leaver CS","2022","Declared non-disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Female","585","[c]","38820","30210"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Male","265","[c]","37330","39500"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6","Unknown","[c]","[c]","[c]","[c]"
