"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","Unknown","35","30","34510","30040"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","Heterosexual / straight","590","560","33010","29270"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","LGBO","40","40","28370","25460"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","Undeclared","105","100","37200","34120"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","Unknown","320","305","33500","29750"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Heterosexual / straight","225","215","43130","38390"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Undeclared","55","50","45900","47550"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Unknown","50","45","41830","37910"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Communications","London","Heterosexual / straight","60","60","46470","40030"
"In post","2022","Department for International Trade","Communications","London","LGBO","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Communications","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Communications","London","Unknown","35","35","43780","38480"
"In post","2022","Department for International Trade","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","London","Heterosexual / straight","80","80","47950","46230"
"In post","2022","Department for International Trade","Digital, Data and Technology","London","LGBO","20","20","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","London","Unknown","40","40","49820","49830"
"In post","2022","Department for International Trade","Digital, Data and Technology","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Economics","London","Heterosexual / straight","100","100","45490","51710"
"In post","2022","Department for International Trade","Economics","London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Economics","London","Unknown","35","35","42380","32730"
"In post","2022","Department for International Trade","Finance","London","Heterosexual / straight","60","55","48810","51710"
"In post","2022","Department for International Trade","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Finance","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Finance","London","Unknown","20","20","[c]","[c]"
"In post","2022","Department for International Trade","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","London","Heterosexual / straight","70","70","46540","51710"
"In post","2022","Department for International Trade","Human Resources","London","LGBO","15","15","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","London","Unknown","20","20","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","International Trade","London","Heterosexual / straight","680","670","48330","51710"
"In post","2022","Department for International Trade","International Trade","London","LGBO","80","80","47120","43290"
"In post","2022","Department for International Trade","International Trade","London","Undeclared","60","60","49300","51710"
"In post","2022","Department for International Trade","International Trade","London","Unknown","340","335","45400","39310"
"In post","2022","Department for International Trade","International Trade","Outside London","Heterosexual / straight","95","90","44960","47980"
"In post","2022","Department for International Trade","International Trade","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for International Trade","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","International Trade","Outside London","Unknown","30","30","43660","47980"
"In post","2022","Department for International Trade","International Trade","Overseas","Heterosexual / straight","90","90","56260","54470"
"In post","2022","Department for International Trade","International Trade","Overseas","LGBO","10","10","[c]","[c]"
