"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","The Insolvency Service","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","West Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North East (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
