"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Unknown","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Finance","155","145","39240","35310"
"In post","2022","Declared non-disabled","Unknown","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Operational Delivery","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Security","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Grants Management","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Grants Management","Operational Delivery","835","790","23830","21300"
"In post","2022","Declared non-disabled","Unknown","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Human Resources","85","80","37210","31990"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Operational Delivery","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Human Resources","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Internal Audit","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Internal Audit","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Finance","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Legal","205","190","58160","55610"
"In post","2022","Declared non-disabled","Unknown","Legal","Operational Delivery","120","110","27120","27050"
"In post","2022","Declared non-disabled","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Communications","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Geography","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Inspector of Education and Training","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Intelligence Analysis","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","International Trade","60","60","48000","47980"
"In post","2022","Declared non-disabled","Unknown","No function","Knowledge and Information Management","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Legal","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Medicine","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Operational Delivery","4110","3660","27810","27130"
"In post","2022","Declared non-disabled","Unknown","No function","Operational Research","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Other","185","175","35260","28760"
"In post","2022","Declared non-disabled","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Policy","250","235","46640","43540"
"In post","2022","Declared non-disabled","Unknown","No function","Project Delivery","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Psychology","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Science and Engineering","300","290","38510","37350"
"In post","2022","Declared non-disabled","Unknown","No function","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","No function","Tax","70","60","39950","35420"
"In post","2022","Declared non-disabled","Unknown","No function","Unknown","45","45","42860","35070"
"In post","2022","Declared non-disabled","Unknown","No function","Veterinarian","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Commercial","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Operational Delivery","55","55","36890","29230"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Other","40","40","36290","30000"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Policy","30","30","53440","53000"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Project Delivery","255","245","40170","38070"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Science and Engineering","60","60","35620","33940"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Tax","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Operational Delivery","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Other","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Property","Property","75","75","39430","35310"
